Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 551
Result: NOK
Date: 11/18/2020 12:08:25 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
31;0.000620;0.160;0.005;0.414;0.007;3.951;0.193;2.949
32;0.000640;0.151;0.005;0.386;0.008;4.195;0.209;2.948
33;0.000660;0.159;0.006;0.385;0.009;4.752;0.225;2.951
34;0.000680;0.155;0.006;0.379;0.010;4.838;0.241;2.955
35;0.000700;0.144;0.007;0.335;0.011;4.437;0.257;2.949
36;0.000720;0.126;0.007;0.326;0.012;4.719;0.274;2.947
37;0.000740;0.142;0.008;0.339;0.013;4.750;0.291;2.950
38;0.000760;0.160;0.008;0.333;0.014;5.098;0.309;2.951
39;0.000780;0.151;0.009;0.313;0.015;5.385;0.327;2.950
40;0.000800;0.128;0.010;0.297;0.016;5.334;0.346;2.952
41;0.000820;0.137;0.010;0.298;0.017;5.663;0.365;2.949
42;0.000840;0.125;0.011;0.276;0.019;5.442;0.385;2.952
43;0.000860;0.119;0.011;0.240;0.020;4.955;0.405;2.949
44;0.000880;0.159;0.012;0.262;0.021;4.376;0.425;2.947
45;0.000900;0.163;0.013;0.291;0.022;4.592;0.446;2.954
46;0.000920;0.163;0.013;0.273;0.024;5.120;0.466;2.947
47;0.000940;0.157;0.014;0.223;0.025;4.977;0.488;2.951
48;0.000960;0.139;0.015;0.253;0.026;5.105;0.509;2.959
49;0.000980;0.152;0.015;0.300;0.028;5.480;0.531;2.942
50;0.001000;0.148;0.016;0.280;0.029;5.149;0.554;2.950
51;0.001020;0.136;0.017;0.251;0.030;4.964;0.576;2.951
52;0.001040;0.158;0.017;0.273;0.032;4.645;0.599;2.958
53;0.001060;0.174;0.018;0.298;0.033;4.805;0.622;2.944
54;0.001080;0.157;0.019;0.308;0.034;5.019;0.646;2.965
55;0.001100;0.146;0.019;0.333;0.036;5.383;0.670;2.949
56;0.001120;0.135;0.020;0.355;0.037;5.810;0.694;2.947
57;0.001140;0.125;0.021;0.324;0.039;5.947;0.718;2.956
58;0.001160;0.105;0.022;0.266;0.040;6.193;0.743;2.954
59;0.001180;0.120;0.022;0.240;0.042;5.733;0.768;2.946
60;0.001200;0.171;0.023;0.275;0.043;5.197;0.793;2.958
61;0.001220;0.192;0.024;0.333;0.045;5.281;0.819;2.947
62;0.001240;0.165;0.025;0.339;0.046;5.229;0.845;2.959
63;0.001260;0.146;0.025;0.346;0.048;4.664;0.871;2.951
64;0.001280;0.135;0.026;0.326;0.049;4.424;0.898;2.952
65;0.001300;0.126;0.027;0.271;0.051;4.427;0.924;2.948
66;0.001320;0.156;0.028;0.240;0.052;4.836;0.951;2.949
67;0.001340;0.197;0.029;0.293;0.054;4.239;0.977;2.950
68;0.001360;0.212;0.029;0.370;0.056;3.966;1.004;2.951
69;0.001380;0.184;0.030;0.375;0.057;4.109;1.031;2.954
70;0.001400;0.146;0.031;0.326;0.059;3.935;1.058;2.947
71;0.001420;0.169;0.032;0.304;0.060;4.645;1.084;2.950
72;0.001440;0.208;0.033;0.304;0.062;5.197;1.111;2.954
73;0.001460;0.166;0.034;0.269;0.064;4.799;1.138;2.959
74;0.001480;0.167;0.034;0.253;0.065;4.534;1.165;2.944
75;0.001500;0.194;0.035;0.293;0.067;4.614;1.192;2.951
76;0.001520;0.180;0.036;0.339;0.069;4.951;1.219;2.952
77;0.001540;0.203;0.037;0.322;0.070;4.818;1.247;2.953
78;0.001560;0.199;0.038;0.309;0.072;4.550;1.274;2.953
79;0.001580;0.201;0.039;0.330;0.074;4.506;1.301;2.948
80;0.001600;0.167;0.040;0.311;0.076;4.618;1.329;2.952
81;0.001620;0.126;0.041;0.251;0.077;4.387;1.356;2.952
82;0.001640;0.141;0.042;0.251;0.079;4.182;1.384;2.950
83;0.001660;0.168;0.042;0.260;0.081;3.748;1.411;2.980
84;0.001680;0.219;0.043;0.267;0.082;3.453;1.438;2.957
85;0.001700;0.184;0.044;0.266;0.084;3.875;1.465;2.942
86;0.001720;0.187;0.045;0.262;0.086;4.603;1.492;2.954
87;0.001740;0.186;0.046;0.260;0.088;4.343;1.519;2.950
88;0.001760;0.143;0.047;0.233;0.089;4.140;1.546;2.950
89;0.001780;0.129;0.048;0.209;0.091;4.039;1.573;2.949
90;0.001800;0.146;0.049;0.229;0.093;4.422;1.600;2.951
91;0.001820;0.208;0.050;0.282;0.094;4.003;1.627;2.950
92;0.001840;0.282;0.051;0.344;0.096;4.237;1.654;2.950
93;0.001860;0.265;0.052;0.337;0.098;4.254;1.680;2.950
94;0.001880;0.201;0.053;0.311;0.099;4.008;1.707;2.952
95;0.001900;0.160;0.054;0.289;0.101;4.493;1.733;2.952
96;0.001920;0.116;0.055;0.231;0.103;4.482;1.760;2.949
97;0.001940;0.071;0.056;0.205;0.104;4.288;1.786;2.949
98;0.001960;0.106;0.057;0.214;0.106;5.949;1.812;2.951
99;0.001980;0.220;0.058;0.251;0.108;4.717;1.839;2.951
100;0.002000;0.376;0.059;0.335;0.109;3.743;1.865;2.949
101;0.002020;0.426;0.060;0.439;0.111;3.723;1.891;2.950
102;0.002040;0.322;0.061;0.498;0.113;3.796;1.918;2.952
103;0.002060;0.227;0.062;0.480;0.114;3.876;1.944;2.951
104;0.002080;0.168;0.063;0.423;0.116;3.752;1.969;2.948
105;0.002100;0.168;0.064;0.412;0.118;3.862;1.995;2.949
106;0.002120;0.247;0.065;0.458;0.120;3.739;2.020;2.951
107;0.002140;0.309;0.066;0.531;0.122;4.025;2.046;2.951
108;0.002160;0.281;0.067;0.573;0.123;3.922;2.071;2.950
109;0.002180;0.228;0.068;0.584;0.125;3.907;2.096;2.950
110;0.002200;0.238;0.069;0.571;0.127;3.962;2.121;2.950
111;0.002220;0.206;0.070;0.535;0.129;3.594;2.145;2.950
112;0.002240;0.199;0.072;0.515;0.131;2.794;2.170;2.949
113;0.002260;0.196;0.073;0.487;0.133;3.043;2.194;2.950
114;0.002280;0.176;0.074;0.436;0.135;2.853;2.218;2.952
115;0.002300;0.152;0.075;0.386;0.137;2.613;2.241;2.950
116;0.002320;0.211;0.076;0.414;0.139;3.190;2.265;2.950
117;0.002340;0.265;0.077;0.493;0.141;3.404;2.288;2.951
118;0.002360;0.292;0.078;0.496;0.143;4.308;2.310;2.949
119;0.002380;0.285;0.079;0.504;0.145;4.398;2.333;2.950
120;0.002400;0.232;0.080;0.529;0.147;4.072;2.355;2.951
121;0.002420;0.211;0.082;0.504;0.149;4.358;2.378;2.952
122;0.002440;0.181;0.083;0.452;0.152;3.904;2.400;2.949
123;0.002460;0.160;0.084;0.399;0.154;4.052;2.422;2.950
124;0.002480;0.181;0.085;0.417;0.156;3.869;2.444;2.951
125;0.002500;0.190;0.086;0.432;0.158;3.635;2.466;2.950
126;0.002520;0.208;0.087;0.425;0.160;3.669;2.488;2.949
127;0.002540;0.222;0.088;0.452;0.162;3.598;2.509;2.949
128;0.002560;0.222;0.090;0.472;0.165;3.091;2.530;2.951
129;0.002580;0.230;0.091;0.471;0.167;3.129;2.551;2.952
130;0.002600;0.175;0.092;0.438;0.169;3.104;2.572;2.950
131;0.002620;0.172;0.093;0.412;0.171;3.217;2.592;2.949
132;0.002640;0.166;0.094;0.379;0.173;2.957;2.613;2.952
133;0.002660;0.178;0.095;0.339;0.175;3.356;2.632;2.951
134;0.002680;0.161;0.096;0.308;0.178;3.483;2.652;2.950
135;0.002700;0.145;0.097;0.295;0.180;3.063;2.671;2.951
136;0.002720;0.139;0.098;0.297;0.182;3.126;2.690;2.951
137;0.002740;0.131;0.099;0.269;0.184;3.367;2.709;2.951
138;0.002760;0.131;0.100;0.238;0.186;3.463;2.728;2.950
139;0.002780;0.135;0.102;0.258;0.188;3.827;2.746;2.949
140;0.002800;0.147;0.103;0.291;0.190;4.360;2.765;2.952
141;0.002820;0.161;0.104;0.291;0.192;4.140;2.783;2.951
142;0.002840;0.167;0.105;0.311;0.194;3.680;2.801;2.950
143;0.002860;0.165;0.106;0.352;0.196;4.114;2.819;2.950
144;0.002880;0.173;0.107;0.381;0.198;4.052;2.836;2.953
145;0.002900;0.163;0.108;0.372;0.200;3.827;2.854;2.951
146;0.002920;0.125;0.109;0.339;0.202;3.827;2.872;2.949
147;0.002940;0.117;0.109;0.319;0.204;3.911;2.889;2.950
148;0.002960;0.134;0.110;0.293;0.206;4.726;2.906;2.952
149;0.002980;0.128;0.111;0.251;0.208;5.021;2.923;2.950
150;0.003000;0.127;0.112;0.231;0.210;4.693;2.940;2.950
151;0.003020;0.137;0.113;0.238;0.211;4.766;2.958;2.951
152;0.003040;0.183;0.114;0.238;0.213;5.050;2.975;2.950
153;0.003060;0.183;0.115;0.242;0.215;5.345;2.992;2.950
154;0.003080;0.165;0.116;0.278;0.217;4.343;3.009;2.950
155;0.003100;0.173;0.117;0.313;0.219;4.828;3.026;2.951
156;0.003120;0.117;0.118;0.273;0.220;4.816;3.043;2.949
157;0.003140;0.103;0.118;0.223;0.222;4.893;3.060;2.948
158;0.003160;0.125;0.119;0.236;0.224;4.832;3.078;2.950
159;0.003180;0.149;0.120;0.244;0.225;4.484;3.095;2.953
160;0.003200;0.196;0.121;0.247;0.227;4.552;3.112;2.950
161;0.003220;0.201;0.122;0.293;0.229;4.043;3.128;2.948
162;0.003240;0.244;0.122;0.342;0.230;4.135;3.145;2.950
163;0.003260;0.247;0.123;0.374;0.232;4.616;3.162;2.951
164;0.003280;0.172;0.124;0.346;0.233;4.834;3.178;2.949
165;0.003300;0.125;0.125;0.304;0.235;4.620;3.195;2.948
166;0.003320;0.136;0.126;0.298;0.236;4.475;3.211;2.950
167;0.003340;0.182;0.126;0.311;0.238;4.495;3.228;2.951
168;0.003360;0.205;0.127;0.308;0.239;4.415;3.244;2.949
169;0.003380;0.282;0.128;0.339;0.241;4.984;3.260;2.949
170;0.003400;0.400;0.129;0.416;0.242;4.832;3.276;2.951
171;0.003420;0.456;0.130;0.483;0.244;4.744;3.292;2.950
172;0.003440;0.324;0.130;0.511;0.245;4.521;3.308;2.948
173;0.003460;0.250;0.131;0.509;0.247;4.995;3.324;2.949
174;0.003480;0.216;0.132;0.472;0.248;4.446;3.340;2.951
175;0.003500;0.187;0.133;0.419;0.250;4.296;3.356;2.950
176;0.003520;0.211;0.134;0.394;0.251;5.050;3.372;2.950
177;0.003540;0.207;0.135;0.401;0.253;4.830;3.387;2.950
178;0.003560;0.215;0.136;0.412;0.254;4.455;3.403;2.951
179;0.003580;0.195;0.137;0.425;0.256;4.286;3.418;2.949
180;0.003600;0.213;0.137;0.461;0.257;4.026;3.434;2.950
181;0.003620;0.269;0.138;0.531;0.259;4.893;3.449;2.951
182;0.003640;0.283;0.139;0.549;0.260;5.251;3.464;2.952
183;0.003660;0.236;0.140;0.509;0.262;4.612;3.479;2.950
184;0.003680;0.221;0.141;0.487;0.264;4.861;3.494;2.949
185;0.003700;0.186;0.142;0.469;0.265;4.596;3.509;2.950
186;0.003720;0.203;0.142;0.417;0.267;4.905;3.524;2.951
187;0.003740;0.179;0.143;0.366;0.268;4.396;3.539;2.950
188;0.003760;0.185;0.144;0.397;0.270;4.059;3.554;2.951
189;0.003780;0.239;0.145;0.447;0.271;3.629;3.568;2.952
190;0.003800;0.281;0.146;0.491;0.273;4.021;3.583;2.952
191;0.003820;0.363;0.147;0.533;0.274;4.237;3.597;2.948
192;0.003840;0.374;0.147;0.582;0.276;3.944;3.611;2.950
193;0.003860;0.274;0.148;0.553;0.278;4.354;3.625;2.953
194;0.003880;0.176;0.149;0.476;0.279;4.810;3.638;2.951
195;0.003900;0.155;0.150;0.394;0.281;4.277;3.652;2.949
196;0.003920;0.220;0.151;0.396;0.282;3.845;3.665;2.951
197;0.003940;0.298;0.152;0.472;0.284;3.805;3.679;2.953
198;0.003960;0.492;0.153;0.553;0.286;3.512;3.692;2.950
199;0.003980;0.473;0.153;0.617;0.287;3.349;3.705;2.949
200;0.004000;0.376;0.154;0.617;0.289;3.208;3.717;2.951
201;0.004020;0.332;0.155;0.577;0.291;2.944;3.729;2.951
202;0.004040;0.318;0.156;0.558;0.292;3.360;3.741;2.950
203;0.004060;0.322;0.157;0.593;0.294;3.349;3.753;2.950
204;0.004080;0.254;0.158;0.562;0.296;3.199;3.764;2.951
205;0.004100;0.215;0.159;0.472;0.297;2.970;3.775;2.952
206;0.004120;0.201;0.160;0.397;0.299;2.937;3.786;2.949
207;0.004140;0.195;0.161;0.361;0.301;2.851;3.796;2.950
208;0.004160;0.231;0.162;0.348;0.302;2.375;3.806;2.952
209;0.004180;0.241;0.163;0.386;0.304;2.693;3.816;2.950
210;0.004200;0.213;0.164;0.416;0.306;2.796;3.825;2.949
211;0.004220;0.278;0.165;0.465;0.307;3.040;3.834;2.951
212;0.004240;0.303;0.166;0.518;0.309;3.532;3.843;2.951
213;0.004260;0.313;0.167;0.551;0.310;3.362;3.851;2.950
214;0.004280;0.282;0.168;0.584;0.312;3.785;3.860;2.949
215;0.004300;0.277;0.169;0.610;0.314;3.675;3.868;2.951
216;0.004320;0.275;0.169;0.604;0.315;3.732;3.876;2.952
217;0.004340;0.280;0.170;0.566;0.317;3.298;3.884;2.948
218;0.004360;0.255;0.171;0.536;0.319;3.146;3.891;2.950
219;0.004380;0.282;0.172;0.522;0.320;3.470;3.898;2.952
220;0.004400;0.311;0.173;0.507;0.322;3.547;3.906;2.950
221;0.004420;0.252;0.174;0.482;0.324;3.199;3.913;2.949
222;0.004440;0.226;0.175;0.478;0.326;2.955;3.919;2.950
223;0.004460;0.245;0.176;0.513;0.327;2.864;3.926;2.950
224;0.004480;0.242;0.177;0.558;0.329;3.001;3.932;2.950
225;0.004500;0.227;0.178;0.568;0.331;2.682;3.938;2.948
226;0.004520;0.232;0.179;0.586;0.332;2.622;3.943;2.950
227;0.004540;0.271;0.180;0.630;0.334;2.578;3.949;2.952
228;0.004560;0.249;0.181;0.672;0.336;2.878;3.954;2.951
229;0.004580;0.233;0.181;0.688;0.337;3.041;3.958;2.949
230;0.004600;0.263;0.182;0.718;0.339;3.831;3.963;2.951
231;0.004620;0.247;0.183;0.731;0.341;3.840;3.967;2.951
232;0.004640;0.199;0.184;0.668;0.343;3.435;3.971;2.949
233;0.004660;0.206;0.185;0.650;0.345;3.441;3.976;2.950
234;0.004680;0.200;0.186;0.668;0.347;3.611;3.980;2.950
235;0.004700;0.179;0.187;0.645;0.348;3.466;3.983;2.951
236;0.004720;0.161;0.187;0.621;0.350;3.239;3.987;2.950
237;0.004740;0.134;0.188;0.586;0.352;3.098;3.991;2.950
238;0.004760;0.127;0.189;0.547;0.354;3.019;3.994;2.951
239;0.004780;0.098;0.190;0.493;0.356;3.137;3.997;2.953
240;0.004800;0.054;0.190;0.419;0.358;3.684;4.000;2.950
241;0.004820;0.089;0.191;0.394;0.360;4.056;4.003;2.950
242;0.004840;0.166;0.192;0.489;0.362;3.755;4.006;2.952
243;0.004860;0.193;0.193;0.547;0.363;3.693;4.008;2.951
244;0.004880;0.164;0.193;0.516;0.365;3.468;4.011;2.950
245;0.004900;0.148;0.194;0.493;0.367;3.463;4.013;2.952
246;0.004920;0.149;0.194;0.454;0.369;3.917;4.016;2.952
247;0.004940;0.140;0.195;0.388;0.371;4.572;4.018;2.950
248;0.004960;0.148;0.196;0.374;0.372;4.217;4.020;2.949
249;0.004980;0.170;0.196;0.394;0.374;4.087;4.023;2.951
250;0.005000;0.186;0.197;0.414;0.376;4.270;4.025;2.951
251;0.005020;0.194;0.197;0.401;0.377;4.243;4.027;2.951
252;0.005040;0.216;0.198;0.416;0.379;4.288;4.029;2.950
253;0.005060;0.244;0.198;0.461;0.381;4.195;4.032;2.951
254;0.005080;0.257;0.199;0.502;0.382;4.210;4.034;2.952
255;0.005100;0.243;0.199;0.469;0.384;4.636;4.036;2.950
256;0.005120;0.321;0.200;0.480;0.385;4.276;4.039;2.949
257;0.005140;0.353;0.200;0.568;0.387;4.210;4.041;2.951
258;0.005160;0.298;0.201;0.582;0.389;4.343;4.043;2.951
259;0.005180;0.246;0.201;0.536;0.390;4.821;4.045;2.949
260;0.005200;0.223;0.202;0.516;0.392;5.056;4.048;2.950
261;0.005220;0.224;0.202;0.496;0.393;4.979;4.050;2.952
262;0.005240;0.238;0.203;0.458;0.395;4.977;4.053;2.951
263;0.005260;0.238;0.203;0.454;0.396;5.121;4.056;2.948
264;0.005280;0.239;0.204;0.493;0.398;4.711;4.058;2.951
265;0.005300;0.255;0.204;0.529;0.399;4.252;4.061;2.950
266;0.005320;0.214;0.205;0.520;0.401;4.283;4.064;2.949
267;0.005340;0.220;0.205;0.531;0.402;4.420;4.067;2.950
268;0.005360;0.231;0.206;0.560;0.404;4.164;4.070;2.950
269;0.005380;0.172;0.206;0.544;0.405;4.583;4.072;2.950
270;0.005400;0.168;0.207;0.482;0.407;5.610;4.075;2.950
271;0.005420;0.203;0.207;0.454;0.408;4.977;4.078;2.950
272;0.005440;0.253;0.208;0.487;0.410;4.726;4.081;2.950
273;0.005460;0.233;0.208;0.476;0.411;5.363;4.085;2.952
274;0.005480;0.224;0.209;0.460;0.412;5.273;4.088;2.949
275;0.005500;0.273;0.209;0.529;0.414;4.698;4.091;2.949
276;0.005520;0.343;0.210;0.608;0.415;4.640;4.095;2.953
277;0.005540;0.360;0.210;0.613;0.417;4.733;4.098;2.950
278;0.005560;0.413;0.211;0.628;0.418;4.636;4.102;2.947
279;0.005580;0.446;0.211;0.681;0.419;4.501;4.105;2.950
280;0.005600;0.355;0.212;0.663;0.421;4.523;4.109;2.951
281;0.005620;0.241;0.212;0.575;0.422;4.598;4.112;2.950
282;0.005640;0.214;0.213;0.538;0.424;4.746;4.116;2.949
283;0.005660;0.206;0.213;0.547;0.425;4.283;4.119;2.950
284;0.005680;0.246;0.214;0.558;0.427;4.693;4.123;2.951
285;0.005700;0.318;0.214;0.558;0.428;4.807;4.126;2.949
286;0.005720;0.326;0.215;0.547;0.429;4.455;4.130;2.949
287;0.005740;0.286;0.215;0.547;0.431;4.111;4.134;2.950
288;0.005760;0.252;0.216;0.531;0.432;3.964;4.137;2.953
289;0.005780;0.222;0.216;0.483;0.434;4.470;4.141;2.949
290;0.005800;0.176;0.217;0.454;0.435;4.636;4.144;2.949
291;0.005820;0.147;0.217;0.427;0.436;4.294;4.148;2.950
292;0.005840;0.136;0.218;0.388;0.438;4.407;4.151;2.951
293;0.005860;0.159;0.218;0.366;0.439;3.770;4.154;2.950
294;0.005880;0.231;0.219;0.405;0.440;3.367;4.158;2.949
295;0.005900;0.334;0.219;0.474;0.441;3.400;4.161;2.950
296;0.005920;0.387;0.220;0.542;0.443;3.170;4.164;2.951
297;0.005940;0.429;0.220;0.628;0.444;3.371;4.166;2.950
298;0.005960;0.389;0.220;0.685;0.445;3.893;4.169;2.950
299;0.005980;0.286;0.221;0.639;0.446;3.631;4.171;2.952
300;0.006000;0.266;0.222;0.579;0.448;3.488;4.174;2.950
301;0.006020;0.214;0.222;0.511;0.449;3.371;4.176;2.948
302;0.006040;0.213;0.223;0.482;0.450;3.179;4.178;2.951
303;0.006060;0.221;0.223;0.454;0.451;3.239;4.180;2.952
304;0.006080;0.199;0.223;0.410;0.452;3.706;4.181;2.950
305;0.006100;0.232;0.224;0.394;0.454;3.301;4.183;2.950
306;0.006120;0.262;0.224;0.450;0.455;2.747;4.184;2.951
307;0.006140;0.283;0.225;0.458;0.456;3.237;4.185;2.951
308;0.006160;0.341;0.225;0.467;0.457;2.781;4.186;2.951
309;0.006180;0.294;0.226;0.498;0.458;3.605;4.187;2.950
310;0.006200;0.336;0.226;0.571;0.459;3.300;4.188;2.951
311;0.006220;0.336;0.227;0.630;0.460;2.661;4.188;2.951
312;0.006240;0.286;0.227;0.667;0.461;2.847;4.188;2.947
313;0.006260;0.332;0.228;0.764;0.462;3.023;4.188;2.950
314;0.006280;0.351;0.228;0.817;0.463;3.166;4.188;2.953
315;0.006300;0.316;0.229;0.787;0.465;2.922;4.188;2.949
316;0.006320;0.261;0.229;0.688;0.466;2.911;4.187;2.947
317;0.006340;0.273;0.230;0.652;0.467;2.710;4.186;2.950
318;0.006360;0.268;0.230;0.615;0.468;2.911;4.185;2.951
319;0.006380;0.256;0.231;0.555;0.469;3.045;4.184;2.952
320;0.006400;0.319;0.231;0.555;0.471;2.884;4.183;2.949
321;0.006420;0.349;0.232;0.613;0.472;2.750;4.182;2.951
322;0.006440;0.317;0.232;0.623;0.473;3.138;4.180;2.950
323;0.006460;0.330;0.233;0.645;0.474;2.966;4.178;2.948
324;0.006480;0.292;0.233;0.685;0.475;2.706;4.176;2.948
325;0.006500;0.292;0.234;0.710;0.477;3.078;4.174;2.950
326;0.006520;0.258;0.234;0.707;0.478;3.589;4.172;2.950
327;0.006540;0.299;0.235;0.758;0.479;3.497;4.170;2.949
328;0.006560;0.303;0.235;0.826;0.480;3.497;4.167;2.949
329;0.006580;0.258;0.236;0.840;0.482;3.459;4.165;2.951
330;0.006600;0.204;0.236;0.776;0.483;3.433;4.162;2.951
331;0.006620;0.208;0.237;0.709;0.484;3.527;4.160;2.949
332;0.006640;0.177;0.237;0.665;0.486;3.495;4.157;2.950
333;0.006660;0.159;0.238;0.624;0.487;3.012;4.154;2.951
334;0.006680;0.147;0.238;0.553;0.488;3.051;4.151;2.948
335;0.006700;0.125;0.239;0.491;0.490;3.323;4.148;2.950
336;0.006720;0.127;0.239;0.461;0.491;3.594;4.145;2.950
337;0.006740;0.134;0.239;0.430;0.492;3.757;4.142;2.950
338;0.006760;0.125;0.240;0.385;0.494;3.814;4.139;2.950
339;0.006780;0.127;0.240;0.383;0.495;4.228;4.136;2.950
340;0.006800;0.157;0.240;0.425;0.496;5.052;4.133;2.952
341;0.006820;0.179;0.241;0.471;0.497;4.059;4.130;2.952
342;0.006840;0.161;0.241;0.496;0.498;4.083;4.127;2.950
343;0.006860;0.168;0.241;0.515;0.499;4.378;4.125;2.949
344;0.006880;0.168;0.241;0.502;0.500;4.116;4.122;2.953
345;0.006900;0.177;0.242;0.483;0.501;3.849;4.119;2.950
346;0.006920;0.153;0.242;0.421;0.503;3.922;4.117;2.950
347;0.006940;0.145;0.242;0.396;0.504;3.743;4.114;2.950
348;0.006960;0.169;0.242;0.396;0.505;3.794;4.112;2.951
349;0.006980;0.157;0.242;0.352;0.505;3.979;4.109;2.951
350;0.007000;0.129;0.243;0.306;0.506;4.091;4.107;2.950
351;0.007020;0.160;0.243;0.309;0.507;4.470;4.104;2.951
352;0.007040;0.219;0.243;0.326;0.508;4.356;4.102;2.953
353;0.007060;0.233;0.243;0.328;0.509;3.964;4.099;2.951
354;0.007080;0.215;0.243;0.355;0.510;4.006;4.097;2.948
355;0.007100;0.209;0.243;0.375;0.510;4.286;4.095;2.950
356;0.007120;0.179;0.243;0.364;0.511;3.649;4.092;2.951
357;0.007140;0.168;0.243;0.335;0.512;3.887;4.090;2.950
358;0.007160;0.157;0.243;0.302;0.512;4.146;4.088;2.950
359;0.007180;0.183;0.243;0.335;0.513;3.944;4.086;2.951
360;0.007200;0.185;0.243;0.370;0.513;4.614;4.083;2.951
361;0.007220;0.179;0.243;0.352;0.514;4.871;4.081;2.951
362;0.007240;0.154;0.243;0.339;0.514;4.770;4.079;2.951
363;0.007260;0.135;0.243;0.342;0.514;5.129;4.078;2.952
364;0.007280;0.158;0.243;0.315;0.515;5.004;4.076;2.952
365;0.007300;0.186;0.243;0.313;0.515;4.191;4.075;2.951
366;0.007320;0.190;0.243;0.366;0.515;4.003;4.073;2.949
367;0.007340;0.209;0.243;0.401;0.516;4.255;4.072;2.953
368;0.007360;0.202;0.243;0.399;0.516;4.675;4.071;2.950
369;0.007380;0.175;0.243;0.410;0.516;5.224;4.070;2.950
370;0.007400;0.198;0.243;0.432;0.516;4.332;4.069;2.952
371;0.007420;0.207;0.243;0.452;0.517;4.587;4.068;2.951
372;0.007440;0.218;0.243;0.487;0.517;4.783;4.067;2.950
373;0.007460;0.261;0.243;0.547;0.517;4.459;4.066;2.951
374;0.007480;0.310;0.243;0.645;0.517;4.968;4.066;2.951
375;0.007500;0.295;0.243;0.690;0.517;4.720;4.065;2.952
376;0.007520;0.254;0.243;0.645;0.517;4.768;4.065;2.950
377;0.007540;0.213;0.243;0.601;0.518;4.378;4.064;2.949
378;0.007560;0.176;0.243;0.558;0.518;4.417;4.064;2.953
379;0.007580;0.167;0.242;0.489;0.518;4.949;4.064;2.952
380;0.007600;0.239;0.242;0.474;0.518;4.666;4.064;2.948
381;0.007620;0.331;0.242;0.560;0.519;4.281;4.064;2.950
382;0.007640;0.311;0.242;0.580;0.519;4.523;4.064;2.952
383;0.007660;0.328;0.242;0.568;0.519;4.554;4.065;2.951
384;0.007680;0.281;0.242;0.566;0.519;4.574;4.065;2.951
385;0.007700;0.283;0.242;0.584;0.519;5.134;4.065;2.951
386;0.007720;0.289;0.242;0.595;0.520;4.499;4.066;2.951
387;0.007740;0.290;0.242;0.610;0.520;4.292;4.066;2.951
388;0.007760;0.280;0.242;0.641;0.520;4.080;4.067;2.950
389;0.007780;0.312;0.242;0.687;0.520;3.620;4.067;2.950
390;0.007800;0.323;0.242;0.696;0.521;3.224;4.068;2.952
391;0.007820;0.355;0.242;0.674;0.521;3.309;4.068;2.949
