Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 548
Result: NOK
Date: 11/18/2020 11:48:33 AM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
4941;0.098820;0.687;0.753;0.696;0.591;3.287;3.206;2.661
4942;0.098840;0.769;0.754;0.738;0.591;3.428;3.206;2.662
4943;0.098860;0.772;0.754;0.754;0.591;3.404;3.205;2.662
4944;0.098880;0.715;0.755;0.721;0.591;2.789;3.205;2.661
4945;0.098900;0.652;0.756;0.710;0.592;2.673;3.205;2.661
4946;0.098920;0.667;0.757;0.699;0.592;3.171;3.204;2.662
4947;0.098940;0.632;0.758;0.668;0.592;3.190;3.204;2.663
4948;0.098960;0.591;0.758;0.617;0.593;2.688;3.203;2.661
4949;0.098980;0.604;0.759;0.591;0.593;3.717;3.203;2.661
4950;0.099000;0.659;0.760;0.599;0.593;3.741;3.203;2.663
4951;0.099020;0.696;0.761;0.586;0.594;3.023;3.202;2.660
4952;0.099040;0.633;0.761;0.544;0.594;3.155;3.202;2.661
4953;0.099060;0.551;0.762;0.518;0.594;3.045;3.202;2.661
4954;0.099080;0.469;0.762;0.502;0.595;3.100;3.201;2.661
4955;0.099100;0.492;0.763;0.447;0.595;3.192;3.201;2.662
4956;0.099120;0.607;0.763;0.445;0.595;3.680;3.201;2.661
4957;0.099140;0.648;0.764;0.509;0.595;3.809;3.200;2.661
4958;0.099160;0.638;0.764;0.542;0.595;3.448;3.200;2.663
4959;0.099180;0.614;0.764;0.538;0.596;3.842;3.200;2.661
4960;0.099200;0.588;0.765;0.547;0.596;3.774;3.200;2.660
4961;0.099220;0.507;0.765;0.513;0.596;3.834;3.200;2.663
4962;0.099240;0.545;0.765;0.463;0.596;3.354;3.200;2.662
4963;0.099260;0.681;0.765;0.447;0.596;3.499;3.200;2.660
4964;0.099280;0.656;0.766;0.474;0.596;3.724;3.201;2.661
4965;0.099300;0.623;0.766;0.513;0.596;3.583;3.201;2.661
4966;0.099320;0.580;0.766;0.505;0.596;4.347;3.201;2.661
4967;0.099340;0.503;0.766;0.485;0.596;4.731;3.202;2.660
4968;0.099360;0.536;0.766;0.487;0.596;4.814;3.203;2.660
4969;0.099380;0.539;0.766;0.478;0.596;4.526;3.204;2.663
4970;0.099400;0.463;0.766;0.447;0.596;4.645;3.205;2.661
4971;0.099420;0.411;0.766;0.385;0.596;5.048;3.206;2.660
4972;0.099440;0.498;0.766;0.396;0.596;4.839;3.208;2.662
4973;0.099460;0.595;0.766;0.399;0.596;4.774;3.210;2.662
4974;0.099480;0.580;0.766;0.372;0.596;5.367;3.212;2.659
4975;0.099500;0.547;0.766;0.368;0.596;4.825;3.214;2.661
4976;0.099520;0.517;0.765;0.403;0.596;3.983;3.217;2.662
4977;0.099540;0.596;0.765;0.432;0.596;4.155;3.220;2.661
4978;0.099560;0.613;0.765;0.460;0.595;4.395;3.222;2.662
4979;0.099580;0.626;0.765;0.465;0.595;3.992;3.225;2.660
4980;0.099600;0.610;0.764;0.480;0.595;4.109;3.228;2.661
4981;0.099620;0.564;0.764;0.472;0.594;4.966;3.231;2.664
4982;0.099640;0.532;0.764;0.432;0.594;5.037;3.235;2.660
4983;0.099660;0.522;0.763;0.425;0.594;4.263;3.238;2.660
4984;0.099680;0.624;0.763;0.447;0.594;4.230;3.242;2.664
4985;0.099700;0.721;0.762;0.445;0.593;4.030;3.246;2.662
4986;0.099720;0.664;0.762;0.441;0.593;3.481;3.249;2.660
4987;0.099740;0.576;0.761;0.443;0.592;3.699;3.253;2.663
4988;0.099760;0.618;0.761;0.450;0.592;3.759;3.257;2.664
4989;0.099780;0.646;0.760;0.447;0.592;3.712;3.260;2.662
4990;0.099800;0.571;0.760;0.452;0.591;3.527;3.264;2.661
4991;0.099820;0.627;0.759;0.480;0.591;3.439;3.268;2.661
4992;0.099840;0.786;0.759;0.518;0.590;3.162;3.272;2.663
4993;0.099860;0.903;0.758;0.588;0.590;2.873;3.275;2.661
4994;0.099880;0.953;0.758;0.632;0.589;2.910;3.279;2.660
4995;0.099900;0.976;0.758;0.674;0.589;2.576;3.282;2.661
4996;0.099920;1.084;0.757;0.712;0.588;2.587;3.285;2.663
4997;0.099940;1.281;0.757;0.797;0.588;2.866;3.288;2.661
4998;0.099960;1.323;0.757;0.897;0.588;2.844;3.291;2.661
4999;0.099980;1.195;0.756;0.934;0.587;2.915;3.294;2.662
5000;0.100000;1.046;0.756;0.881;0.587;2.884;3.297;2.663
5001;0.100020;0.985;0.756;0.817;0.587;2.811;3.299;2.661
5002;0.100040;0.890;0.756;0.802;0.587;2.745;3.302;2.661
5003;0.100060;0.883;0.756;0.769;0.587;2.340;3.304;2.663
5004;0.100080;0.829;0.756;0.714;0.587;2.598;3.306;2.662
5005;0.100100;0.895;0.756;0.668;0.586;2.565;3.308;2.660
5006;0.100120;1.013;0.756;0.710;0.586;2.615;3.310;2.661
5007;0.100140;0.918;0.757;0.725;0.586;2.402;3.311;2.661
5008;0.100160;0.895;0.757;0.681;0.586;1.844;3.313;2.660
5009;0.100180;0.908;0.757;0.683;0.586;2.197;3.314;2.660
5010;0.100200;0.983;0.757;0.710;0.586;2.421;3.315;2.663
5011;0.100220;0.978;0.757;0.725;0.586;2.551;3.316;2.663
5012;0.100240;0.946;0.757;0.687;0.586;2.161;3.317;2.660
5013;0.100260;0.914;0.758;0.674;0.587;2.435;3.317;2.660
5014;0.100280;0.874;0.758;0.703;0.587;2.840;3.318;2.661
5015;0.100300;0.971;0.758;0.685;0.587;2.573;3.318;2.661
5016;0.100320;1.001;0.759;0.688;0.587;2.280;3.318;2.660
5017;0.100340;1.013;0.759;0.709;0.587;2.380;3.318;2.660
5018;0.100360;1.023;0.759;0.758;0.587;2.558;3.318;2.662
5019;0.100380;0.827;0.760;0.707;0.587;2.093;3.318;2.661
5020;0.100400;0.909;0.760;0.654;0.588;1.932;3.318;2.660
5021;0.100420;0.894;0.761;0.656;0.588;2.095;3.317;2.662
5022;0.100440;0.867;0.761;0.641;0.588;2.325;3.316;2.663
5023;0.100460;1.093;0.762;0.676;0.588;2.144;3.315;2.661
5024;0.100480;0.977;0.762;0.705;0.588;2.060;3.314;2.661
5025;0.100500;1.024;0.763;0.727;0.589;2.128;3.313;2.661
5026;0.100520;1.330;0.763;0.813;0.589;2.245;3.311;2.663
5027;0.100540;1.308;0.764;0.866;0.589;2.300;3.310;2.661
5028;0.100560;1.241;0.765;0.877;0.589;2.401;3.308;2.660
5029;0.100580;1.177;0.765;0.873;0.590;2.986;3.306;2.661
5030;0.100600;1.244;0.766;0.890;0.590;3.265;3.305;2.663
5031;0.100620;1.336;0.767;0.912;0.591;3.336;3.303;2.661
5032;0.100640;1.286;0.768;0.956;0.591;3.781;3.301;2.662
5033;0.100660;1.243;0.769;1.013;0.592;3.633;3.299;2.661
5034;0.100680;1.116;0.770;1.027;0.592;3.025;3.298;2.663
5035;0.100700;0.998;0.771;0.998;0.593;3.364;3.296;2.663
5036;0.100720;1.005;0.772;1.025;0.594;3.885;3.294;2.660
5037;0.100740;0.979;0.774;1.071;0.594;3.721;3.293;2.662
5038;0.100760;0.877;0.775;1.046;0.595;3.527;3.292;2.661
5039;0.100780;0.867;0.776;1.000;0.596;3.151;3.290;2.661
5040;0.100800;0.803;0.777;0.965;0.597;3.453;3.289;2.661
5041;0.100820;0.753;0.778;0.961;0.598;3.539;3.288;2.661
5042;0.100840;0.677;0.779;0.910;0.599;3.543;3.287;2.662
5043;0.100860;0.634;0.780;0.826;0.600;3.582;3.285;2.662
5044;0.100880;0.696;0.781;0.804;0.601;3.631;3.284;2.663
5045;0.100900;0.723;0.782;0.789;0.602;3.554;3.283;2.664
5046;0.100920;0.673;0.783;0.725;0.603;3.644;3.283;2.662
5047;0.100940;0.622;0.784;0.661;0.604;3.605;3.282;2.661
5048;0.100960;0.599;0.785;0.648;0.605;3.680;3.281;2.662
5049;0.100980;0.606;0.786;0.623;0.606;3.501;3.280;2.663
5050;0.101000;0.485;0.787;0.557;0.607;3.616;3.279;2.661
5051;0.101020;0.461;0.788;0.520;0.608;3.988;3.279;2.660
5052;0.101040;0.516;0.788;0.509;0.609;3.983;3.278;2.661
5053;0.101060;0.528;0.789;0.491;0.610;4.184;3.278;2.663
5054;0.101080;0.482;0.789;0.450;0.611;3.988;3.278;2.660
5055;0.101100;0.478;0.790;0.419;0.612;3.847;3.278;2.662
5056;0.101120;0.529;0.790;0.428;0.613;4.146;3.278;2.664
5057;0.101140;0.577;0.791;0.421;0.613;3.466;3.278;2.663
5058;0.101160;0.592;0.791;0.403;0.614;3.409;3.278;2.661
5059;0.101180;0.620;0.792;0.416;0.615;3.290;3.278;2.660
5060;0.101200;0.658;0.792;0.449;0.616;3.030;3.278;2.662
5061;0.101220;0.566;0.792;0.421;0.616;3.188;3.278;2.663
5062;0.101240;0.624;0.792;0.392;0.617;3.809;3.279;2.660
5063;0.101260;0.742;0.793;0.428;0.617;4.314;3.279;2.660
5064;0.101280;0.764;0.793;0.482;0.618;4.162;3.279;2.661
5065;0.101300;0.816;0.793;0.518;0.618;4.030;3.280;2.661
5066;0.101320;0.807;0.793;0.590;0.619;4.083;3.280;2.661
5067;0.101340;0.743;0.793;0.635;0.619;4.515;3.281;2.661
5068;0.101360;0.624;0.793;0.667;0.619;4.583;3.282;2.663
5069;0.101380;0.550;0.794;0.635;0.620;5.468;3.283;2.662
5070;0.101400;0.435;0.794;0.571;0.620;6.462;3.284;2.659
5071;0.101420;0.422;0.794;0.533;0.621;5.411;3.286;2.661
5072;0.101440;0.396;0.794;0.496;0.621;4.788;3.288;2.661
5073;0.101460;0.517;0.794;0.449;0.621;5.332;3.291;2.661
5074;0.101480;0.572;0.794;0.460;0.622;4.371;3.293;2.661
5075;0.101500;0.594;0.793;0.487;0.622;4.418;3.296;2.660
5076;0.101520;0.714;0.793;0.511;0.622;4.534;3.299;2.662
5077;0.101540;0.746;0.793;0.540;0.622;3.734;3.302;2.660
5078;0.101560;0.704;0.793;0.575;0.623;4.224;3.305;2.662
5079;0.101580;0.643;0.793;0.613;0.623;5.103;3.308;2.661
5080;0.101600;0.600;0.792;0.615;0.623;5.517;3.312;2.662
5081;0.101620;0.563;0.792;0.586;0.623;5.034;3.315;2.661
5082;0.101640;0.612;0.792;0.577;0.623;4.521;3.319;2.659
5083;0.101660;0.624;0.792;0.591;0.624;3.543;3.323;2.662
5084;0.101680;0.614;0.791;0.602;0.624;3.907;3.327;2.661
5085;0.101700;0.647;0.791;0.577;0.624;4.620;3.331;2.659
5086;0.101720;0.663;0.791;0.591;0.624;4.195;3.335;2.661
5087;0.101740;0.647;0.790;0.630;0.624;3.649;3.339;2.662
5088;0.101760;0.685;0.790;0.641;0.624;3.466;3.343;2.662
5089;0.101780;0.697;0.789;0.643;0.624;3.565;3.347;2.660
5090;0.101800;0.764;0.789;0.681;0.625;3.422;3.351;2.661
5091;0.101820;0.895;0.789;0.712;0.625;3.605;3.355;2.663
5092;0.101840;0.934;0.788;0.749;0.625;3.411;3.359;2.662
5093;0.101860;0.862;0.788;0.762;0.625;3.796;3.363;2.660
5094;0.101880;0.829;0.787;0.769;0.625;4.323;3.367;2.662
5095;0.101900;0.775;0.787;0.731;0.625;3.986;3.371;2.662
5096;0.101920;0.742;0.787;0.676;0.626;3.624;3.375;2.661
5097;0.101940;0.723;0.787;0.639;0.626;3.519;3.379;2.661
5098;0.101960;0.866;0.786;0.652;0.626;2.631;3.383;2.661
5099;0.101980;0.843;0.786;0.657;0.626;2.439;3.386;2.664
5100;0.102000;0.860;0.786;0.634;0.627;2.659;3.390;2.661
5101;0.102020;0.890;0.785;0.650;0.627;2.435;3.393;2.661
5102;0.102040;0.907;0.785;0.677;0.627;2.529;3.396;2.662
5103;0.102060;0.900;0.785;0.672;0.627;2.529;3.399;2.661
5104;0.102080;0.955;0.785;0.685;0.627;2.791;3.402;2.661
5105;0.102100;0.881;0.784;0.762;0.628;2.401;3.405;2.663
5106;0.102120;0.908;0.784;0.767;0.628;2.401;3.407;2.663
5107;0.102140;0.963;0.784;0.787;0.628;2.814;3.409;2.661
5108;0.102160;0.869;0.784;0.762;0.629;2.836;3.411;2.661
5109;0.102180;0.889;0.784;0.710;0.629;2.717;3.413;2.663
5110;0.102200;0.915;0.784;0.663;0.629;2.682;3.415;2.662
5111;0.102220;0.930;0.784;0.626;0.629;2.728;3.417;2.661
5112;0.102240;0.966;0.784;0.604;0.630;2.930;3.418;2.662
5113;0.102260;0.970;0.784;0.604;0.630;2.578;3.420;2.663
5114;0.102280;0.929;0.784;0.593;0.630;2.591;3.421;2.663
5115;0.102300;0.976;0.784;0.590;0.631;2.499;3.422;2.661
5116;0.102320;1.089;0.784;0.690;0.631;2.331;3.423;2.662
5117;0.102340;1.131;0.784;0.784;0.631;2.280;3.424;2.662
5118;0.102360;1.055;0.784;0.758;0.631;2.399;3.424;2.662
5119;0.102380;1.152;0.784;0.729;0.632;2.281;3.425;2.661
5120;0.102400;1.112;0.785;0.742;0.632;2.487;3.425;2.661
5121;0.102420;1.180;0.785;0.762;0.632;2.953;3.425;2.663
5122;0.102440;1.323;0.785;0.775;0.633;2.763;3.425;2.662
5123;0.102460;1.179;0.786;0.798;0.633;2.693;3.425;2.661
5124;0.102480;1.013;0.786;0.776;0.633;2.364;3.424;2.661
5125;0.102500;0.997;0.787;0.749;0.634;2.184;3.424;2.662
5126;0.102520;1.155;0.787;0.753;0.634;2.721;3.423;2.661
5127;0.102540;1.316;0.788;0.800;0.635;2.569;3.423;2.660
5128;0.102560;1.371;0.789;0.875;0.635;2.941;3.422;2.661
5129;0.102580;1.234;0.790;0.897;0.636;3.083;3.421;2.662
5130;0.102600;1.090;0.790;0.851;0.636;2.888;3.420;2.661
5131;0.102620;0.946;0.791;0.804;0.637;3.087;3.419;2.660
5132;0.102640;0.914;0.792;0.782;0.637;3.116;3.418;2.662
5133;0.102660;0.870;0.793;0.751;0.638;2.690;3.417;2.661
5134;0.102680;0.782;0.794;0.720;0.638;2.448;3.416;2.659
5135;0.102700;0.695;0.795;0.707;0.639;2.813;3.415;2.661
5136;0.102720;0.696;0.795;0.694;0.639;3.040;3.413;2.662
5137;0.102740;0.702;0.796;0.661;0.640;3.217;3.412;2.661
5138;0.102760;0.662;0.797;0.632;0.640;2.911;3.411;2.660
5139;0.102780;0.729;0.798;0.634;0.641;2.747;3.409;2.661
5140;0.102800;0.696;0.798;0.643;0.642;2.637;3.408;2.661
5141;0.102820;0.737;0.799;0.643;0.642;2.604;3.406;2.662
5142;0.102840;0.710;0.800;0.615;0.643;2.686;3.404;2.661
5143;0.102860;0.719;0.800;0.617;0.643;3.891;3.403;2.660
5144;0.102880;0.819;0.801;0.654;0.644;3.710;3.401;2.662
5145;0.102900;0.726;0.801;0.637;0.644;3.267;3.399;2.662
5146;0.102920;0.689;0.802;0.597;0.644;3.203;3.398;2.660
5147;0.102940;0.705;0.802;0.593;0.645;3.437;3.396;2.661
5148;0.102960;0.682;0.803;0.588;0.645;3.470;3.395;2.663
5149;0.102980;0.641;0.803;0.536;0.646;3.356;3.393;2.661
5150;0.103000;0.580;0.804;0.485;0.646;3.439;3.391;2.660
5151;0.103020;0.581;0.804;0.471;0.647;3.556;3.390;2.660
5152;0.103040;0.634;0.805;0.469;0.647;3.616;3.389;2.663
5153;0.103060;0.646;0.805;0.450;0.647;3.223;3.387;2.661
5154;0.103080;0.611;0.805;0.421;0.647;3.353;3.386;2.660
5155;0.103100;0.595;0.806;0.414;0.648;3.990;3.385;2.661
5156;0.103120;0.612;0.806;0.416;0.648;3.847;3.383;2.663
5157;0.103140;0.703;0.806;0.428;0.648;3.803;3.382;2.662
5158;0.103160;0.744;0.806;0.469;0.648;3.550;3.381;2.660
5159;0.103180;0.759;0.806;0.558;0.648;3.732;3.380;2.661
5160;0.103200;0.739;0.806;0.593;0.648;3.571;3.379;2.662
5161;0.103220;0.649;0.807;0.547;0.648;4.094;3.378;2.661
5162;0.103240;0.566;0.807;0.504;0.648;4.120;3.378;2.661
5163;0.103260;0.594;0.807;0.483;0.648;4.552;3.377;2.660
5164;0.103280;0.731;0.807;0.482;0.648;4.567;3.377;2.661
5165;0.103300;0.798;0.807;0.504;0.648;4.308;3.376;2.661
5166;0.103320;0.785;0.807;0.536;0.648;4.226;3.376;2.660
5167;0.103340;0.771;0.807;0.568;0.648;4.175;3.376;2.661
5168;0.103360;0.696;0.807;0.568;0.648;4.645;3.376;2.661
5169;0.103380;0.605;0.807;0.533;0.648;4.431;3.377;2.661
5170;0.103400;0.654;0.807;0.522;0.648;4.614;3.377;2.660
5171;0.103420;0.722;0.807;0.573;0.648;4.532;3.378;2.661
5172;0.103440;0.667;0.807;0.608;0.648;4.012;3.379;2.663
5173;0.103460;0.603;0.807;0.590;0.647;3.843;3.380;2.660
5174;0.103480;0.594;0.806;0.579;0.647;4.257;3.381;2.671
5175;0.103500;0.688;0.806;0.613;0.647;4.268;3.382;2.654
5176;0.103520;0.743;0.806;0.639;0.647;4.781;3.383;2.666
5177;0.103540;0.635;0.806;0.643;0.647;3.836;3.385;2.663
5178;0.103560;0.524;0.806;0.641;0.647;3.981;3.386;2.660
5179;0.103580;0.615;0.806;0.643;0.646;4.442;3.388;2.662
5180;0.103600;0.769;0.805;0.659;0.646;4.237;3.389;2.658
5181;0.103620;0.768;0.805;0.657;0.646;4.178;3.391;2.661
5182;0.103640;0.638;0.805;0.646;0.646;3.929;3.393;2.660
5183;0.103660;0.662;0.804;0.652;0.646;4.204;3.395;2.659
5184;0.103680;0.693;0.804;0.639;0.646;4.319;3.397;2.661
5185;0.103700;0.746;0.804;0.597;0.645;3.728;3.399;2.659
5186;0.103720;0.730;0.803;0.591;0.645;3.294;3.401;2.660
5187;0.103740;0.840;0.803;0.634;0.645;3.750;3.403;2.665
5188;0.103760;0.974;0.803;0.683;0.645;3.777;3.406;2.662
5189;0.103780;0.911;0.803;0.705;0.645;3.419;3.408;2.658
5190;0.103800;0.809;0.802;0.696;0.645;3.464;3.410;2.661
5191;0.103820;0.806;0.802;0.696;0.645;3.351;3.412;2.664
5192;0.103840;0.735;0.802;0.679;0.645;2.897;3.414;2.661
5193;0.103860;0.761;0.801;0.656;0.644;3.153;3.416;2.663
5194;0.103880;0.842;0.801;0.641;0.644;2.922;3.418;2.655
5195;0.103900;0.798;0.801;0.652;0.644;2.833;3.419;2.668
5196;0.103920;0.880;0.801;0.650;0.644;2.792;3.421;2.663
5197;0.103940;0.694;0.800;0.626;0.644;2.311;3.422;2.669
5198;0.103960;0.686;0.800;0.635;0.644;2.860;3.424;2.655
5199;0.103980;0.851;0.800;0.679;0.644;3.235;3.425;2.667
5200;0.104000;0.616;0.800;0.652;0.644;3.470;3.426;2.658
5201;0.104020;0.711;0.799;0.623;0.644;2.730;3.427;2.665
5202;0.104040;0.804;0.799;0.652;0.644;3.107;3.428;2.656
5203;0.104060;0.821;0.799;0.646;0.643;2.906;3.429;2.662
5204;0.104080;0.880;0.799;0.621;0.643;2.856;3.430;2.663
5205;0.104100;0.906;0.798;0.602;0.643;3.160;3.431;2.659
5206;0.104120;0.999;0.798;0.626;0.643;2.503;3.431;2.660
5207;0.104140;0.978;0.798;0.652;0.643;2.225;3.432;2.667
5208;0.104160;0.918;0.798;0.652;0.643;2.373;3.432;2.658
5209;0.104180;0.915;0.798;0.628;0.643;2.124;3.432;2.663
5210;0.104200;0.833;0.798;0.645;0.643;2.512;3.432;2.668
5211;0.104220;0.924;0.797;0.670;0.643;2.230;3.432;2.663
5212;0.104240;0.869;0.797;0.677;0.643;2.476;3.431;2.664
5213;0.104260;0.809;0.797;0.672;0.643;2.615;3.431;2.657
5214;0.104280;0.826;0.797;0.674;0.643;2.311;3.430;2.670
5215;0.104300;0.829;0.797;0.665;0.643;2.481;3.429;2.653
5216;0.104320;0.898;0.797;0.641;0.642;2.349;3.428;2.661
5217;0.104340;0.814;0.797;0.663;0.642;2.485;3.427;2.667
5218;0.104360;1.008;0.797;0.710;0.642;2.747;3.426;2.659
5219;0.104380;1.221;0.797;0.795;0.642;3.296;3.425;2.662
5220;0.104400;1.343;0.797;0.879;0.642;2.807;3.423;2.664
5221;0.104420;1.339;0.797;1.007;0.642;2.582;3.422;2.664
5222;0.104440;1.209;0.797;1.049;0.642;2.241;3.420;2.655
5223;0.104460;1.315;0.798;1.066;0.643;1.833;3.419;2.672
5224;0.104480;1.263;0.798;1.124;0.643;1.924;3.417;2.674
5225;0.104500;1.181;0.799;1.132;0.643;2.833;3.415;2.652
5226;0.104520;1.366;0.799;1.172;0.643;3.109;3.413;2.659
5227;0.104540;1.265;0.800;1.183;0.644;2.953;3.410;2.674
5228;0.104560;1.262;0.800;1.148;0.644;3.475;3.408;2.661
5229;0.104580;1.165;0.801;1.165;0.645;3.270;3.406;2.659
5230;0.104600;0.971;0.802;1.168;0.646;3.272;3.404;2.661
5231;0.104620;1.042;0.802;1.163;0.646;3.561;3.402;2.661
5232;0.104640;0.912;0.803;1.150;0.647;3.600;3.400;2.663
5233;0.104660;0.881;0.804;1.122;0.648;3.080;3.398;2.660
5234;0.104680;0.769;0.805;1.078;0.649;3.391;3.396;2.666
5235;0.104700;0.679;0.805;1.013;0.650;3.638;3.394;2.672
5236;0.104720;0.721;0.806;0.939;0.651;3.201;3.392;2.653
5237;0.104740;0.587;0.807;0.892;0.652;3.937;3.390;2.661
5238;0.104760;0.682;0.807;0.879;0.653;3.620;3.388;2.666
5239;0.104780;0.666;0.808;0.829;0.654;2.261;3.387;2.670
5240;0.104800;0.565;0.809;0.765;0.655;3.027;3.385;2.659
5241;0.104820;0.635;0.809;0.767;0.656;3.587;3.383;2.660
5242;0.104840;0.766;0.810;0.817;0.657;3.759;3.381;2.666
5243;0.104860;0.809;0.810;0.839;0.658;3.618;3.380;2.663
5244;0.104880;0.844;0.811;0.868;0.659;3.691;3.378;2.655
5245;0.104900;0.816;0.811;0.888;0.660;3.829;3.376;2.662
5246;0.104920;0.731;0.812;0.855;0.661;3.666;3.375;2.662
5247;0.104940;0.584;0.812;0.787;0.663;3.497;3.373;2.661
5248;0.104960;0.553;0.812;0.732;0.664;3.580;3.372;2.662
5249;0.104980;0.552;0.813;0.718;0.665;3.777;3.371;2.663
5250;0.105000;0.504;0.813;0.687;0.666;3.658;3.370;2.661
5251;0.105020;0.485;0.813;0.621;0.667;3.600;3.368;2.660
5252;0.105040;0.533;0.813;0.602;0.668;3.946;3.367;2.661
5253;0.105060;0.545;0.814;0.597;0.669;4.318;3.366;2.662
5254;0.105080;0.537;0.814;0.558;0.670;4.076;3.366;2.661
5255;0.105100;0.542;0.814;0.526;0.671;4.149;3.365;2.661
5256;0.105120;0.554;0.814;0.540;0.672;4.122;3.364;2.661
5257;0.105140;0.620;0.814;0.536;0.673;3.781;3.364;2.663
5258;0.105160;0.762;0.814;0.531;0.674;3.702;3.364;2.661
5259;0.105180;0.867;0.814;0.610;0.675;4.096;3.363;2.659
5260;0.105200;0.883;0.814;0.727;0.675;4.184;3.363;2.662
5261;0.105220;0.797;0.814;0.764;0.676;4.607;3.363;2.662
5262;0.105240;0.754;0.814;0.747;0.677;4.601;3.363;2.661
5263;0.105260;0.781;0.813;0.747;0.678;4.378;3.364;2.660
5264;0.105280;0.738;0.813;0.758;0.678;4.609;3.364;2.661
5265;0.105300;0.691;0.813;0.736;0.679;4.358;3.365;2.662
5266;0.105320;0.668;0.813;0.661;0.680;3.845;3.366;2.660
5267;0.105340;0.714;0.813;0.657;0.681;3.924;3.366;2.661
5268;0.105360;0.761;0.813;0.694;0.681;4.122;3.367;2.662
5269;0.105380;0.771;0.813;0.676;0.682;5.094;3.368;2.662
5270;0.105400;0.736;0.813;0.639;0.683;5.495;3.370;2.660
5271;0.105420;0.593;0.813;0.643;0.684;5.729;3.371;2.660
5272;0.105440;0.560;0.812;0.613;0.684;4.931;3.373;2.663
5273;0.105460;0.576;0.812;0.569;0.685;4.839;3.375;2.662
5274;0.105480;0.508;0.812;0.536;0.686;4.706;3.378;2.662
5275;0.105500;0.576;0.812;0.562;0.686;5.546;3.380;2.661
5276;0.105520;0.709;0.811;0.593;0.687;4.431;3.383;2.661
5277;0.105540;0.807;0.811;0.591;0.687;4.297;3.386;2.662
5278;0.105560;0.804;0.811;0.593;0.688;4.514;3.389;2.659
5279;0.105580;0.783;0.810;0.612;0.688;4.466;3.392;2.661
5280;0.105600;0.668;0.810;0.635;0.689;4.589;3.396;2.662
5281;0.105620;0.629;0.810;0.635;0.689;5.226;3.399;2.661
5282;0.105640;0.693;0.809;0.643;0.690;4.270;3.403;2.660
5283;0.105660;0.832;0.809;0.670;0.690;3.871;3.406;2.662
5284;0.105680;0.895;0.809;0.676;0.690;4.299;3.410;2.661
5285;0.105700;0.808;0.808;0.639;0.691;4.645;3.414;2.659
5286;0.105720;0.703;0.808;0.608;0.691;4.660;3.418;2.661
5287;0.105740;0.617;0.808;0.580;0.692;4.433;3.422;2.662
5288;0.105760;0.540;0.807;0.527;0.692;4.202;3.426;2.661
5289;0.105780;0.602;0.807;0.487;0.692;3.788;3.430;2.661
5290;0.105800;0.775;0.806;0.527;0.692;3.466;3.434;2.661
5291;0.105820;0.989;0.806;0.593;0.693;3.693;3.438;2.662
5292;0.105840;1.058;0.806;0.652;0.693;3.296;3.442;2.661
5293;0.105860;1.004;0.805;0.665;0.693;2.994;3.446;2.659
5294;0.105880;1.004;0.805;0.696;0.693;3.179;3.450;2.661
5295;0.105900;1.036;0.805;0.775;0.694;3.065;3.453;2.663
5296;0.105920;1.136;0.804;0.846;0.694;3.089;3.457;2.660
5297;0.105940;1.078;0.804;0.921;0.694;3.241;3.461;2.660
5298;0.105960;1.075;0.804;0.938;0.694;3.318;3.464;2.661
5299;0.105980;1.017;0.804;0.908;0.695;3.259;3.467;2.662
5300;0.106000;0.973;0.804;0.811;0.695;2.763;3.470;2.660
5301;0.106020;0.983;0.804;0.762;0.695;2.415;3.473;2.659
5302;0.106040;1.092;0.804;0.786;0.696;2.241;3.476;2.661
5303;0.106060;0.981;0.804;0.771;0.696;2.417;3.479;2.661
5304;0.106080;0.944;0.804;0.743;0.696;2.466;3.481;2.661
5305;0.106100;0.924;0.804;0.758;0.697;2.585;3.483;2.661
5306;0.106120;0.858;0.804;0.743;0.697;2.130;3.485;2.662
5307;0.106140;0.897;0.804;0.721;0.697;2.120;3.487;2.661
5308;0.106160;0.927;0.805;0.729;0.698;2.357;3.488;2.660
5309;0.106180;0.958;0.805;0.751;0.698;2.411;3.490;2.662
5310;0.106200;1.072;0.805;0.789;0.698;2.915;3.491;2.661
5311;0.106220;1.179;0.805;0.883;0.699;2.325;3.492;2.660
5312;0.106240;1.175;0.805;0.943;0.699;2.386;3.492;2.662
5313;0.106260;1.219;0.806;1.029;0.700;2.432;3.493;2.660
5314;0.106280;1.037;0.806;0.989;0.700;2.413;3.493;2.663
5315;0.106300;1.055;0.807;0.886;0.700;2.468;3.494;2.661
5316;0.106320;1.040;0.807;0.855;0.701;2.349;3.494;2.661
5317;0.106340;1.004;0.807;0.855;0.702;3.060;3.494;2.663
5318;0.106360;1.175;0.808;0.862;0.702;3.190;3.493;2.662
5319;0.106380;1.243;0.808;0.899;0.703;2.921;3.493;2.659
5320;0.106400;1.250;0.809;0.981;0.703;2.677;3.493;2.662
5321;0.106420;1.215;0.810;1.086;0.704;2.834;3.492;2.662
5322;0.106440;1.108;0.810;1.113;0.705;2.752;3.492;2.661
5323;0.106460;1.136;0.811;1.099;0.705;2.805;3.491;2.660
5324;0.106480;0.992;0.812;1.058;0.706;2.552;3.490;2.660
5325;0.106500;1.129;0.813;1.016;0.707;2.943;3.490;2.662
