Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 550
Result: NOK
Date: 11/18/2020 12:01:01 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
55;0.001100;0.135;0.015;0.319;0.030;4.056;0.706;2.951
56;0.001120;0.105;0.015;0.308;0.031;4.417;0.730;2.951
57;0.001140;0.092;0.016;0.267;0.033;4.783;0.753;2.950
58;0.001160;0.116;0.017;0.278;0.034;5.120;0.777;2.950
59;0.001180;0.154;0.017;0.311;0.035;4.957;0.801;2.950
60;0.001200;0.152;0.018;0.324;0.037;5.233;0.825;2.950
61;0.001220;0.115;0.018;0.311;0.038;4.827;0.850;2.949
62;0.001240;0.130;0.019;0.308;0.039;4.885;0.875;2.949
63;0.001260;0.124;0.020;0.297;0.041;4.089;0.899;2.951
64;0.001280;0.088;0.020;0.262;0.042;4.254;0.924;2.951
65;0.001300;0.106;0.021;0.229;0.044;4.748;0.950;2.951
66;0.001320;0.134;0.022;0.249;0.045;5.248;0.975;2.951
67;0.001340;0.157;0.022;0.287;0.047;5.209;1.000;2.951
68;0.001360;0.162;0.023;0.317;0.048;5.180;1.026;2.951
69;0.001380;0.146;0.023;0.339;0.050;5.222;1.052;2.947
70;0.001400;0.139;0.024;0.355;0.051;5.164;1.078;2.952
71;0.001420;0.106;0.025;0.326;0.053;4.715;1.104;2.952
72;0.001440;0.122;0.026;0.291;0.054;4.325;1.130;2.948
73;0.001460;0.160;0.026;0.322;0.056;4.177;1.157;2.950
74;0.001480;0.192;0.027;0.383;0.057;4.563;1.183;2.952
75;0.001500;0.158;0.028;0.414;0.059;4.667;1.209;2.951
76;0.001520;0.168;0.028;0.438;0.060;3.668;1.236;2.951
77;0.001540;0.196;0.029;0.456;0.062;3.466;1.262;2.951
78;0.001560;0.234;0.030;0.469;0.064;3.842;1.289;2.952
79;0.001580;0.198;0.030;0.460;0.065;3.869;1.315;2.952
80;0.001600;0.144;0.031;0.434;0.067;4.228;1.341;2.949
81;0.001620;0.146;0.032;0.460;0.069;4.885;1.367;2.950
82;0.001640;0.161;0.033;0.487;0.071;4.448;1.393;2.951
83;0.001660;0.168;0.034;0.447;0.073;4.426;1.420;2.950
84;0.001680;0.165;0.034;0.454;0.074;4.508;1.446;2.948
85;0.001700;0.201;0.035;0.515;0.076;4.341;1.472;2.950
86;0.001720;0.196;0.036;0.524;0.078;4.319;1.499;2.951
87;0.001740;0.129;0.037;0.447;0.080;4.352;1.525;2.950
88;0.001760;0.125;0.038;0.401;0.082;4.195;1.551;2.950
89;0.001780;0.108;0.038;0.383;0.084;4.285;1.577;2.950
90;0.001800;0.129;0.039;0.350;0.086;4.629;1.603;2.951
91;0.001820;0.146;0.040;0.348;0.088;4.043;1.630;2.951
92;0.001840;0.228;0.041;0.375;0.090;4.162;1.656;2.949
93;0.001860;0.318;0.042;0.425;0.092;4.232;1.682;2.950
94;0.001880;0.230;0.043;0.425;0.094;4.283;1.708;2.950
95;0.001900;0.134;0.043;0.364;0.096;4.378;1.734;2.948
96;0.001920;0.097;0.044;0.328;0.098;4.697;1.760;2.950
97;0.001940;0.109;0.045;0.320;0.100;4.200;1.785;2.952
98;0.001960;0.093;0.046;0.284;0.103;4.008;1.811;2.950
99;0.001980;0.083;0.047;0.234;0.105;4.191;1.837;2.950
100;0.002000;0.116;0.048;0.255;0.107;4.230;1.862;2.951
101;0.002020;0.192;0.048;0.322;0.109;3.922;1.888;2.949
102;0.002040;0.277;0.049;0.421;0.111;3.904;1.913;2.951
103;0.002060;0.320;0.050;0.621;0.113;3.994;1.939;2.949
104;0.002080;0.341;0.051;0.811;0.115;4.087;1.964;2.949
105;0.002100;0.295;0.052;0.873;0.117;4.384;1.989;2.953
106;0.002120;0.211;0.053;0.811;0.119;4.570;2.014;2.949
107;0.002140;0.168;0.054;0.703;0.121;4.435;2.039;2.949
108;0.002160;0.144;0.055;0.606;0.124;3.876;2.063;2.953
109;0.002180;0.173;0.056;0.535;0.126;3.563;2.088;2.952
110;0.002200;0.182;0.057;0.485;0.129;3.333;2.113;2.951
111;0.002220;0.214;0.058;0.460;0.131;3.250;2.137;2.950
112;0.002240;0.275;0.059;0.498;0.133;3.528;2.161;2.951
113;0.002260;0.214;0.060;0.518;0.136;3.472;2.185;2.951
114;0.002280;0.175;0.061;0.500;0.138;3.790;2.208;2.951
115;0.002300;0.169;0.062;0.529;0.141;3.748;2.232;2.949
116;0.002320;0.191;0.063;0.575;0.143;3.651;2.255;2.952
117;0.002340;0.199;0.064;0.582;0.146;3.331;2.278;2.951
118;0.002360;0.169;0.065;0.538;0.148;3.536;2.301;2.949
119;0.002380;0.167;0.066;0.516;0.151;3.508;2.323;2.950
120;0.002400;0.176;0.067;0.471;0.154;3.356;2.346;2.953
121;0.002420;0.183;0.068;0.436;0.156;3.426;2.368;2.952
122;0.002440;0.174;0.069;0.438;0.159;3.287;2.390;2.950
123;0.002460;0.199;0.070;0.476;0.161;3.241;2.411;2.951
124;0.002480;0.178;0.071;0.516;0.164;3.049;2.433;2.950
125;0.002500;0.174;0.072;0.527;0.166;3.228;2.454;2.950
126;0.002520;0.165;0.073;0.531;0.169;3.419;2.475;2.950
127;0.002540;0.146;0.073;0.536;0.172;3.376;2.495;2.951
128;0.002560;0.203;0.074;0.560;0.174;3.230;2.516;2.953
129;0.002580;0.166;0.075;0.571;0.177;3.089;2.536;2.949
130;0.002600;0.148;0.076;0.573;0.179;3.170;2.556;2.950
131;0.002620;0.150;0.077;0.547;0.182;3.463;2.576;2.952
132;0.002640;0.133;0.078;0.507;0.185;3.710;2.595;2.951
133;0.002660;0.111;0.079;0.463;0.187;3.792;2.614;2.950
134;0.002680;0.117;0.080;0.443;0.190;4.010;2.633;2.951
135;0.002700;0.122;0.081;0.417;0.193;4.297;2.653;2.950
136;0.002720;0.098;0.082;0.359;0.195;3.593;2.671;2.950
137;0.002740;0.063;0.083;0.302;0.198;3.267;2.690;2.949
138;0.002760;0.066;0.084;0.267;0.201;3.419;2.709;2.949
139;0.002780;0.089;0.085;0.264;0.203;4.512;2.727;2.952
140;0.002800;0.125;0.086;0.273;0.206;3.856;2.745;2.949
141;0.002820;0.151;0.087;0.341;0.208;3.706;2.763;2.948
142;0.002840;0.160;0.087;0.469;0.211;3.891;2.781;2.952
143;0.002860;0.148;0.088;0.504;0.213;4.087;2.799;2.951
144;0.002880;0.106;0.089;0.427;0.216;3.735;2.817;2.949
145;0.002900;0.091;0.090;0.375;0.218;3.633;2.834;2.949
146;0.002920;0.081;0.091;0.348;0.221;3.702;2.851;2.950
147;0.002940;0.088;0.091;0.306;0.223;3.620;2.869;2.952
148;0.002960;0.086;0.092;0.260;0.225;3.318;2.886;2.950
149;0.002980;0.098;0.093;0.276;0.228;3.660;2.902;2.949
150;0.003000;0.148;0.094;0.346;0.230;4.050;2.919;2.951
151;0.003020;0.165;0.095;0.397;0.232;3.697;2.935;2.951
152;0.003040;0.133;0.095;0.401;0.235;3.642;2.952;2.948
153;0.003060;0.130;0.096;0.379;0.237;3.999;2.968;2.950
154;0.003080;0.151;0.097;0.374;0.239;3.972;2.984;2.951
155;0.003100;0.179;0.097;0.355;0.241;3.933;3.000;2.950
156;0.003120;0.195;0.098;0.328;0.244;4.451;3.015;2.950
157;0.003140;0.241;0.099;0.383;0.246;4.266;3.031;2.950
158;0.003160;0.237;0.100;0.430;0.248;4.158;3.046;2.950
159;0.003180;0.171;0.100;0.412;0.250;4.237;3.062;2.952
160;0.003200;0.144;0.101;0.377;0.252;4.286;3.077;2.949
161;0.003220;0.155;0.102;0.377;0.254;4.005;3.093;2.949
162;0.003240;0.173;0.103;0.370;0.256;3.898;3.108;2.951
163;0.003260;0.217;0.103;0.370;0.259;4.182;3.123;2.949
164;0.003280;0.246;0.104;0.454;0.261;4.114;3.138;2.950
165;0.003300;0.268;0.105;0.549;0.263;4.330;3.153;2.954
166;0.003320;0.209;0.106;0.518;0.265;4.545;3.167;2.950
167;0.003340;0.183;0.106;0.485;0.267;4.869;3.182;2.950
168;0.003360;0.146;0.107;0.447;0.269;4.801;3.197;2.950
169;0.003380;0.134;0.108;0.405;0.271;4.761;3.211;2.949
170;0.003400;0.141;0.109;0.379;0.273;5.565;3.226;2.951
171;0.003420;0.123;0.109;0.324;0.275;4.896;3.241;2.949
172;0.003440;0.123;0.110;0.344;0.277;4.711;3.256;2.949
173;0.003460;0.170;0.111;0.416;0.279;4.457;3.270;2.952
174;0.003480;0.219;0.112;0.493;0.281;4.953;3.285;2.950
175;0.003500;0.175;0.112;0.518;0.283;4.504;3.300;2.948
176;0.003520;0.196;0.113;0.547;0.285;4.221;3.314;2.951
177;0.003540;0.259;0.114;0.555;0.287;4.744;3.329;2.953
178;0.003560;0.225;0.114;0.524;0.289;4.327;3.343;2.950
179;0.003580;0.198;0.115;0.507;0.291;4.283;3.358;2.949
180;0.003600;0.225;0.116;0.531;0.293;4.442;3.372;2.950
181;0.003620;0.211;0.117;0.547;0.295;4.607;3.386;2.952
182;0.003640;0.194;0.117;0.551;0.297;4.125;3.400;2.951
183;0.003660;0.236;0.118;0.586;0.299;3.821;3.414;2.948
184;0.003680;0.280;0.119;0.628;0.301;4.162;3.428;2.951
185;0.003700;0.292;0.120;0.621;0.303;4.688;3.442;2.952
186;0.003720;0.226;0.120;0.526;0.305;4.530;3.455;2.949
187;0.003740;0.158;0.121;0.463;0.307;4.358;3.469;2.949
188;0.003760;0.139;0.122;0.432;0.309;4.197;3.482;2.951
189;0.003780;0.124;0.123;0.386;0.311;4.136;3.496;2.950
190;0.003800;0.115;0.123;0.350;0.313;4.233;3.509;2.951
191;0.003820;0.135;0.124;0.390;0.315;3.913;3.522;2.950
192;0.003840;0.207;0.125;0.414;0.317;3.807;3.535;2.950
193;0.003860;0.231;0.125;0.416;0.319;3.649;3.548;2.951
194;0.003880;0.196;0.126;0.412;0.320;3.344;3.560;2.949
195;0.003900;0.173;0.127;0.408;0.322;3.723;3.572;2.950
196;0.003920;0.157;0.128;0.405;0.324;3.933;3.584;2.952
197;0.003940;0.137;0.128;0.379;0.326;3.574;3.596;2.950
198;0.003960;0.206;0.129;0.381;0.328;3.604;3.608;2.949
199;0.003980;0.250;0.130;0.443;0.330;3.636;3.619;2.950
200;0.004000;0.279;0.130;0.485;0.331;3.902;3.631;2.951
201;0.004020;0.253;0.131;0.456;0.333;3.344;3.642;2.950
202;0.004040;0.197;0.132;0.401;0.335;3.237;3.653;2.949
203;0.004060;0.172;0.132;0.396;0.337;3.356;3.663;2.951
204;0.004080;0.173;0.133;0.379;0.338;3.660;3.674;2.951
205;0.004100;0.141;0.134;0.324;0.340;3.884;3.684;2.950
206;0.004120;0.110;0.135;0.315;0.342;3.842;3.694;2.949
207;0.004140;0.132;0.135;0.322;0.343;3.466;3.704;2.951
208;0.004160;0.142;0.136;0.315;0.345;3.933;3.714;2.953
209;0.004180;0.124;0.137;0.306;0.346;3.530;3.723;2.949
210;0.004200;0.136;0.137;0.317;0.348;3.133;3.732;2.950
211;0.004220;0.160;0.138;0.342;0.349;2.886;3.742;2.951
212;0.004240;0.171;0.138;0.368;0.351;2.721;3.750;2.951
213;0.004260;0.155;0.139;0.412;0.352;2.772;3.759;2.949
214;0.004280;0.253;0.140;0.544;0.354;3.019;3.767;2.950
215;0.004300;0.294;0.140;0.760;0.355;2.457;3.775;2.951
216;0.004320;0.283;0.141;0.791;0.357;2.932;3.783;2.952
217;0.004340;0.312;0.141;0.804;0.358;2.743;3.790;2.949
218;0.004360;0.228;0.142;0.773;0.360;3.730;3.797;2.951
219;0.004380;0.209;0.143;0.692;0.361;3.351;3.804;2.951
220;0.004400;0.148;0.143;0.593;0.363;2.849;3.810;2.950
221;0.004420;0.146;0.144;0.531;0.365;2.855;3.817;2.951
222;0.004440;0.167;0.145;0.511;0.366;2.884;3.823;2.951
223;0.004460;0.162;0.145;0.489;0.368;2.842;3.829;2.952
224;0.004480;0.163;0.146;0.467;0.369;2.875;3.835;2.950
225;0.004500;0.174;0.147;0.515;0.371;3.615;3.840;2.950
226;0.004520;0.168;0.147;0.546;0.373;3.671;3.845;2.952
227;0.004540;0.160;0.148;0.555;0.374;3.437;3.850;2.952
228;0.004560;0.150;0.148;0.588;0.376;3.354;3.855;2.950
229;0.004580;0.169;0.149;0.659;0.377;3.127;3.860;2.949
230;0.004600;0.177;0.149;0.703;0.379;3.232;3.865;2.953
231;0.004620;0.156;0.150;0.677;0.381;3.409;3.869;2.949
232;0.004640;0.129;0.151;0.608;0.382;3.523;3.874;2.950
233;0.004660;0.126;0.151;0.560;0.384;3.474;3.878;2.953
234;0.004680;0.126;0.152;0.505;0.385;3.673;3.882;2.951
235;0.004700;0.103;0.152;0.432;0.387;3.723;3.886;2.951
236;0.004720;0.072;0.153;0.392;0.389;3.426;3.889;2.950
237;0.004740;0.086;0.153;0.381;0.390;3.671;3.893;2.950
238;0.004760;0.087;0.154;0.348;0.392;3.726;3.897;2.952
239;0.004780;0.061;0.154;0.306;0.393;4.986;3.900;2.950
240;0.004800;0.088;0.154;0.309;0.395;5.112;3.904;2.949
241;0.004820;0.096;0.155;0.330;0.396;4.982;3.908;2.951
242;0.004840;0.129;0.155;0.350;0.398;4.169;3.911;2.951
243;0.004860;0.135;0.156;0.383;0.399;3.624;3.915;2.949
244;0.004880;0.132;0.156;0.428;0.400;3.380;3.919;2.950
245;0.004900;0.134;0.156;0.456;0.402;3.265;3.922;2.951
246;0.004920;0.106;0.157;0.439;0.403;3.457;3.926;2.950
247;0.004940;0.093;0.157;0.385;0.404;3.486;3.929;2.950
248;0.004960;0.118;0.157;0.375;0.406;3.684;3.932;2.949
249;0.004980;0.135;0.158;0.390;0.407;3.697;3.935;2.950
250;0.005000;0.151;0.158;0.379;0.408;3.510;3.938;2.952
251;0.005020;0.152;0.158;0.379;0.409;3.419;3.941;2.948
252;0.005040;0.145;0.158;0.408;0.411;4.180;3.944;2.950
253;0.005060;0.108;0.159;0.386;0.412;3.869;3.946;2.951
254;0.005080;0.106;0.159;0.342;0.413;3.810;3.949;2.948
255;0.005100;0.135;0.159;0.335;0.414;5.187;3.951;2.949
256;0.005120;0.154;0.159;0.350;0.415;4.735;3.954;2.951
257;0.005140;0.164;0.160;0.392;0.416;3.657;3.957;2.949
258;0.005160;0.157;0.160;0.412;0.417;3.983;3.960;2.951
259;0.005180;0.116;0.160;0.394;0.418;4.557;3.962;2.952
260;0.005200;0.112;0.160;0.388;0.419;4.497;3.965;2.947
261;0.005220;0.103;0.160;0.348;0.420;3.981;3.968;2.950
262;0.005240;0.081;0.161;0.291;0.421;3.748;3.970;2.950
263;0.005260;0.084;0.161;0.286;0.422;4.863;3.973;2.946
264;0.005280;0.113;0.161;0.311;0.423;6.024;3.976;2.956
265;0.005300;0.104;0.161;0.302;0.423;4.660;3.978;2.949
266;0.005320;0.173;0.161;0.319;0.424;4.539;3.981;2.948
267;0.005340;0.250;0.161;0.476;0.425;4.094;3.984;2.952
268;0.005360;0.236;0.162;0.560;0.426;3.860;3.987;2.950
269;0.005380;0.177;0.162;0.538;0.426;4.598;3.990;2.954
270;0.005400;0.127;0.162;0.480;0.427;4.927;3.993;2.946
271;0.005420;0.111;0.162;0.416;0.428;5.074;3.996;2.953
272;0.005440;0.125;0.162;0.364;0.429;4.651;4.000;2.952
273;0.005460;0.212;0.162;0.346;0.429;4.493;4.003;2.946
274;0.005480;0.349;0.162;0.401;0.430;4.510;4.006;2.950
275;0.005500;0.366;0.163;0.487;0.431;4.167;4.009;2.951
276;0.005520;0.288;0.163;0.513;0.431;4.056;4.013;2.950
277;0.005540;0.239;0.163;0.509;0.432;4.036;4.016;2.958
278;0.005560;0.199;0.163;0.520;0.433;4.572;4.019;2.949
279;0.005580;0.201;0.163;0.505;0.433;4.557;4.022;2.946
280;0.005600;0.178;0.164;0.461;0.434;4.373;4.025;2.951
281;0.005620;0.171;0.164;0.417;0.435;4.281;4.028;2.950
282;0.005640;0.223;0.164;0.436;0.435;3.734;4.031;2.951
283;0.005660;0.210;0.164;0.430;0.436;3.834;4.035;2.950
284;0.005680;0.175;0.165;0.406;0.437;4.197;4.038;2.953
285;0.005700;0.131;0.165;0.386;0.437;4.065;4.040;2.948
286;0.005720;0.148;0.165;0.412;0.438;3.962;4.043;2.946
287;0.005740;0.197;0.165;0.469;0.438;4.162;4.046;2.954
288;0.005760;0.211;0.165;0.524;0.439;4.235;4.049;2.951
289;0.005780;0.225;0.166;0.573;0.440;4.136;4.052;2.946
290;0.005800;0.255;0.166;0.612;0.440;3.842;4.055;2.962
291;0.005820;0.237;0.166;0.624;0.441;3.816;4.057;2.945
292;0.005840;0.200;0.166;0.621;0.441;3.838;4.060;2.947
293;0.005860;0.193;0.166;0.610;0.442;4.279;4.062;2.954
294;0.005880;0.164;0.167;0.599;0.443;4.299;4.065;2.954
295;0.005900;0.143;0.167;0.535;0.443;3.992;4.067;2.954
296;0.005920;0.109;0.167;0.456;0.444;3.210;4.070;2.942
297;0.005940;0.121;0.167;0.432;0.445;3.433;4.072;2.957
298;0.005960;0.211;0.168;0.485;0.445;3.495;4.074;2.943
299;0.005980;0.268;0.168;0.564;0.446;3.375;4.076;2.950
300;0.006000;0.202;0.168;0.562;0.447;3.349;4.078;2.949
301;0.006020;0.211;0.168;0.557;0.447;3.340;4.080;2.951
302;0.006040;0.272;0.168;0.575;0.448;3.521;4.081;2.950
303;0.006060;0.220;0.169;0.527;0.449;3.058;4.083;2.948
304;0.006080;0.185;0.169;0.478;0.449;3.214;4.084;2.950
305;0.006100;0.205;0.169;0.469;0.450;3.129;4.085;2.948
306;0.006120;0.180;0.169;0.469;0.451;3.217;4.086;2.953
307;0.006140;0.181;0.170;0.443;0.451;2.873;4.087;2.950
308;0.006160;0.157;0.170;0.428;0.452;3.107;4.087;2.957
309;0.006180;0.168;0.170;0.461;0.452;3.073;4.088;2.966
310;0.006200;0.190;0.170;0.469;0.453;3.289;4.088;2.941
311;0.006220;0.190;0.170;0.460;0.454;3.083;4.088;2.946
312;0.006240;0.225;0.171;0.516;0.454;3.320;4.088;2.967
313;0.006260;0.222;0.171;0.566;0.455;2.932;4.088;2.951
314;0.006280;0.228;0.171;0.580;0.455;3.354;4.087;2.946
315;0.006300;0.193;0.171;0.573;0.456;3.501;4.087;2.949
316;0.006320;0.214;0.172;0.569;0.457;2.791;4.086;2.950
317;0.006340;0.232;0.172;0.566;0.457;2.941;4.086;2.953
318;0.006360;0.224;0.172;0.555;0.458;3.278;4.085;2.957
319;0.006380;0.185;0.172;0.527;0.458;3.530;4.084;2.943
320;0.006400;0.229;0.173;0.549;0.459;3.010;4.082;2.951
321;0.006420;0.224;0.173;0.579;0.460;3.195;4.081;2.952
322;0.006440;0.178;0.173;0.547;0.460;2.613;4.080;2.947
323;0.006460;0.155;0.173;0.513;0.461;2.769;4.078;2.962
324;0.006480;0.181;0.174;0.544;0.462;2.996;4.077;2.949
325;0.006500;0.166;0.174;0.569;0.462;3.446;4.075;2.944
326;0.006520;0.171;0.174;0.542;0.463;2.996;4.073;2.966
327;0.006540;0.167;0.174;0.560;0.464;2.631;4.071;2.941
328;0.006560;0.199;0.174;0.606;0.464;2.988;4.068;2.954
329;0.006580;0.174;0.175;0.632;0.465;2.831;4.066;2.952
330;0.006600;0.149;0.175;0.610;0.466;3.278;4.064;2.950
331;0.006620;0.148;0.175;0.591;0.466;3.184;4.061;2.947
332;0.006640;0.144;0.175;0.566;0.467;3.001;4.058;2.951
333;0.006660;0.132;0.175;0.527;0.468;2.725;4.055;2.957
334;0.006680;0.116;0.176;0.476;0.468;3.206;4.052;2.952
335;0.006700;0.121;0.176;0.482;0.469;3.177;4.049;2.950
336;0.006720;0.125;0.176;0.485;0.470;2.985;4.046;2.950
337;0.006740;0.120;0.176;0.461;0.470;3.241;4.043;2.949
338;0.006760;0.103;0.176;0.456;0.471;3.704;4.040;2.956
339;0.006780;0.117;0.176;0.478;0.472;4.759;4.036;2.949
340;0.006800;0.129;0.176;0.483;0.472;4.838;4.033;2.951
341;0.006820;0.117;0.177;0.465;0.473;4.363;4.030;2.951
342;0.006840;0.130;0.177;0.491;0.473;3.373;4.027;2.950
343;0.006860;0.120;0.177;0.526;0.474;3.406;4.024;2.956
344;0.006880;0.134;0.177;0.526;0.475;3.168;4.021;2.956
345;0.006900;0.102;0.177;0.478;0.475;3.444;4.018;2.943
346;0.006920;0.093;0.177;0.430;0.476;3.512;4.015;2.960
347;0.006940;0.112;0.177;0.388;0.476;3.669;4.012;2.947
348;0.006960;0.126;0.177;0.361;0.477;3.975;4.009;2.956
349;0.006980;0.124;0.177;0.339;0.477;3.660;4.006;2.952
350;0.007000;0.120;0.177;0.341;0.478;3.569;4.003;2.949
351;0.007020;0.118;0.177;0.359;0.478;4.301;4.000;2.958
352;0.007040;0.120;0.177;0.324;0.479;4.464;3.997;2.957
353;0.007060;0.114;0.177;0.287;0.479;4.395;3.994;2.952
354;0.007080;0.119;0.177;0.298;0.480;3.849;3.991;2.952
355;0.007100;0.122;0.177;0.298;0.480;3.382;3.989;2.958
356;0.007120;0.108;0.177;0.273;0.480;3.765;3.986;2.953
357;0.007140;0.113;0.177;0.286;0.480;3.902;3.983;2.953
358;0.007160;0.123;0.177;0.317;0.481;3.785;3.980;2.954
359;0.007180;0.152;0.177;0.335;0.481;3.560;3.978;2.951
360;0.007200;0.157;0.177;0.339;0.481;4.089;3.975;2.955
361;0.007220;0.146;0.176;0.355;0.481;3.424;3.972;2.949
362;0.007240;0.156;0.176;0.397;0.481;3.245;3.970;2.950
363;0.007260;0.150;0.176;0.416;0.481;4.305;3.967;2.953
364;0.007280;0.124;0.176;0.381;0.481;4.568;3.964;2.951
365;0.007300;0.118;0.176;0.370;0.481;5.592;3.962;2.952
366;0.007320;0.150;0.176;0.410;0.482;5.257;3.960;2.946
367;0.007340;0.154;0.176;0.410;0.482;3.611;3.957;2.953
368;0.007360;0.127;0.176;0.374;0.482;4.178;3.955;2.949
369;0.007380;0.121;0.176;0.377;0.482;5.709;3.954;2.950
370;0.007400;0.150;0.176;0.372;0.482;5.936;3.952;2.951
371;0.007420;0.131;0.176;0.328;0.482;5.226;3.951;2.950
372;0.007440;0.138;0.175;0.298;0.481;4.605;3.950;2.948
373;0.007460;0.166;0.175;0.309;0.481;4.188;3.949;2.949
374;0.007480;0.140;0.175;0.304;0.481;4.406;3.948;2.950
375;0.007500;0.135;0.175;0.295;0.481;4.556;3.947;2.950
376;0.007520;0.130;0.175;0.297;0.481;3.926;3.946;2.948
377;0.007540;0.187;0.175;0.335;0.481;4.006;3.946;2.951
378;0.007560;0.207;0.175;0.375;0.481;4.823;3.945;2.951
379;0.007580;0.167;0.174;0.350;0.480;4.061;3.945;2.949
380;0.007600;0.146;0.174;0.346;0.480;3.375;3.944;2.949
381;0.007620;0.165;0.174;0.386;0.480;4.515;3.944;2.950
382;0.007640;0.180;0.174;0.401;0.480;4.274;3.943;2.949
383;0.007660;0.163;0.174;0.383;0.479;3.915;3.943;2.949
384;0.007680;0.189;0.174;0.430;0.479;4.319;3.942;2.948
385;0.007700;0.217;0.174;0.493;0.479;4.614;3.942;2.950
386;0.007720;0.235;0.174;0.507;0.479;3.534;3.942;2.950
387;0.007740;0.187;0.174;0.483;0.478;4.028;3.941;2.947
388;0.007760;0.154;0.173;0.474;0.478;3.816;3.941;2.950
389;0.007780;0.167;0.173;0.469;0.478;3.990;3.941;2.951
390;0.007800;0.182;0.173;0.487;0.478;4.199;3.941;2.949
391;0.007820;0.195;0.173;0.524;0.477;3.627;3.940;2.950
