Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 562
Result: NOK
Date: 11/18/2020 2:04:28 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
85;0.001700;0.132;0.038;0.353;0.094;5.173;1.340;3.189
86;0.001720;0.138;0.039;0.315;0.096;4.343;1.367;3.188
87;0.001740;0.183;0.040;0.348;0.098;4.023;1.393;3.188
88;0.001760;0.257;0.041;0.423;0.100;4.195;1.420;3.189
89;0.001780;0.228;0.041;0.406;0.102;4.028;1.447;3.189
90;0.001800;0.186;0.042;0.361;0.104;3.664;1.473;3.186
91;0.001820;0.185;0.043;0.392;0.106;3.748;1.500;3.188
92;0.001840;0.208;0.044;0.467;0.108;4.195;1.526;3.189
93;0.001860;0.177;0.045;0.469;0.110;4.222;1.552;3.187
94;0.001880;0.144;0.046;0.434;0.113;3.490;1.579;3.187
95;0.001900;0.140;0.047;0.419;0.115;3.382;1.605;3.188
96;0.001920;0.147;0.048;0.399;0.117;3.323;1.630;3.189
97;0.001940;0.151;0.049;0.406;0.119;3.400;1.656;3.187
98;0.001960;0.295;0.050;0.538;0.121;3.386;1.682;3.186
99;0.001980;0.394;0.051;0.736;0.123;3.558;1.707;3.188
100;0.002000;0.392;0.052;0.857;0.126;3.953;1.732;3.190
101;0.002020;0.366;0.053;0.921;0.128;3.968;1.757;3.188
102;0.002040;0.287;0.054;0.894;0.131;3.935;1.782;3.187
103;0.002060;0.201;0.055;0.798;0.133;3.737;1.807;3.191
104;0.002080;0.183;0.056;0.667;0.136;3.627;1.832;3.188
105;0.002100;0.182;0.057;0.549;0.138;3.517;1.856;3.187
106;0.002120;0.233;0.058;0.516;0.141;3.558;1.881;3.189
107;0.002140;0.285;0.059;0.527;0.143;3.754;1.905;3.188
108;0.002160;0.263;0.060;0.507;0.146;3.847;1.929;3.189
109;0.002180;0.224;0.062;0.535;0.149;4.131;1.953;3.188
110;0.002200;0.218;0.063;0.595;0.151;3.622;1.977;3.188
111;0.002220;0.246;0.064;0.573;0.154;3.122;2.001;3.188
112;0.002240;0.254;0.065;0.493;0.157;3.197;2.024;3.188
113;0.002260;0.226;0.066;0.460;0.160;3.602;2.048;3.187
114;0.002280;0.236;0.067;0.465;0.162;3.543;2.071;3.188
115;0.002300;0.222;0.068;0.467;0.165;3.184;2.094;3.190
116;0.002320;0.210;0.070;0.491;0.168;3.589;2.116;3.187
117;0.002340;0.252;0.071;0.562;0.170;3.704;2.139;3.188
118;0.002360;0.278;0.072;0.663;0.173;3.452;2.161;3.189
119;0.002380;0.248;0.073;0.694;0.176;4.039;2.183;3.188
120;0.002400;0.199;0.074;0.648;0.179;3.719;2.205;3.187
121;0.002420;0.160;0.076;0.617;0.182;3.382;2.227;3.188
122;0.002440;0.148;0.077;0.582;0.184;3.955;2.249;3.190
123;0.002460;0.163;0.078;0.571;0.187;4.208;2.271;3.187
124;0.002480;0.153;0.079;0.562;0.190;3.512;2.292;3.186
125;0.002500;0.177;0.080;0.580;0.193;3.342;2.313;3.188
126;0.002520;0.166;0.081;0.582;0.196;3.644;2.335;3.190
127;0.002540;0.168;0.083;0.584;0.199;3.371;2.356;3.187
128;0.002560;0.187;0.084;0.623;0.202;2.911;2.376;3.187
129;0.002580;0.184;0.085;0.656;0.205;3.188;2.397;3.188
130;0.002600;0.160;0.086;0.619;0.207;3.607;2.417;3.189
131;0.002620;0.150;0.087;0.582;0.210;3.378;2.437;3.187
132;0.002640;0.142;0.088;0.562;0.213;3.309;2.457;3.187
133;0.002660;0.126;0.089;0.560;0.216;3.241;2.476;3.187
134;0.002680;0.112;0.090;0.535;0.219;3.323;2.496;3.188
135;0.002700;0.096;0.091;0.472;0.222;3.256;2.515;3.187
136;0.002720;0.091;0.092;0.428;0.225;3.367;2.534;3.187
137;0.002740;0.100;0.093;0.414;0.228;3.904;2.553;3.187
138;0.002760;0.095;0.095;0.394;0.231;3.708;2.571;3.187
139;0.002780;0.106;0.096;0.406;0.234;4.131;2.590;3.187
140;0.002800;0.125;0.096;0.487;0.237;3.979;2.608;3.187
141;0.002820;0.138;0.097;0.557;0.240;4.775;2.627;3.188
142;0.002840;0.122;0.098;0.595;0.242;4.849;2.645;3.187
143;0.002860;0.096;0.099;0.591;0.245;4.318;2.663;3.187
144;0.002880;0.119;0.100;0.573;0.248;3.851;2.682;3.188
145;0.002900;0.136;0.101;0.538;0.251;3.734;2.700;3.189
146;0.002920;0.095;0.102;0.471;0.254;4.037;2.718;3.187
147;0.002940;0.086;0.103;0.434;0.257;4.406;2.736;3.185
148;0.002960;0.114;0.104;0.438;0.259;4.391;2.753;3.189
149;0.002980;0.120;0.105;0.439;0.262;4.288;2.771;3.189
150;0.003000;0.125;0.106;0.405;0.265;4.497;2.789;3.188
151;0.003020;0.133;0.106;0.414;0.268;4.191;2.806;3.188
152;0.003040;0.147;0.107;0.469;0.270;3.986;2.824;3.189
153;0.003060;0.146;0.108;0.476;0.273;4.243;2.841;3.190
154;0.003080;0.121;0.109;0.463;0.276;4.376;2.859;3.187
155;0.003100;0.123;0.110;0.452;0.278;4.724;2.876;3.186
156;0.003120;0.119;0.110;0.428;0.281;4.808;2.893;3.190
157;0.003140;0.125;0.111;0.397;0.284;4.796;2.910;3.189
158;0.003160;0.141;0.112;0.388;0.286;4.310;2.928;3.187
159;0.003180;0.170;0.113;0.436;0.289;3.948;2.945;3.188
160;0.003200;0.160;0.113;0.482;0.291;4.426;2.962;3.190
161;0.003220;0.157;0.114;0.485;0.294;4.733;2.979;3.188
162;0.003240;0.137;0.115;0.450;0.296;5.380;2.996;3.187
163;0.003260;0.181;0.116;0.472;0.299;5.773;3.013;3.188
164;0.003280;0.201;0.116;0.518;0.301;5.129;3.030;3.189
165;0.003300;0.157;0.117;0.516;0.304;5.054;3.047;3.189
166;0.003320;0.158;0.118;0.505;0.306;5.618;3.064;3.188
167;0.003340;0.152;0.118;0.493;0.309;5.292;3.081;3.188
168;0.003360;0.182;0.119;0.452;0.311;5.149;3.099;3.188
169;0.003380;0.282;0.120;0.482;0.313;4.909;3.116;3.189
170;0.003400;0.335;0.121;0.602;0.316;4.532;3.133;3.189
171;0.003420;0.281;0.121;0.687;0.318;4.896;3.150;3.189
172;0.003440;0.222;0.122;0.659;0.321;4.918;3.168;3.188
173;0.003460;0.181;0.123;0.602;0.323;4.958;3.185;3.188
174;0.003480;0.152;0.124;0.557;0.325;4.547;3.202;3.189
175;0.003500;0.160;0.124;0.533;0.328;5.211;3.219;3.188
176;0.003520;0.212;0.125;0.520;0.330;5.402;3.236;3.189
177;0.003540;0.240;0.126;0.549;0.333;4.852;3.253;3.189
178;0.003560;0.346;0.126;0.687;0.335;4.775;3.270;3.189
179;0.003580;0.369;0.127;0.811;0.337;4.724;3.287;3.189
180;0.003600;0.296;0.128;0.820;0.340;4.671;3.304;3.187
181;0.003620;0.264;0.129;0.829;0.342;4.724;3.321;3.187
182;0.003640;0.305;0.130;0.872;0.345;4.221;3.337;3.189
183;0.003660;0.270;0.130;0.844;0.347;4.303;3.354;3.189
184;0.003680;0.186;0.131;0.743;0.350;4.525;3.370;3.187
185;0.003700;0.176;0.132;0.670;0.352;4.598;3.387;3.188
186;0.003720;0.195;0.133;0.635;0.355;4.175;3.403;3.188
187;0.003740;0.219;0.134;0.635;0.358;4.005;3.419;3.189
188;0.003760;0.228;0.134;0.652;0.360;3.887;3.435;3.187
189;0.003780;0.245;0.135;0.645;0.363;4.233;3.450;3.185
190;0.003800;0.232;0.136;0.630;0.365;4.226;3.466;3.189
191;0.003820;0.222;0.137;0.606;0.368;3.710;3.481;3.189
192;0.003840;0.214;0.138;0.595;0.370;3.739;3.496;3.186
193;0.003860;0.215;0.138;0.613;0.373;3.214;3.511;3.187
194;0.003880;0.201;0.139;0.632;0.376;3.611;3.526;3.190
195;0.003900;0.193;0.140;0.604;0.378;3.362;3.540;3.188
196;0.003920;0.210;0.141;0.630;0.381;3.296;3.554;3.186
197;0.003940;0.253;0.142;0.707;0.383;3.611;3.568;3.188
198;0.003960;0.272;0.142;0.751;0.386;3.554;3.581;3.188
199;0.003980;0.270;0.143;0.775;0.388;3.294;3.595;3.186
200;0.004000;0.365;0.144;0.895;0.391;3.267;3.608;3.186
201;0.004020;0.391;0.145;1.029;0.393;3.192;3.620;3.188
202;0.004040;0.354;0.146;1.038;0.396;3.360;3.633;3.189
203;0.004060;0.325;0.147;1.024;0.399;3.503;3.645;3.187
204;0.004080;0.311;0.147;1.042;0.402;3.679;3.657;3.187
205;0.004100;0.287;0.148;1.047;0.404;3.406;3.669;3.189
206;0.004120;0.232;0.149;0.994;0.407;2.787;3.680;3.188
207;0.004140;0.226;0.150;0.939;0.410;2.684;3.691;3.187
208;0.004160;0.223;0.151;0.934;0.413;3.195;3.702;3.189
209;0.004180;0.234;0.152;0.930;0.416;3.364;3.713;3.188
210;0.004200;0.224;0.153;0.875;0.419;3.433;3.723;3.188
211;0.004220;0.218;0.154;0.906;0.422;4.158;3.733;3.187
212;0.004240;0.216;0.154;0.959;0.425;3.450;3.743;3.188
213;0.004260;0.210;0.155;0.914;0.428;2.913;3.752;3.189
214;0.004280;0.189;0.156;0.817;0.431;3.162;3.762;3.187
215;0.004300;0.209;0.157;0.776;0.434;3.060;3.771;3.187
216;0.004320;0.199;0.158;0.776;0.437;3.384;3.780;3.189
217;0.004340;0.205;0.159;0.743;0.440;3.450;3.789;3.189
218;0.004360;0.213;0.160;0.734;0.443;3.056;3.797;3.188
219;0.004380;0.204;0.160;0.749;0.447;3.940;3.805;3.187
220;0.004400;0.209;0.161;0.782;0.450;3.091;3.813;3.189
221;0.004420;0.233;0.162;0.778;0.453;3.239;3.821;3.190
222;0.004440;0.197;0.163;0.734;0.456;3.607;3.829;3.186
223;0.004460;0.210;0.164;0.714;0.459;3.146;3.836;3.187
224;0.004480;0.204;0.164;0.721;0.462;2.712;3.843;3.191
225;0.004500;0.207;0.165;0.716;0.465;2.701;3.850;3.189
226;0.004520;0.206;0.166;0.738;0.468;2.849;3.857;3.187
227;0.004540;0.199;0.167;0.760;0.471;3.193;3.863;3.191
228;0.004560;0.215;0.167;0.800;0.474;3.365;3.869;3.188
229;0.004580;0.212;0.168;0.811;0.477;3.148;3.875;3.188
230;0.004600;0.207;0.169;0.857;0.480;3.083;3.881;3.189
231;0.004620;0.185;0.170;0.877;0.483;3.235;3.886;3.188
232;0.004640;0.177;0.170;0.840;0.486;3.644;3.891;3.189
233;0.004660;0.147;0.171;0.793;0.489;3.853;3.896;3.190
234;0.004680;0.133;0.172;0.734;0.492;3.541;3.901;3.188
235;0.004700;0.148;0.172;0.707;0.495;3.669;3.906;3.189
236;0.004720;0.158;0.173;0.694;0.498;4.288;3.911;3.191
237;0.004740;0.154;0.174;0.665;0.501;4.706;3.916;3.188
238;0.004760;0.146;0.174;0.674;0.504;4.241;3.921;3.188
239;0.004780;0.166;0.175;0.723;0.507;4.184;3.925;3.191
240;0.004800;0.154;0.176;0.699;0.509;4.210;3.930;3.189
241;0.004820;0.152;0.176;0.679;0.512;4.268;3.935;3.186
242;0.004840;0.164;0.177;0.707;0.515;4.127;3.939;3.188
243;0.004860;0.173;0.177;0.716;0.518;3.940;3.944;3.189
244;0.004880;0.143;0.178;0.657;0.521;3.755;3.948;3.187
245;0.004900;0.148;0.178;0.621;0.523;3.948;3.953;3.186
246;0.004920;0.154;0.179;0.639;0.526;3.959;3.957;3.188
247;0.004940;0.167;0.180;0.656;0.529;4.030;3.961;3.189
248;0.004960;0.123;0.180;0.617;0.532;5.779;3.966;3.187
249;0.004980;0.083;0.181;0.531;0.534;5.510;3.970;3.186
250;0.005000;0.112;0.181;0.500;0.537;4.748;3.974;3.189
251;0.005020;0.112;0.181;0.474;0.539;4.362;3.979;3.189
252;0.005040;0.093;0.182;0.421;0.542;3.759;3.983;3.186
253;0.005060;0.092;0.182;0.397;0.544;3.589;3.988;3.187
254;0.005080;0.120;0.183;0.410;0.547;4.023;3.992;3.188
255;0.005100;0.144;0.183;0.408;0.549;3.896;3.996;3.188
256;0.005120;0.130;0.183;0.401;0.551;3.428;4.001;3.187
257;0.005140;0.131;0.184;0.425;0.553;3.730;4.005;3.187
258;0.005160;0.153;0.184;0.452;0.555;3.909;4.008;3.188
259;0.005180;0.142;0.184;0.430;0.557;3.940;4.012;3.189
260;0.005200;0.119;0.185;0.405;0.559;4.211;4.016;3.186
261;0.005220;0.129;0.185;0.408;0.561;4.462;4.020;3.187
262;0.005240;0.193;0.185;0.428;0.563;4.396;4.023;3.189
263;0.005260;0.213;0.185;0.461;0.565;4.048;4.027;3.187
264;0.005280;0.272;0.186;0.544;0.567;4.023;4.030;3.188
265;0.005300;0.317;0.186;0.670;0.569;4.387;4.034;3.189
266;0.005320;0.336;0.186;0.778;0.570;4.449;4.038;3.188
267;0.005340;0.271;0.187;0.798;0.572;4.453;4.041;3.187
268;0.005360;0.213;0.187;0.791;0.574;4.517;4.045;3.188
269;0.005380;0.235;0.187;0.817;0.576;4.819;4.048;3.190
270;0.005400;0.214;0.188;0.815;0.577;4.915;4.052;3.189
271;0.005420;0.179;0.188;0.773;0.579;4.400;4.055;3.187
272;0.005440;0.209;0.188;0.745;0.581;4.918;4.059;3.187
273;0.005460;0.249;0.188;0.720;0.583;4.601;4.063;3.190
274;0.005480;0.228;0.189;0.681;0.584;4.719;4.067;3.187
275;0.005500;0.179;0.189;0.621;0.586;5.460;4.070;3.187
276;0.005520;0.184;0.189;0.608;0.588;5.797;4.074;3.190
277;0.005540;0.207;0.190;0.608;0.589;5.920;4.079;3.189
278;0.005560;0.211;0.190;0.615;0.591;5.197;4.083;3.188
279;0.005580;0.202;0.190;0.597;0.593;4.232;4.087;3.186
280;0.005600;0.270;0.191;0.579;0.594;4.211;4.092;3.189
281;0.005620;0.271;0.191;0.551;0.596;4.078;4.096;3.189
282;0.005640;0.176;0.191;0.485;0.597;3.902;4.100;3.188
283;0.005660;0.137;0.191;0.454;0.599;4.536;4.104;3.186
284;0.005680;0.152;0.192;0.465;0.600;4.691;4.109;3.189
285;0.005700;0.162;0.192;0.494;0.602;3.900;4.113;3.189
286;0.005720;0.184;0.192;0.487;0.603;4.003;4.117;3.187
287;0.005740;0.286;0.193;0.571;0.604;3.924;4.121;3.188
288;0.005760;0.320;0.193;0.657;0.606;4.204;4.125;3.189
289;0.005780;0.331;0.193;0.659;0.607;4.352;4.128;3.189
290;0.005800;0.286;0.193;0.626;0.608;4.281;4.132;3.188
291;0.005820;0.249;0.194;0.595;0.609;3.721;4.136;3.187
292;0.005840;0.219;0.194;0.553;0.611;3.636;4.140;3.188
293;0.005860;0.181;0.194;0.498;0.612;4.010;4.143;3.188
294;0.005880;0.145;0.195;0.471;0.613;3.693;4.146;3.187
295;0.005900;0.179;0.195;0.516;0.614;3.627;4.150;3.188
296;0.005920;0.209;0.195;0.577;0.615;3.314;4.153;3.188
297;0.005940;0.283;0.195;0.568;0.616;3.620;4.156;3.188
298;0.005960;0.324;0.196;0.562;0.617;3.272;4.158;3.187
299;0.005980;0.390;0.196;0.595;0.618;3.281;4.161;3.189
300;0.006000;0.380;0.196;0.610;0.619;3.697;4.164;3.189
301;0.006020;0.324;0.197;0.569;0.620;4.129;4.166;3.189
302;0.006040;0.238;0.197;0.522;0.621;3.810;4.168;3.188
303;0.006060;0.231;0.197;0.518;0.622;4.125;4.170;3.187
304;0.006080;0.203;0.198;0.467;0.623;4.321;4.172;3.189
305;0.006100;0.152;0.198;0.423;0.623;3.508;4.174;3.187
306;0.006120;0.146;0.198;0.399;0.624;3.186;4.176;3.186
307;0.006140;0.168;0.199;0.397;0.625;3.201;4.178;3.187
308;0.006160;0.177;0.199;0.403;0.626;2.882;4.180;3.190
309;0.006180;0.151;0.199;0.394;0.626;2.615;4.181;3.187
310;0.006200;0.165;0.200;0.412;0.627;3.179;4.182;3.186
311;0.006220;0.224;0.200;0.476;0.627;3.038;4.183;3.189
312;0.006240;0.266;0.200;0.597;0.628;2.752;4.184;3.189
313;0.006260;0.237;0.201;0.606;0.628;2.617;4.184;3.188
314;0.006280;0.320;0.201;0.659;0.629;2.695;4.184;3.186
315;0.006300;0.352;0.201;0.751;0.629;3.074;4.184;3.189
316;0.006320;0.298;0.202;0.775;0.630;2.935;4.184;3.189
317;0.006340;0.305;0.202;0.786;0.630;3.140;4.184;3.186
318;0.006360;0.278;0.202;0.804;0.631;2.897;4.183;3.186
319;0.006380;0.201;0.203;0.767;0.631;2.915;4.183;3.189
320;0.006400;0.211;0.203;0.729;0.632;3.098;4.182;3.191
321;0.006420;0.311;0.203;0.776;0.632;3.450;4.181;3.188
322;0.006440;0.241;0.204;0.800;0.633;3.078;4.180;3.186
323;0.006460;0.215;0.204;0.773;0.634;2.743;4.178;3.188
324;0.006480;0.249;0.204;0.804;0.634;3.192;4.177;3.188
325;0.006500;0.190;0.205;0.807;0.635;3.217;4.175;3.188
326;0.006520;0.228;0.205;0.840;0.635;3.391;4.173;3.188
327;0.006540;0.275;0.205;0.956;0.636;3.323;4.171;3.188
328;0.006560;0.262;0.206;0.985;0.637;3.364;4.169;3.189
329;0.006580;0.262;0.206;0.994;0.637;2.961;4.167;3.189
330;0.006600;0.245;0.206;1.003;0.638;3.814;4.165;3.187
331;0.006620;0.231;0.207;0.994;0.639;3.633;4.163;3.190
332;0.006640;0.152;0.207;0.916;0.640;3.376;4.161;3.189
333;0.006660;0.146;0.207;0.850;0.641;3.561;4.158;3.189
334;0.006680;0.126;0.208;0.804;0.642;3.263;4.156;3.189
335;0.006700;0.146;0.208;0.756;0.642;3.398;4.153;3.190
336;0.006720;0.134;0.208;0.690;0.643;3.338;4.151;3.188
337;0.006740;0.102;0.208;0.604;0.644;2.802;4.148;3.189
338;0.006760;0.109;0.209;0.577;0.645;4.380;4.145;3.189
339;0.006780;0.144;0.209;0.595;0.646;4.426;4.143;3.190
340;0.006800;0.214;0.209;0.624;0.647;3.565;4.140;3.190
341;0.006820;0.190;0.209;0.698;0.648;3.105;4.137;3.189
342;0.006840;0.169;0.210;0.829;0.648;4.010;4.134;3.190
343;0.006860;0.201;0.210;0.936;0.649;4.162;4.132;3.191
344;0.006880;0.179;0.210;0.956;0.650;3.615;4.129;3.191
345;0.006900;0.131;0.210;0.908;0.651;3.516;4.126;3.187
346;0.006920;0.157;0.210;0.846;0.652;3.367;4.123;3.188
347;0.006940;0.141;0.210;0.782;0.653;3.448;4.121;3.191
348;0.006960;0.114;0.210;0.709;0.654;3.356;4.118;3.188
349;0.006980;0.114;0.211;0.630;0.655;3.655;4.115;3.188
350;0.007000;0.124;0.211;0.584;0.656;4.006;4.112;3.190
351;0.007020;0.114;0.211;0.544;0.656;4.016;4.109;3.190
352;0.007040;0.126;0.211;0.483;0.657;4.162;4.106;3.190
353;0.007060;0.148;0.211;0.456;0.658;4.140;4.103;3.187
354;0.007080;0.132;0.211;0.461;0.659;4.307;4.100;3.188
355;0.007100;0.152;0.211;0.471;0.660;4.497;4.097;3.191
356;0.007120;0.150;0.211;0.447;0.660;4.360;4.095;3.188
357;0.007140;0.114;0.211;0.421;0.661;4.294;4.092;3.186
358;0.007160;0.131;0.211;0.414;0.661;4.378;4.090;3.189
359;0.007180;0.209;0.211;0.456;0.662;3.825;4.087;3.187
360;0.007200;0.255;0.211;0.564;0.662;4.036;4.085;3.189
361;0.007220;0.168;0.211;0.590;0.663;4.030;4.083;3.187
362;0.007240;0.157;0.211;0.582;0.663;4.314;4.080;3.188
363;0.007260;0.173;0.211;0.553;0.664;5.160;4.078;3.190
364;0.007280;0.117;0.211;0.474;0.664;5.085;4.076;3.189
365;0.007300;0.114;0.211;0.421;0.664;4.656;4.074;3.188
366;0.007320;0.181;0.211;0.467;0.665;4.550;4.073;3.187
367;0.007340;0.222;0.211;0.544;0.665;4.636;4.071;3.189
368;0.007360;0.196;0.211;0.580;0.665;4.351;4.069;3.188
369;0.007380;0.183;0.211;0.584;0.665;4.920;4.068;3.187
370;0.007400;0.165;0.211;0.593;0.666;4.658;4.067;3.189
371;0.007420;0.156;0.210;0.560;0.666;4.642;4.066;3.189
372;0.007440;0.118;0.210;0.496;0.666;4.957;4.065;3.188
373;0.007460;0.112;0.210;0.438;0.666;5.389;4.064;3.189
374;0.007480;0.135;0.210;0.417;0.666;4.578;4.063;3.187
375;0.007500;0.188;0.210;0.425;0.666;4.131;4.062;3.189
376;0.007520;0.249;0.210;0.463;0.666;4.215;4.062;3.188
377;0.007540;0.307;0.210;0.582;0.666;4.673;4.062;3.188
378;0.007560;0.294;0.210;0.685;0.666;4.248;4.061;3.189
379;0.007580;0.265;0.210;0.699;0.666;4.363;4.061;3.189
380;0.007600;0.206;0.210;0.663;0.666;4.272;4.060;3.186
381;0.007620;0.207;0.210;0.663;0.666;3.746;4.060;3.189
382;0.007640;0.260;0.209;0.656;0.666;3.735;4.060;3.189
383;0.007660;0.289;0.209;0.679;0.666;3.902;4.059;3.191
384;0.007680;0.281;0.209;0.725;0.666;3.613;4.059;3.189
385;0.007700;0.235;0.209;0.734;0.666;3.765;4.059;3.188
386;0.007720;0.218;0.209;0.723;0.666;3.860;4.058;3.191
387;0.007740;0.195;0.209;0.699;0.666;4.156;4.058;3.189
388;0.007760;0.193;0.209;0.665;0.666;3.838;4.057;3.188
389;0.007780;0.233;0.209;0.656;0.666;3.591;4.057;3.188
390;0.007800;0.219;0.209;0.670;0.666;3.380;4.056;3.190
391;0.007820;0.227;0.209;0.661;0.666;4.021;4.055;3.188
