Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 552
Result: NOK
Date: 11/18/2020 12:11:27 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
1885;0.037700;0.139;0.186;0.388;0.677;4.026;3.256;2.953
1886;0.037720;0.181;0.186;0.405;0.677;3.635;3.258;2.950
1887;0.037740;0.240;0.185;0.421;0.676;3.519;3.260;2.955
1888;0.037760;0.311;0.185;0.454;0.675;3.909;3.263;2.948
1889;0.037780;0.271;0.185;0.476;0.675;3.151;3.265;2.949
1890;0.037800;0.208;0.185;0.485;0.674;3.345;3.268;2.950
1891;0.037820;0.201;0.185;0.494;0.673;3.697;3.270;2.954
1892;0.037840;0.182;0.185;0.469;0.673;3.788;3.272;2.951
1893;0.037860;0.226;0.185;0.511;0.672;3.647;3.275;2.949
1894;0.037880;0.233;0.185;0.575;0.671;3.717;3.277;2.951
1895;0.037900;0.234;0.185;0.562;0.670;3.045;3.280;2.954
1896;0.037920;0.203;0.185;0.547;0.669;2.510;3.282;2.949
1897;0.037940;0.180;0.185;0.560;0.669;2.679;3.284;2.949
1898;0.037960;0.246;0.185;0.575;0.668;2.527;3.286;2.956
1899;0.037980;0.233;0.185;0.580;0.667;2.298;3.288;2.954
1900;0.038000;0.214;0.185;0.593;0.666;2.100;3.290;2.948
1901;0.038020;0.200;0.185;0.591;0.665;2.172;3.291;2.950
1902;0.038040;0.192;0.185;0.564;0.665;1.871;3.293;2.953
1903;0.038060;0.271;0.184;0.613;0.664;1.690;3.294;2.959
1904;0.038080;0.287;0.184;0.771;0.663;1.738;3.295;2.946
1905;0.038100;0.235;0.184;0.791;0.662;1.899;3.295;2.950
1906;0.038120;0.218;0.185;0.721;0.662;2.108;3.296;2.951
1907;0.038140;0.206;0.185;0.659;0.661;2.314;3.296;2.951
1908;0.038160;0.196;0.185;0.665;0.660;2.492;3.296;2.950
1909;0.038180;0.213;0.185;0.667;0.660;2.697;3.296;2.946
1910;0.038200;0.213;0.185;0.624;0.659;2.139;3.295;2.952
1911;0.038220;0.205;0.185;0.595;0.658;1.870;3.295;2.951
1912;0.038240;0.189;0.185;0.626;0.658;1.747;3.294;2.948
1913;0.038260;0.185;0.185;0.593;0.657;1.567;3.293;2.951
1914;0.038280;0.168;0.185;0.549;0.656;1.633;3.292;2.950
1915;0.038300;0.158;0.185;0.560;0.656;2.113;3.291;2.951
1916;0.038320;0.196;0.185;0.588;0.655;2.379;3.289;2.955
1917;0.038340;0.226;0.185;0.608;0.654;2.424;3.288;2.949
1918;0.038360;0.245;0.185;0.652;0.654;2.496;3.286;2.947
1919;0.038380;0.242;0.185;0.677;0.653;2.428;3.284;2.951
1920;0.038400;0.232;0.185;0.710;0.652;2.190;3.282;2.948
1921;0.038420;0.262;0.185;0.753;0.652;2.289;3.280;2.952
1922;0.038440;0.230;0.185;0.756;0.651;2.611;3.278;2.949
1923;0.038460;0.232;0.185;0.787;0.651;3.087;3.276;2.954
1924;0.038480;0.261;0.185;0.848;0.650;2.952;3.273;2.952
1925;0.038500;0.281;0.185;0.906;0.650;3.267;3.271;2.947
1926;0.038520;0.326;0.186;0.958;0.649;2.961;3.269;2.952
1927;0.038540;0.269;0.186;1.009;0.649;2.871;3.267;2.949
1928;0.038560;0.231;0.186;0.994;0.649;2.644;3.264;2.951
1929;0.038580;0.233;0.186;0.947;0.648;2.377;3.262;2.954
1930;0.038600;0.247;0.186;0.899;0.648;2.399;3.260;2.950
1931;0.038620;0.228;0.186;0.886;0.648;2.781;3.257;2.950
1932;0.038640;0.240;0.186;0.897;0.648;3.036;3.255;2.952
1933;0.038660;0.255;0.187;0.908;0.648;2.574;3.252;2.956
1934;0.038680;0.206;0.187;0.912;0.648;2.672;3.250;2.949
1935;0.038700;0.200;0.187;0.934;0.648;3.151;3.247;2.947
1936;0.038720;0.207;0.187;0.956;0.648;2.963;3.244;2.953
1937;0.038740;0.187;0.187;0.936;0.648;2.444;3.242;2.957
1938;0.038760;0.151;0.187;0.890;0.648;2.791;3.239;2.952
1939;0.038780;0.158;0.188;0.888;0.648;2.897;3.236;2.962
1940;0.038800;0.185;0.188;0.908;0.648;3.415;3.234;2.942
1941;0.038820;0.180;0.188;0.936;0.649;3.301;3.231;2.951
1942;0.038840;0.187;0.188;0.948;0.649;2.858;3.228;2.952
1943;0.038860;0.224;0.188;0.981;0.649;2.820;3.226;2.952
1944;0.038880;0.231;0.188;0.998;0.650;2.919;3.223;2.951
1945;0.038900;0.205;0.188;0.992;0.650;3.463;3.221;2.949
1946;0.038920;0.179;0.189;0.994;0.651;3.241;3.218;2.951
1947;0.038940;0.189;0.189;0.998;0.651;2.485;3.216;2.951
1948;0.038960;0.190;0.189;0.970;0.652;2.560;3.213;2.952
1949;0.038980;0.178;0.189;0.941;0.652;3.171;3.210;2.950
1950;0.039000;0.163;0.189;0.910;0.653;2.829;3.208;2.949
1951;0.039020;0.157;0.189;0.886;0.653;3.254;3.205;2.953
1952;0.039040;0.155;0.189;0.837;0.654;2.944;3.203;2.951
1953;0.039060;0.146;0.190;0.778;0.655;3.127;3.200;2.950
1954;0.039080;0.161;0.190;0.773;0.656;3.547;3.198;2.950
1955;0.039100;0.174;0.190;0.749;0.656;3.406;3.195;2.952
1956;0.039120;0.147;0.190;0.701;0.657;3.757;3.193;2.950
1957;0.039140;0.114;0.190;0.663;0.658;3.589;3.191;2.949
1958;0.039160;0.132;0.190;0.635;0.658;4.424;3.189;2.950
1959;0.039180;0.139;0.190;0.586;0.659;4.005;3.187;2.951
1960;0.039200;0.115;0.190;0.529;0.660;4.307;3.185;2.949
1961;0.039220;0.142;0.190;0.513;0.660;4.316;3.184;2.949
1962;0.039240;0.159;0.190;0.513;0.661;4.398;3.182;2.951
1963;0.039260;0.153;0.190;0.502;0.662;4.389;3.181;2.951
1964;0.039280;0.162;0.190;0.502;0.662;3.854;3.181;2.949
1965;0.039300;0.135;0.190;0.496;0.663;4.429;3.180;2.949
1966;0.039320;0.149;0.190;0.526;0.663;4.307;3.179;2.950
1967;0.039340;0.152;0.190;0.526;0.663;4.213;3.179;2.950
1968;0.039360;0.139;0.190;0.482;0.664;3.983;3.179;2.948
1969;0.039380;0.154;0.190;0.485;0.664;3.732;3.179;2.949
1970;0.039400;0.144;0.190;0.489;0.665;3.686;3.179;2.950
1971;0.039420;0.147;0.190;0.458;0.665;4.779;3.179;2.950
1972;0.039440;0.160;0.190;0.427;0.665;3.992;3.179;2.950
1973;0.039460;0.168;0.190;0.452;0.665;3.594;3.180;2.949
1974;0.039480;0.236;0.190;0.480;0.666;3.400;3.180;2.950
1975;0.039500;0.230;0.190;0.493;0.666;3.245;3.181;2.949
1976;0.039520;0.168;0.190;0.491;0.666;3.655;3.181;2.949
1977;0.039540;0.197;0.190;0.529;0.666;4.686;3.182;2.950
1978;0.039560;0.210;0.190;0.560;0.666;4.016;3.183;2.951
1979;0.039580;0.202;0.190;0.597;0.666;3.829;3.184;2.949
1980;0.039600;0.220;0.190;0.632;0.666;3.640;3.185;2.949
1981;0.039620;0.254;0.190;0.698;0.666;3.111;3.186;2.951
1982;0.039640;0.258;0.190;0.749;0.666;3.041;3.187;2.951
1983;0.039660;0.218;0.190;0.720;0.666;3.362;3.188;2.949
1984;0.039680;0.223;0.190;0.714;0.666;3.197;3.189;2.950
1985;0.039700;0.196;0.190;0.720;0.666;3.153;3.190;2.951
1986;0.039720;0.193;0.190;0.652;0.666;3.149;3.191;2.951
1987;0.039740;0.181;0.190;0.593;0.666;3.340;3.192;2.950
1988;0.039760;0.177;0.190;0.588;0.666;3.494;3.193;2.950
1989;0.039780;0.212;0.190;0.602;0.666;3.362;3.194;2.951
1990;0.039800;0.232;0.190;0.595;0.667;3.203;3.195;2.951
1991;0.039820;0.237;0.190;0.599;0.667;3.587;3.196;2.948
1992;0.039840;0.232;0.190;0.617;0.667;3.728;3.197;2.950
1993;0.039860;0.248;0.190;0.634;0.667;2.997;3.198;2.953
1994;0.039880;0.235;0.190;0.639;0.667;2.745;3.199;2.950
1995;0.039900;0.220;0.190;0.619;0.667;2.607;3.200;2.949
1996;0.039920;0.199;0.190;0.621;0.666;2.170;3.201;2.951
1997;0.039940;0.197;0.190;0.635;0.666;2.260;3.202;2.952
1998;0.039960;0.183;0.190;0.613;0.666;2.459;3.202;2.950
1999;0.039980;0.185;0.190;0.602;0.666;2.873;3.203;2.950
2000;0.040000;0.179;0.190;0.619;0.666;3.082;3.203;2.950
2001;0.040020;0.202;0.190;0.599;0.666;2.523;3.203;2.952
2002;0.040040;0.244;0.191;0.564;0.666;2.653;3.203;2.950
2003;0.040060;0.166;0.191;0.551;0.666;2.688;3.204;2.950
2004;0.040080;0.147;0.191;0.544;0.666;2.595;3.204;2.950
2005;0.040100;0.172;0.191;0.522;0.666;2.580;3.203;2.952
2006;0.040120;0.198;0.191;0.527;0.666;2.012;3.203;2.950
2007;0.040140;0.233;0.191;0.564;0.666;1.818;3.203;2.951
2008;0.040160;0.219;0.191;0.580;0.665;1.906;3.202;2.952
2009;0.040180;0.204;0.191;0.595;0.665;1.923;3.202;2.950
2010;0.040200;0.205;0.191;0.602;0.665;1.750;3.201;2.950
2011;0.040220;0.196;0.191;0.650;0.665;1.699;3.200;2.951
2012;0.040240;0.196;0.191;0.677;0.665;1.595;3.198;2.952
2013;0.040260;0.212;0.191;0.703;0.665;1.492;3.197;2.951
2014;0.040280;0.197;0.191;0.738;0.664;1.415;3.195;2.950
2015;0.040300;0.213;0.191;0.795;0.664;1.567;3.193;2.951
2016;0.040320;0.258;0.191;0.800;0.664;1.761;3.190;2.950
2017;0.040340;0.256;0.191;0.767;0.664;2.060;3.188;2.950
2018;0.040360;0.235;0.191;0.773;0.664;2.054;3.185;2.950
2019;0.040380;0.250;0.191;0.806;0.664;2.131;3.183;2.951
2020;0.040400;0.328;0.192;0.862;0.664;2.325;3.180;2.951
2021;0.040420;0.360;0.192;0.906;0.664;2.421;3.177;2.950
2022;0.040440;0.325;0.192;0.921;0.664;2.095;3.174;2.949
2023;0.040460;0.290;0.192;0.943;0.664;1.902;3.171;2.951
2024;0.040480;0.288;0.192;0.936;0.664;1.979;3.167;2.952
2025;0.040500;0.276;0.192;0.895;0.664;2.153;3.164;2.949
2026;0.040520;0.261;0.192;0.875;0.664;2.040;3.160;2.948
2027;0.040540;0.284;0.193;0.912;0.664;1.774;3.157;2.952
2028;0.040560;0.352;0.193;1.020;0.665;1.725;3.153;2.950
2029;0.040580;0.351;0.193;1.163;0.665;1.882;3.149;2.948
2030;0.040600;0.341;0.193;1.267;0.665;2.095;3.145;2.950
2031;0.040620;0.337;0.194;1.300;0.666;2.305;3.141;2.951
2032;0.040640;0.331;0.194;1.320;0.666;3.250;3.137;2.950
2033;0.040660;0.304;0.194;1.328;0.667;4.395;3.133;2.949
2034;0.040680;0.315;0.194;1.355;0.668;3.305;3.129;2.949
2035;0.040700;0.330;0.195;1.360;0.668;2.741;3.125;2.951
2036;0.040720;0.264;0.195;1.291;0.669;2.761;3.121;2.951
2037;0.040740;0.249;0.195;1.219;0.670;2.913;3.118;2.949
2038;0.040760;0.258;0.196;1.203;0.671;2.988;3.114;2.952
2039;0.040780;0.232;0.196;1.172;0.673;2.845;3.110;2.951
2040;0.040800;0.206;0.197;1.124;0.674;3.120;3.107;2.949
2041;0.040820;0.192;0.197;1.106;0.675;2.836;3.103;2.950
2042;0.040840;0.208;0.197;1.154;0.676;3.398;3.100;2.951
2043;0.040860;0.179;0.198;1.130;0.678;3.605;3.096;2.949
2044;0.040880;0.173;0.198;1.069;0.679;2.975;3.093;2.950
2045;0.040900;0.183;0.198;1.042;0.680;2.889;3.090;2.950
2046;0.040920;0.185;0.199;0.987;0.682;2.703;3.086;2.951
2047;0.040940;0.157;0.199;0.910;0.683;3.105;3.083;2.950
2048;0.040960;0.137;0.199;0.848;0.685;4.010;3.080;2.949
2049;0.040980;0.140;0.199;0.831;0.686;3.248;3.077;2.950
2050;0.041000;0.144;0.200;0.795;0.688;3.018;3.074;2.952
2051;0.041020;0.132;0.200;0.760;0.689;3.325;3.071;2.950
2052;0.041040;0.142;0.200;0.734;0.691;3.875;3.068;2.950
2053;0.041060;0.150;0.200;0.732;0.692;3.543;3.066;2.951
2054;0.041080;0.146;0.201;0.714;0.694;4.285;3.063;2.951
2055;0.041100;0.141;0.201;0.663;0.695;4.054;3.061;2.950
2056;0.041120;0.140;0.201;0.630;0.696;3.763;3.059;2.949
2057;0.041140;0.171;0.201;0.643;0.698;3.508;3.057;2.950
2058;0.041160;0.159;0.201;0.626;0.699;3.604;3.055;2.951
2059;0.041180;0.197;0.201;0.599;0.700;3.492;3.054;2.949
2060;0.041200;0.210;0.202;0.661;0.701;3.569;3.052;2.949
2061;0.041220;0.219;0.202;0.707;0.703;3.369;3.051;2.951
2062;0.041240;0.247;0.202;0.705;0.704;2.975;3.049;2.950
2063;0.041260;0.223;0.202;0.699;0.705;3.333;3.048;2.949
2064;0.041280;0.243;0.202;0.718;0.706;3.776;3.047;2.949
2065;0.041300;0.240;0.202;0.738;0.707;4.481;3.046;2.951
2066;0.041320;0.213;0.202;0.718;0.708;3.842;3.045;2.951
2067;0.041340;0.201;0.203;0.696;0.709;4.081;3.044;2.949
2068;0.041360;0.228;0.203;0.698;0.710;4.340;3.043;2.948
2069;0.041380;0.272;0.203;0.738;0.712;4.323;3.043;2.951
2070;0.041400;0.286;0.203;0.753;0.713;4.202;3.043;2.950
2071;0.041420;0.225;0.203;0.725;0.714;3.884;3.043;2.948
2072;0.041440;0.181;0.203;0.674;0.715;3.563;3.043;2.950
2073;0.041460;0.163;0.204;0.619;0.716;3.686;3.043;2.951
2074;0.041480;0.121;0.204;0.544;0.716;4.058;3.043;2.949
2075;0.041500;0.115;0.204;0.496;0.717;4.563;3.044;2.950
2076;0.041520;0.147;0.204;0.507;0.718;3.704;3.044;2.950
2077;0.041540;0.143;0.204;0.482;0.719;3.887;3.045;2.950
2078;0.041560;0.125;0.204;0.438;0.720;4.671;3.046;2.948
2079;0.041580;0.146;0.204;0.445;0.720;4.622;3.047;2.949
2080;0.041600;0.167;0.204;0.460;0.721;4.003;3.049;2.951
2081;0.041620;0.149;0.204;0.449;0.722;3.712;3.050;2.951
2082;0.041640;0.119;0.205;0.403;0.722;3.900;3.052;2.948
2083;0.041660;0.144;0.205;0.410;0.723;3.344;3.053;2.948
2084;0.041680;0.147;0.205;0.430;0.723;4.025;3.055;2.951
2085;0.041700;0.146;0.205;0.425;0.723;4.052;3.057;2.948
2086;0.041720;0.125;0.205;0.401;0.724;3.549;3.059;2.949
2087;0.041740;0.156;0.205;0.408;0.724;3.721;3.061;2.950
2088;0.041760;0.177;0.205;0.434;0.724;3.062;3.063;2.950
2089;0.041780;0.175;0.205;0.421;0.724;2.921;3.065;2.950
2090;0.041800;0.200;0.205;0.421;0.724;2.814;3.067;2.948
2091;0.041820;0.209;0.205;0.467;0.725;2.937;3.068;2.949
2092;0.041840;0.198;0.205;0.482;0.725;2.834;3.070;2.952
2093;0.041860;0.206;0.205;0.491;0.724;2.622;3.072;2.949
2094;0.041880;0.219;0.205;0.549;0.724;2.884;3.074;2.948
2095;0.041900;0.245;0.205;0.613;0.724;2.897;3.075;2.951
2096;0.041920;0.247;0.205;0.659;0.724;2.536;3.077;2.950
2097;0.041940;0.245;0.205;0.707;0.724;2.454;3.078;2.950
2098;0.041960;0.254;0.205;0.778;0.724;2.430;3.079;2.951
2099;0.041980;0.244;0.205;0.853;0.724;2.624;3.081;2.950
2100;0.042000;0.252;0.205;0.815;0.724;2.488;3.082;2.951
2101;0.042020;0.252;0.205;0.738;0.724;2.250;3.083;2.950
2102;0.042040;0.186;0.205;0.694;0.724;2.234;3.084;2.949
2103;0.042060;0.234;0.205;0.668;0.724;2.172;3.084;2.952
2104;0.042080;0.223;0.205;0.623;0.724;2.003;3.085;2.950
2105;0.042100;0.178;0.205;0.575;0.723;1.560;3.085;2.949
2106;0.042120;0.241;0.205;0.595;0.723;1.401;3.085;2.950
2107;0.042140;0.276;0.205;0.679;0.723;1.434;3.085;2.951
2108;0.042160;0.209;0.205;0.687;0.723;1.459;3.085;2.950
2109;0.042180;0.209;0.205;0.661;0.723;1.571;3.084;2.950
2110;0.042200;0.230;0.205;0.710;0.723;1.584;3.083;2.950
2111;0.042220;0.247;0.205;0.716;0.723;1.729;3.082;2.950
2112;0.042240;0.252;0.205;0.721;0.722;1.840;3.081;2.950
2113;0.042260;0.292;0.205;0.732;0.722;1.650;3.079;2.950
2114;0.042280;0.271;0.205;0.729;0.722;1.670;3.077;2.950
2115;0.042300;0.233;0.205;0.696;0.722;1.730;3.075;2.952
2116;0.042320;0.227;0.205;0.668;0.722;1.600;3.073;2.949
2117;0.042340;0.203;0.206;0.677;0.722;1.882;3.071;2.949
2118;0.042360;0.242;0.206;0.729;0.722;1.829;3.069;2.951
2119;0.042380;0.257;0.206;0.771;0.722;1.877;3.066;2.952
2120;0.042400;0.240;0.206;0.784;0.721;1.567;3.064;2.949
2121;0.042420;0.268;0.206;0.818;0.721;1.578;3.061;2.950
2122;0.042440;0.317;0.206;0.866;0.721;1.787;3.058;2.952
2123;0.042460;0.311;0.206;0.884;0.721;1.794;3.054;2.952
2124;0.042480;0.310;0.206;0.905;0.721;1.758;3.051;2.950
2125;0.042500;0.297;0.206;0.923;0.721;1.761;3.048;2.949
2126;0.042520;0.295;0.207;0.958;0.721;1.930;3.044;2.952
2127;0.042540;0.259;0.207;0.947;0.721;2.278;3.040;2.950
2128;0.042560;0.243;0.207;0.910;0.721;1.884;3.037;2.950
2129;0.042580;0.366;0.207;0.981;0.721;2.166;3.033;2.950
2130;0.042600;0.472;0.207;1.080;0.721;2.073;3.029;2.951
2131;0.042620;0.411;0.208;1.124;0.722;1.793;3.025;2.950
2132;0.042640;0.356;0.208;1.141;0.722;1.899;3.020;2.949
2133;0.042660;0.371;0.208;1.192;0.722;1.926;3.016;2.949
2134;0.042680;0.439;0.208;1.265;0.723;2.688;3.012;2.951
2135;0.042700;0.493;0.209;1.348;0.723;2.573;3.007;2.948
2136;0.042720;0.396;0.209;1.410;0.724;2.045;3.003;2.949
2137;0.042740;0.313;0.210;1.406;0.724;1.952;2.999;2.950
2138;0.042760;0.270;0.210;1.348;0.725;2.012;2.994;2.951
2139;0.042780;0.275;0.210;1.318;0.726;3.257;2.990;2.950
2140;0.042800;0.287;0.211;1.333;0.727;3.468;2.985;2.950
2141;0.042820;0.303;0.211;1.406;0.728;2.990;2.981;2.951
2142;0.042840;0.320;0.212;1.448;0.729;2.441;2.977;2.951
2143;0.042860;0.292;0.212;1.479;0.730;2.509;2.973;2.949
2144;0.042880;0.317;0.213;1.575;0.731;3.378;2.968;2.950
2145;0.042900;0.312;0.213;1.679;0.733;3.422;2.964;2.950
2146;0.042920;0.263;0.213;1.685;0.734;3.241;2.960;2.950
2147;0.042940;0.211;0.214;1.591;0.736;2.446;2.956;2.949
2148;0.042960;0.176;0.214;1.470;0.738;2.622;2.953;2.951
2149;0.042980;0.205;0.215;1.340;0.739;3.215;2.949;2.952
2150;0.043000;0.190;0.215;1.241;0.741;2.767;2.945;2.950
2151;0.043020;0.168;0.216;1.154;0.743;3.340;2.941;2.950
2152;0.043040;0.156;0.216;1.055;0.745;3.415;2.938;2.949
2153;0.043060;0.150;0.216;0.939;0.747;4.045;2.935;2.950
2154;0.043080;0.158;0.217;0.851;0.749;4.147;2.931;2.950
2155;0.043100;0.120;0.217;0.775;0.751;4.019;2.928;2.949
2156;0.043120;0.111;0.217;0.709;0.753;4.156;2.926;2.951
2157;0.043140;0.117;0.218;0.641;0.755;4.347;2.923;2.952
2158;0.043160;0.110;0.218;0.568;0.757;4.869;2.921;2.950
2159;0.043180;0.126;0.218;0.536;0.758;4.464;2.919;2.950
2160;0.043200;0.167;0.219;0.569;0.760;3.779;2.918;2.950
2161;0.043220;0.183;0.219;0.579;0.762;3.792;2.916;2.950
2162;0.043240;0.146;0.219;0.562;0.763;3.065;2.915;2.949
2163;0.043260;0.130;0.219;0.569;0.765;3.618;2.914;2.950
2164;0.043280;0.164;0.219;0.555;0.766;4.197;2.913;2.950
2165;0.043300;0.128;0.220;0.515;0.768;3.605;2.912;2.951
2166;0.043320;0.132;0.220;0.471;0.769;4.113;2.911;2.950
2167;0.043340;0.190;0.220;0.480;0.770;3.829;2.910;2.950
2168;0.043360;0.224;0.220;0.520;0.771;3.719;2.910;2.951
2169;0.043380;0.182;0.220;0.505;0.773;3.690;2.910;2.950
2170;0.043400;0.193;0.220;0.467;0.774;3.887;2.910;2.949
2171;0.043420;0.196;0.220;0.461;0.775;4.103;2.910;2.949
2172;0.043440;0.169;0.221;0.465;0.776;3.712;2.910;2.951
2173;0.043460;0.143;0.221;0.417;0.776;4.296;2.910;2.951
2174;0.043480;0.146;0.221;0.392;0.777;4.026;2.911;2.950
2175;0.043500;0.148;0.221;0.416;0.778;3.911;2.911;2.951
2176;0.043520;0.149;0.221;0.412;0.779;3.561;2.912;2.952
2177;0.043540;0.121;0.221;0.366;0.779;3.593;2.913;2.949
2178;0.043560;0.129;0.221;0.383;0.780;3.926;2.914;2.948
2179;0.043580;0.177;0.221;0.434;0.780;3.644;2.915;2.951
2180;0.043600;0.134;0.221;0.419;0.781;3.635;2.917;2.951
2181;0.043620;0.134;0.221;0.386;0.781;3.226;2.918;2.949
2182;0.043640;0.170;0.221;0.412;0.781;2.917;2.919;2.950
2183;0.043660;0.168;0.221;0.421;0.781;3.532;2.921;2.951
2184;0.043680;0.152;0.221;0.394;0.781;3.755;2.922;2.951
2185;0.043700;0.191;0.221;0.370;0.782;3.528;2.924;2.949
2186;0.043720;0.199;0.221;0.390;0.782;2.708;2.925;2.950
2187;0.043740;0.207;0.221;0.417;0.781;3.646;2.927;2.952
2188;0.043760;0.201;0.221;0.406;0.781;3.693;2.928;2.950
2189;0.043780;0.175;0.221;0.385;0.781;3.633;2.930;2.949
2190;0.043800;0.168;0.221;0.396;0.781;3.979;2.932;2.949
2191;0.043820;0.190;0.221;0.401;0.781;4.167;2.934;2.952
2192;0.043840;0.171;0.220;0.383;0.780;3.138;2.936;2.949
2193;0.043860;0.150;0.220;0.385;0.780;3.334;2.938;2.949
2194;0.043880;0.193;0.220;0.408;0.779;3.411;2.940;2.950
2195;0.043900;0.241;0.220;0.450;0.779;2.906;2.942;2.952
2196;0.043920;0.216;0.220;0.443;0.778;3.214;2.944;2.950
2197;0.043940;0.178;0.220;0.432;0.778;3.155;2.946;2.950
2198;0.043960;0.242;0.220;0.461;0.777;2.756;2.949;2.951
2199;0.043980;0.289;0.220;0.493;0.777;2.565;2.951;2.951
2200;0.044000;0.210;0.220;0.485;0.776;2.767;2.952;2.949
2201;0.044020;0.191;0.220;0.472;0.775;3.122;2.954;2.948
2202;0.044040;0.215;0.220;0.482;0.774;2.831;2.956;2.950
2203;0.044060;0.210;0.220;0.465;0.774;2.399;2.958;2.951
2204;0.044080;0.164;0.220;0.425;0.773;2.201;2.960;2.949
2205;0.044100;0.198;0.219;0.454;0.772;2.292;2.961;2.950
2206;0.044120;0.174;0.219;0.460;0.771;2.527;2.963;2.953
2207;0.044140;0.180;0.219;0.416;0.770;2.651;2.964;2.950
2208;0.044160;0.250;0.219;0.417;0.769;2.792;2.965;2.950
2209;0.044180;0.331;0.219;0.513;0.768;2.540;2.966;2.952
2210;0.044200;0.397;0.219;0.577;0.767;2.148;2.968;2.951
2211;0.044220;0.376;0.219;0.571;0.766;1.945;2.968;2.948
2212;0.044240;0.291;0.219;0.599;0.765;1.873;2.969;2.950
2213;0.044260;0.242;0.219;0.599;0.764;1.783;2.970;2.952
2214;0.044280;0.264;0.219;0.604;0.763;1.447;2.970;2.952
2215;0.044300;0.299;0.219;0.623;0.762;2.183;2.970;2.950
2216;0.044320;0.320;0.219;0.645;0.760;2.366;2.970;2.950
2217;0.044340;0.334;0.219;0.709;0.759;1.588;2.970;2.952
2218;0.044360;0.351;0.219;0.784;0.758;2.346;2.970;2.952
2219;0.044380;0.363;0.219;0.831;0.757;2.785;2.970;2.949
2220;0.044400;0.356;0.219;0.872;0.756;2.151;2.969;2.948
2221;0.044420;0.360;0.219;0.923;0.755;1.668;2.969;2.951
2222;0.044440;0.380;0.220;0.943;0.754;2.124;2.968;2.951
2223;0.044460;0.366;0.220;0.952;0.753;2.036;2.967;2.949
2224;0.044480;0.353;0.220;0.991;0.753;1.664;2.966;2.950
2225;0.044500;0.354;0.220;1.024;0.752;2.003;2.965;2.951
2226;0.044520;0.333;0.220;1.027;0.751;1.917;2.964;2.951
2227;0.044540;0.300;0.220;1.036;0.750;1.593;2.962;2.949
2228;0.044560;0.316;0.221;1.075;0.750;2.135;2.961;2.950
2229;0.044580;0.327;0.221;1.099;0.749;2.827;2.959;2.952
2230;0.044600;0.320;0.221;1.110;0.749;2.906;2.957;2.951
2231;0.044620;0.359;0.221;1.141;0.748;3.327;2.956;2.951
2232;0.044640;0.382;0.222;1.201;0.748;4.144;2.954;2.950
2233;0.044660;0.411;0.222;1.258;0.748;3.188;2.953;2.951
2234;0.044680;0.435;0.222;1.256;0.747;3.248;2.951;2.950
2235;0.044700;0.393;0.223;1.223;0.747;3.497;2.950;2.950
2236;0.044720;0.360;0.223;1.216;0.747;3.214;2.949;2.950
2237;0.044740;0.353;0.224;1.154;0.747;3.314;2.948;2.951
2238;0.044760;0.368;0.224;1.110;0.747;2.803;2.947;2.951
2239;0.044780;0.423;0.224;1.150;0.747;3.170;2.946;2.951
2240;0.044800;0.412;0.225;1.208;0.748;3.657;2.945;2.951
2241;0.044820;0.389;0.225;1.229;0.748;2.873;2.944;2.951
2242;0.044840;0.304;0.226;1.229;0.748;2.499;2.943;2.950
2243;0.044860;0.272;0.226;1.227;0.749;2.563;2.942;2.951
2244;0.044880;0.257;0.227;1.240;0.749;2.239;2.941;2.952
2245;0.044900;0.218;0.227;1.230;0.750;2.666;2.940;2.950
2246;0.044920;0.211;0.228;1.203;0.750;2.950;2.939;2.948
2247;0.044940;0.207;0.228;1.199;0.751;2.675;2.938;2.951
2248;0.044960;0.217;0.229;1.176;0.752;3.488;2.937;2.952
2249;0.044980;0.210;0.229;1.111;0.753;3.129;2.936;2.950
2250;0.045000;0.194;0.229;1.057;0.753;2.697;2.935;2.950
2251;0.045020;0.190;0.230;1.022;0.754;3.556;2.935;2.951
2252;0.045040;0.201;0.230;0.958;0.755;2.985;2.934;2.951
2253;0.045060;0.178;0.231;0.879;0.756;3.219;2.933;2.949
2254;0.045080;0.191;0.231;0.840;0.757;3.201;2.932;2.949
2255;0.045100;0.277;0.231;0.851;0.758;3.036;2.932;2.951
2256;0.045120;0.319;0.232;0.881;0.759;3.904;2.931;2.951
2257;0.045140;0.302;0.232;0.916;0.760;3.869;2.931;2.950
2258;0.045160;0.275;0.233;0.941;0.761;3.453;2.930;2.950
2259;0.045180;0.260;0.233;0.938;0.761;3.702;2.930;2.951
2260;0.045200;0.243;0.233;0.914;0.762;4.113;2.930;2.950
2261;0.045220;0.188;0.234;0.879;0.763;3.611;2.930;2.948
2262;0.045240;0.170;0.234;0.842;0.764;4.228;2.930;2.951
2263;0.045260;0.172;0.234;0.807;0.765;4.098;2.930;2.952
2264;0.045280;0.138;0.235;0.743;0.766;3.232;2.931;2.950
2265;0.045300;0.128;0.235;0.683;0.767;4.043;2.932;2.950
2266;0.045320;0.136;0.235;0.661;0.768;3.640;2.932;2.949
2267;0.045340;0.141;0.235;0.621;0.769;4.153;2.933;2.951
2268;0.045360;0.151;0.236;0.569;0.770;4.272;2.934;2.951
2269;0.045380;0.138;0.236;0.547;0.770;3.942;2.935;2.948
