Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 557
Result: NOK
Date: 11/18/2020 12:43:58 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
38;0.000760;0.079;0.004;0.452;0.014;4.479;0.302;2.951
39;0.000780;0.069;0.004;0.388;0.015;4.048;0.320;2.949
40;0.000800;0.065;0.005;0.370;0.017;3.666;0.338;2.950
41;0.000820;0.072;0.005;0.375;0.018;3.673;0.357;2.951
42;0.000840;0.079;0.005;0.326;0.019;3.680;0.376;2.951
43;0.000860;0.049;0.006;0.267;0.021;3.743;0.395;2.951
44;0.000880;0.055;0.006;0.267;0.022;3.490;0.414;2.948
45;0.000900;0.073;0.006;0.280;0.023;3.567;0.433;2.951
46;0.000920;0.081;0.007;0.267;0.025;3.862;0.453;2.953
47;0.000940;0.057;0.007;0.251;0.026;3.864;0.472;2.949
48;0.000960;0.060;0.007;0.287;0.028;3.056;0.492;2.950
49;0.000980;0.087;0.008;0.324;0.029;3.129;0.512;2.952
50;0.001000;0.084;0.008;0.337;0.031;3.474;0.532;2.951
51;0.001020;0.064;0.008;0.300;0.032;3.928;0.552;2.950
52;0.001040;0.071;0.009;0.287;0.034;3.479;0.572;2.952
53;0.001060;0.067;0.009;0.297;0.035;3.257;0.592;2.952
54;0.001080;0.065;0.009;0.269;0.037;3.532;0.613;2.950
55;0.001100;0.071;0.010;0.267;0.038;4.140;0.633;2.952
56;0.001120;0.082;0.010;0.311;0.040;4.054;0.654;2.951
57;0.001140;0.084;0.010;0.348;0.041;3.992;0.675;2.952
58;0.001160;0.070;0.011;0.331;0.043;4.019;0.696;2.951
59;0.001180;0.062;0.011;0.331;0.045;4.184;0.717;2.950
60;0.001200;0.073;0.012;0.331;0.046;3.728;0.738;2.952
61;0.001220;0.085;0.012;0.311;0.048;4.001;0.760;2.951
62;0.001240;0.092;0.012;0.322;0.050;4.246;0.781;2.950
63;0.001260;0.124;0.013;0.399;0.051;4.374;0.803;2.954
64;0.001280;0.123;0.013;0.421;0.053;4.964;0.825;2.949
65;0.001300;0.087;0.014;0.394;0.055;4.746;0.847;2.954
66;0.001320;0.080;0.014;0.368;0.056;4.299;0.869;2.949
67;0.001340;0.084;0.014;0.357;0.058;4.217;0.892;2.953
68;0.001360;0.090;0.015;0.359;0.060;4.109;0.914;2.955
69;0.001380;0.100;0.015;0.328;0.062;4.210;0.937;2.944
70;0.001400;0.098;0.016;0.330;0.064;4.786;0.960;2.952
71;0.001420;0.113;0.016;0.372;0.065;4.195;0.983;2.952
72;0.001440;0.095;0.017;0.361;0.067;4.964;1.006;2.953
73;0.001460;0.090;0.017;0.344;0.069;5.720;1.029;2.948
74;0.001480;0.089;0.017;0.392;0.071;5.543;1.053;2.950
75;0.001500;0.115;0.018;0.432;0.073;5.440;1.077;2.952
76;0.001520;0.115;0.018;0.401;0.075;4.814;1.101;2.950
77;0.001540;0.125;0.019;0.379;0.077;4.426;1.125;2.950
78;0.001560;0.119;0.019;0.392;0.079;4.319;1.150;2.949
79;0.001580;0.092;0.020;0.385;0.081;4.744;1.174;2.950
80;0.001600;0.071;0.020;0.364;0.083;4.373;1.199;2.953
81;0.001620;0.052;0.021;0.341;0.085;3.929;1.224;2.952
82;0.001640;0.085;0.021;0.401;0.086;4.281;1.248;2.947
83;0.001660;0.128;0.022;0.511;0.088;3.955;1.273;2.951
84;0.001680;0.185;0.022;0.599;0.091;3.746;1.298;2.951
85;0.001700;0.201;0.023;0.621;0.093;4.041;1.322;2.949
86;0.001720;0.159;0.023;0.584;0.095;4.684;1.347;2.949
87;0.001740;0.122;0.024;0.520;0.097;3.829;1.372;2.950
88;0.001760;0.088;0.024;0.430;0.099;3.660;1.397;2.957
89;0.001780;0.057;0.025;0.366;0.101;3.706;1.421;2.955
90;0.001800;0.064;0.025;0.342;0.103;3.920;1.446;2.949
91;0.001820;0.096;0.026;0.333;0.106;3.757;1.470;2.952
92;0.001840;0.084;0.027;0.352;0.108;3.051;1.495;2.954
93;0.001860;0.099;0.027;0.401;0.110;3.333;1.519;2.949
94;0.001880;0.109;0.028;0.419;0.112;3.488;1.543;2.952
95;0.001900;0.122;0.028;0.427;0.114;3.746;1.567;2.951
96;0.001920;0.105;0.029;0.428;0.117;4.376;1.591;2.954
97;0.001940;0.066;0.029;0.416;0.119;4.523;1.615;2.948
98;0.001960;0.070;0.030;0.397;0.121;4.387;1.639;2.954
99;0.001980;0.081;0.030;0.381;0.123;3.790;1.663;2.949
100;0.002000;0.085;0.031;0.361;0.126;3.583;1.686;2.947
101;0.002020;0.105;0.031;0.399;0.128;4.048;1.710;2.955
102;0.002040;0.108;0.032;0.385;0.130;4.477;1.734;2.949
103;0.002060;0.086;0.033;0.320;0.132;4.422;1.757;2.957
104;0.002080;0.054;0.033;0.275;0.134;4.182;1.781;2.946
105;0.002100;0.069;0.034;0.282;0.137;3.918;1.805;2.953
106;0.002120;0.094;0.034;0.287;0.139;3.668;1.828;2.950
107;0.002140;0.087;0.035;0.286;0.141;3.803;1.852;2.955
108;0.002160;0.099;0.035;0.295;0.143;3.435;1.875;2.951
109;0.002180;0.093;0.036;0.298;0.145;3.276;1.898;2.950
110;0.002200;0.080;0.036;0.286;0.147;3.126;1.921;2.951
111;0.002220;0.060;0.037;0.300;0.150;2.937;1.944;2.953
112;0.002240;0.088;0.037;0.339;0.152;2.900;1.966;2.946
113;0.002260;0.109;0.038;0.383;0.154;3.234;1.989;2.955
114;0.002280;0.109;0.038;0.421;0.156;3.580;2.011;2.951
115;0.002300;0.095;0.039;0.465;0.158;3.234;2.033;2.950
116;0.002320;0.110;0.039;0.546;0.160;3.307;2.054;2.950
117;0.002340;0.125;0.040;0.604;0.162;3.126;2.076;2.957
118;0.002360;0.113;0.041;0.591;0.164;2.937;2.097;2.948
119;0.002380;0.099;0.041;0.577;0.167;3.208;2.118;2.948
120;0.002400;0.101;0.042;0.602;0.169;3.018;2.139;2.959
121;0.002420;0.100;0.042;0.566;0.171;2.986;2.160;2.948
122;0.002440;0.065;0.043;0.494;0.173;2.996;2.180;2.950
123;0.002460;0.071;0.043;0.447;0.176;2.706;2.200;2.949
124;0.002480;0.086;0.044;0.434;0.178;2.704;2.220;2.950
125;0.002500;0.103;0.044;0.452;0.180;2.719;2.240;2.955
126;0.002520;0.093;0.045;0.461;0.183;3.148;2.259;2.960
127;0.002540;0.086;0.045;0.498;0.185;3.193;2.278;2.941
128;0.002560;0.094;0.046;0.522;0.187;3.135;2.297;2.950
129;0.002580;0.089;0.046;0.540;0.189;2.792;2.316;2.952
130;0.002600;0.063;0.047;0.538;0.192;2.849;2.335;2.952
131;0.002620;0.072;0.047;0.520;0.194;2.983;2.353;2.944
132;0.002640;0.080;0.048;0.518;0.196;3.153;2.371;2.961
133;0.002660;0.069;0.048;0.476;0.199;3.248;2.389;2.950
134;0.002680;0.049;0.049;0.419;0.201;3.567;2.406;2.946
135;0.002700;0.060;0.049;0.403;0.203;3.807;2.424;2.958
136;0.002720;0.076;0.050;0.386;0.206;3.865;2.441;2.946
137;0.002740;0.066;0.050;0.346;0.208;3.192;2.459;2.951
138;0.002760;0.018;0.051;0.313;0.210;3.007;2.476;2.948
139;0.002780;0.044;0.051;0.302;0.213;4.008;2.493;2.954
140;0.002800;0.070;0.052;0.322;0.215;4.506;2.510;2.949
141;0.002820;0.076;0.052;0.377;0.217;3.937;2.527;2.950
142;0.002840;0.081;0.053;0.436;0.219;3.402;2.543;2.963
143;0.002860;0.077;0.053;0.460;0.222;3.148;2.560;2.945
144;0.002880;0.058;0.053;0.434;0.224;3.294;2.577;2.953
145;0.002900;0.053;0.054;0.363;0.226;3.444;2.593;2.952
146;0.002920;0.053;0.054;0.348;0.228;3.636;2.609;2.944
147;0.002940;0.077;0.055;0.368;0.230;3.847;2.625;2.956
148;0.002960;0.071;0.055;0.333;0.233;3.730;2.641;2.949
149;0.002980;0.053;0.055;0.306;0.235;3.539;2.657;2.950
150;0.003000;0.082;0.056;0.346;0.237;3.312;2.672;2.951
151;0.003020;0.078;0.056;0.375;0.239;3.439;2.688;2.954
152;0.003040;0.069;0.057;0.339;0.241;3.503;2.703;2.949
153;0.003060;0.048;0.057;0.308;0.243;3.902;2.718;2.958
154;0.003080;0.077;0.057;0.342;0.245;3.940;2.733;2.945
155;0.003100;0.087;0.058;0.364;0.247;3.519;2.748;2.953
156;0.003120;0.089;0.058;0.370;0.249;3.567;2.763;2.953
157;0.003140;0.068;0.058;0.361;0.251;3.867;2.778;2.954
158;0.003160;0.084;0.059;0.374;0.253;3.433;2.793;2.945
159;0.003180;0.125;0.059;0.421;0.255;3.605;2.807;2.953
160;0.003200;0.114;0.060;0.434;0.257;4.010;2.822;2.951
161;0.003220;0.092;0.060;0.434;0.259;4.319;2.836;2.951
162;0.003240;0.082;0.060;0.439;0.261;4.424;2.850;2.958
163;0.003260;0.067;0.061;0.388;0.263;4.323;2.864;2.952
164;0.003280;0.075;0.061;0.353;0.264;4.636;2.879;2.949
165;0.003300;0.103;0.061;0.423;0.266;3.706;2.893;2.955
166;0.003320;0.117;0.062;0.483;0.268;4.276;2.907;2.952
167;0.003340;0.113;0.062;0.456;0.270;4.735;2.921;2.957
168;0.003360;0.092;0.062;0.436;0.272;4.504;2.935;2.953
169;0.003380;0.100;0.063;0.463;0.274;4.757;2.950;2.952
170;0.003400;0.127;0.063;0.491;0.276;4.347;2.964;2.955
171;0.003420;0.113;0.063;0.478;0.278;4.468;2.978;2.952
172;0.003440;0.094;0.064;0.449;0.279;4.620;2.992;2.953
173;0.003460;0.098;0.064;0.465;0.281;4.543;3.006;2.954
174;0.003480;0.103;0.064;0.527;0.283;5.197;3.020;2.952
175;0.003500;0.125;0.065;0.577;0.285;4.702;3.034;2.951
176;0.003520;0.144;0.065;0.624;0.287;4.493;3.049;2.953
177;0.003540;0.147;0.066;0.685;0.289;4.495;3.063;2.951
178;0.003560;0.152;0.066;0.703;0.291;4.307;3.077;2.952
179;0.003580;0.157;0.066;0.720;0.293;4.047;3.091;2.954
180;0.003600;0.157;0.067;0.778;0.295;4.206;3.105;2.952
181;0.003620;0.194;0.067;0.831;0.297;4.268;3.119;2.953
182;0.003640;0.178;0.067;0.822;0.299;4.358;3.133;2.955
183;0.003660;0.131;0.068;0.760;0.301;4.206;3.147;2.954
184;0.003680;0.109;0.068;0.712;0.303;3.704;3.161;2.954
185;0.003700;0.104;0.069;0.707;0.305;3.713;3.174;2.955
186;0.003720;0.114;0.069;0.712;0.307;4.208;3.188;2.950
187;0.003740;0.129;0.070;0.696;0.309;3.820;3.201;2.947
188;0.003760;0.122;0.070;0.674;0.312;3.917;3.214;2.950
189;0.003780;0.128;0.070;0.650;0.314;3.730;3.227;2.954
190;0.003800;0.078;0.071;0.575;0.316;3.853;3.240;2.951
191;0.003820;0.053;0.071;0.511;0.318;4.369;3.253;2.950
192;0.003840;0.080;0.072;0.516;0.321;4.063;3.266;2.949
193;0.003860;0.085;0.072;0.513;0.323;3.516;3.278;2.952
194;0.003880;0.098;0.072;0.502;0.325;3.373;3.291;2.951
195;0.003900;0.121;0.073;0.551;0.327;3.054;3.303;2.949
196;0.003920;0.149;0.073;0.612;0.330;2.811;3.315;2.951
197;0.003940;0.139;0.074;0.628;0.332;3.115;3.327;2.952
198;0.003960;0.146;0.074;0.650;0.334;3.466;3.338;2.949
199;0.003980;0.149;0.074;0.674;0.336;3.129;3.350;2.950
200;0.004000;0.174;0.075;0.681;0.339;3.380;3.361;2.950
201;0.004020;0.164;0.075;0.657;0.341;3.446;3.372;2.952
202;0.004040;0.115;0.076;0.590;0.343;3.389;3.382;2.950
203;0.004060;0.085;0.076;0.555;0.346;3.115;3.393;2.949
204;0.004080;0.097;0.076;0.558;0.348;3.160;3.403;2.950
205;0.004100;0.079;0.077;0.549;0.350;2.970;3.413;2.951
206;0.004120;0.072;0.077;0.504;0.352;2.732;3.423;2.949
207;0.004140;0.094;0.078;0.518;0.355;2.805;3.432;2.951
208;0.004160;0.117;0.078;0.522;0.357;3.109;3.442;2.953
209;0.004180;0.125;0.078;0.487;0.359;2.845;3.451;2.951
210;0.004200;0.094;0.079;0.472;0.361;2.941;3.460;2.950
211;0.004220;0.103;0.079;0.487;0.363;2.769;3.468;2.952
212;0.004240;0.111;0.080;0.489;0.366;2.613;3.476;2.950
213;0.004260;0.077;0.080;0.471;0.368;2.617;3.484;2.950
214;0.004280;0.066;0.080;0.474;0.370;2.668;3.492;2.950
215;0.004300;0.109;0.081;0.542;0.372;2.719;3.500;2.950
216;0.004320;0.099;0.081;0.597;0.374;2.620;3.507;2.951
217;0.004340;0.101;0.081;0.579;0.376;2.650;3.514;2.950
218;0.004360;0.087;0.082;0.568;0.378;2.080;3.521;2.949
219;0.004380;0.091;0.082;0.547;0.380;1.989;3.527;2.953
220;0.004400;0.155;0.083;0.526;0.382;2.340;3.533;2.950
221;0.004420;0.214;0.083;0.515;0.384;2.393;3.539;2.949
222;0.004440;0.232;0.083;0.535;0.386;3.094;3.544;2.950
223;0.004460;0.211;0.084;0.566;0.388;3.245;3.549;2.950
224;0.004480;0.176;0.084;0.582;0.390;2.895;3.554;2.950
225;0.004500;0.122;0.084;0.584;0.392;2.904;3.559;2.950
226;0.004520;0.123;0.085;0.599;0.394;2.952;3.564;2.950
227;0.004540;0.132;0.085;0.626;0.396;2.856;3.569;2.951
228;0.004560;0.108;0.086;0.624;0.398;2.781;3.573;2.951
229;0.004580;0.056;0.086;0.601;0.400;2.880;3.577;2.948
230;0.004600;0.070;0.086;0.582;0.402;2.659;3.581;2.950
231;0.004620;0.070;0.087;0.540;0.404;3.078;3.585;2.952
232;0.004640;0.057;0.087;0.489;0.406;3.047;3.589;2.950
233;0.004660;0.072;0.087;0.469;0.408;3.199;3.592;2.950
234;0.004680;0.081;0.088;0.485;0.410;3.715;3.595;2.951
235;0.004700;0.086;0.088;0.498;0.412;3.666;3.599;2.950
236;0.004720;0.070;0.089;0.465;0.414;3.494;3.602;2.950
237;0.004740;0.066;0.089;0.441;0.416;3.900;3.605;2.949
238;0.004760;0.076;0.089;0.436;0.418;3.920;3.608;2.951
239;0.004780;0.070;0.089;0.421;0.419;3.741;3.612;2.951
240;0.004800;0.052;0.090;0.392;0.421;3.783;3.615;2.950
241;0.004820;0.066;0.090;0.456;0.423;4.114;3.618;2.950
242;0.004840;0.104;0.090;0.504;0.425;3.739;3.621;2.952
243;0.004860;0.070;0.091;0.463;0.426;3.437;3.624;2.950
244;0.004880;0.063;0.091;0.412;0.428;3.148;3.627;2.948
245;0.004900;0.070;0.091;0.397;0.430;3.695;3.630;2.951
246;0.004920;0.072;0.091;0.390;0.431;3.843;3.633;2.950
247;0.004940;0.071;0.092;0.359;0.433;3.790;3.636;2.950
248;0.004960;0.055;0.092;0.352;0.434;3.950;3.638;2.948
249;0.004980;0.068;0.092;0.361;0.436;3.864;3.641;2.950
250;0.005000;0.075;0.092;0.368;0.437;3.732;3.644;2.951
251;0.005020;0.068;0.093;0.370;0.439;3.625;3.647;2.950
252;0.005040;0.076;0.093;0.375;0.440;3.582;3.649;2.948
253;0.005060;0.077;0.093;0.377;0.441;3.909;3.652;2.951
254;0.005080;0.076;0.093;0.352;0.443;3.453;3.655;2.951
255;0.005100;0.068;0.093;0.320;0.444;3.918;3.657;2.949
256;0.005120;0.074;0.093;0.331;0.445;3.713;3.660;2.950
257;0.005140;0.106;0.094;0.339;0.446;3.766;3.662;2.950
258;0.005160;0.092;0.094;0.342;0.448;4.464;3.665;2.950
259;0.005180;0.088;0.094;0.383;0.449;3.640;3.667;2.950
260;0.005200;0.078;0.094;0.397;0.450;3.867;3.670;2.950
261;0.005220;0.076;0.094;0.388;0.451;4.036;3.672;2.951
262;0.005240;0.062;0.094;0.348;0.452;4.305;3.675;2.951
263;0.005260;0.063;0.095;0.311;0.453;3.834;3.677;2.948
264;0.005280;0.059;0.095;0.335;0.454;4.072;3.680;2.951
265;0.005300;0.089;0.095;0.397;0.455;3.865;3.682;2.951
266;0.005320;0.074;0.095;0.401;0.456;3.690;3.685;2.949
267;0.005340;0.060;0.095;0.381;0.456;4.418;3.687;2.950
268;0.005360;0.080;0.095;0.385;0.457;3.907;3.690;2.950
269;0.005380;0.073;0.095;0.370;0.458;4.019;3.693;2.951
270;0.005400;0.080;0.095;0.359;0.459;4.276;3.695;2.952
271;0.005420;0.080;0.096;0.394;0.460;3.323;3.698;2.949
272;0.005440;0.069;0.096;0.436;0.460;3.726;3.700;2.952
273;0.005460;0.083;0.096;0.443;0.461;3.702;3.703;2.953
274;0.005480;0.106;0.096;0.450;0.462;3.922;3.705;2.949
275;0.005500;0.098;0.096;0.447;0.463;4.067;3.708;2.950
276;0.005520;0.126;0.096;0.465;0.463;3.992;3.710;2.953
277;0.005540;0.105;0.096;0.480;0.464;3.636;3.712;2.950
278;0.005560;0.079;0.096;0.474;0.465;3.276;3.715;2.950
279;0.005580;0.095;0.096;0.542;0.465;3.122;3.717;2.951
280;0.005600;0.111;0.096;0.617;0.466;2.952;3.719;2.950
281;0.005620;0.138;0.096;0.707;0.466;3.285;3.721;2.951
282;0.005640;0.168;0.097;0.804;0.467;3.129;3.723;2.950
283;0.005660;0.163;0.097;0.864;0.468;4.021;3.725;2.950
284;0.005680;0.140;0.097;0.844;0.469;4.069;3.726;2.953
285;0.005700;0.121;0.097;0.784;0.469;3.677;3.728;2.952
286;0.005720;0.098;0.097;0.725;0.470;3.530;3.730;2.948
287;0.005740;0.109;0.097;0.692;0.471;3.188;3.732;2.952
288;0.005760;0.116;0.097;0.699;0.472;3.171;3.733;2.952
289;0.005780;0.085;0.097;0.681;0.473;3.360;3.735;2.950
290;0.005800;0.114;0.097;0.688;0.474;3.060;3.736;2.950
291;0.005820;0.109;0.098;0.679;0.475;3.387;3.737;2.952
292;0.005840;0.122;0.098;0.683;0.476;3.214;3.738;2.951
293;0.005860;0.148;0.098;0.731;0.477;2.924;3.739;2.951
294;0.005880;0.108;0.098;0.742;0.478;2.964;3.740;2.950
295;0.005900;0.116;0.098;0.710;0.479;2.996;3.741;2.952
296;0.005920;0.135;0.098;0.677;0.480;2.710;3.742;2.952
297;0.005940;0.113;0.098;0.643;0.481;2.763;3.742;2.949
298;0.005960;0.149;0.098;0.729;0.482;2.747;3.742;2.951
299;0.005980;0.192;0.098;0.835;0.483;2.970;3.743;2.951
300;0.006000;0.160;0.099;0.844;0.484;3.126;3.743;2.950
301;0.006020;0.121;0.099;0.776;0.485;2.972;3.743;2.949
302;0.006040;0.112;0.099;0.723;0.487;2.578;3.742;2.951
303;0.006060;0.114;0.099;0.667;0.488;2.670;3.742;2.952
304;0.006080;0.092;0.099;0.604;0.489;2.783;3.741;2.951
305;0.006100;0.086;0.099;0.540;0.490;2.847;3.741;2.949
306;0.006120;0.091;0.099;0.518;0.491;2.878;3.740;2.950
307;0.006140;0.106;0.100;0.527;0.493;2.955;3.739;2.952
308;0.006160;0.097;0.100;0.489;0.494;2.380;3.738;2.949
309;0.006180;0.087;0.100;0.493;0.495;2.648;3.737;2.949
310;0.006200;0.080;0.100;0.507;0.496;2.485;3.735;2.951
311;0.006220;0.086;0.100;0.478;0.497;2.789;3.734;2.950
312;0.006240;0.091;0.100;0.454;0.498;3.005;3.732;2.951
313;0.006260;0.125;0.100;0.511;0.499;3.089;3.730;2.950
314;0.006280;0.131;0.100;0.604;0.500;2.552;3.729;2.950
315;0.006300;0.124;0.101;0.619;0.501;2.472;3.727;2.952
316;0.006320;0.114;0.101;0.710;0.502;2.483;3.724;2.949
317;0.006340;0.111;0.101;0.754;0.503;2.532;3.722;2.950
318;0.006360;0.114;0.101;0.718;0.504;2.770;3.720;2.952
319;0.006380;0.107;0.101;0.650;0.505;2.703;3.717;2.952
320;0.006400;0.104;0.101;0.575;0.507;3.049;3.715;2.948
321;0.006420;0.105;0.101;0.540;0.508;3.201;3.712;2.950
322;0.006440;0.106;0.101;0.518;0.509;3.215;3.709;2.950
323;0.006460;0.107;0.101;0.463;0.510;3.400;3.706;2.949
324;0.006480;0.108;0.102;0.452;0.511;2.734;3.703;2.950
325;0.006500;0.133;0.102;0.504;0.512;2.789;3.701;2.951
326;0.006520;0.125;0.102;0.535;0.513;3.409;3.698;2.951
327;0.006540;0.095;0.102;0.527;0.514;3.008;3.695;2.951
328;0.006560;0.102;0.102;0.547;0.515;3.027;3.692;2.949
329;0.006580;0.106;0.102;0.580;0.516;3.294;3.689;2.952
330;0.006600;0.073;0.102;0.555;0.516;3.261;3.685;2.950
331;0.006620;0.063;0.102;0.511;0.517;3.386;3.682;2.948
332;0.006640;0.061;0.102;0.502;0.518;3.483;3.679;2.950
333;0.006660;0.082;0.103;0.511;0.519;3.160;3.676;2.951
334;0.006680;0.095;0.103;0.494;0.520;3.232;3.673;2.951
335;0.006700;0.079;0.103;0.450;0.521;3.023;3.670;2.949
336;0.006720;0.069;0.103;0.441;0.522;2.780;3.667;2.950
337;0.006740;0.086;0.103;0.474;0.522;2.849;3.664;2.952
338;0.006760;0.097;0.103;0.447;0.523;2.825;3.660;2.952
339;0.006780;0.074;0.103;0.427;0.524;2.924;3.657;2.948
340;0.006800;0.065;0.103;0.438;0.525;2.935;3.654;2.950
341;0.006820;0.088;0.103;0.441;0.525;3.177;3.650;2.952
342;0.006840;0.080;0.103;0.436;0.526;3.215;3.647;2.950
343;0.006860;0.084;0.103;0.443;0.527;3.142;3.643;2.948
344;0.006880;0.094;0.103;0.474;0.527;3.131;3.640;2.951
345;0.006900;0.103;0.103;0.494;0.528;3.364;3.636;2.951
346;0.006920;0.083;0.103;0.489;0.528;4.442;3.633;2.950
347;0.006940;0.080;0.103;0.498;0.529;4.078;3.629;2.948
348;0.006960;0.081;0.103;0.531;0.530;3.582;3.626;2.950
349;0.006980;0.088;0.103;0.547;0.530;3.569;3.623;2.953
350;0.007000;0.060;0.103;0.476;0.531;3.644;3.620;2.950
351;0.007020;0.044;0.103;0.423;0.531;3.631;3.617;2.948
352;0.007040;0.077;0.103;0.419;0.532;3.710;3.614;2.952
353;0.007060;0.080;0.103;0.397;0.532;3.384;3.611;2.951
354;0.007080;0.072;0.103;0.346;0.533;3.371;3.608;2.948
355;0.007100;0.071;0.103;0.346;0.533;3.624;3.605;2.950
356;0.007120;0.089;0.103;0.388;0.533;3.428;3.602;2.950
357;0.007140;0.092;0.103;0.423;0.534;3.272;3.599;2.950
358;0.007160;0.083;0.103;0.428;0.534;3.807;3.596;2.950
359;0.007180;0.088;0.103;0.427;0.534;4.036;3.594;2.950
360;0.007200;0.084;0.103;0.410;0.534;4.274;3.591;2.951
361;0.007220;0.088;0.103;0.366;0.535;4.411;3.589;2.950
362;0.007240;0.112;0.103;0.375;0.535;4.343;3.586;2.948
363;0.007260;0.144;0.103;0.452;0.535;4.636;3.584;2.950
364;0.007280;0.119;0.103;0.493;0.535;4.449;3.582;2.951
365;0.007300;0.085;0.103;0.452;0.535;4.222;3.580;2.948
366;0.007320;0.048;0.103;0.403;0.536;4.506;3.579;2.949
367;0.007340;0.072;0.103;0.390;0.536;4.067;3.577;2.950
368;0.007360;0.100;0.103;0.388;0.536;3.792;3.576;2.950
369;0.007380;0.075;0.103;0.377;0.536;3.596;3.575;2.950
370;0.007400;0.099;0.103;0.425;0.536;3.710;3.573;2.950
371;0.007420;0.113;0.103;0.474;0.536;3.691;3.572;2.952
372;0.007440;0.107;0.103;0.461;0.536;3.312;3.571;2.950
373;0.007460;0.096;0.103;0.447;0.536;3.803;3.570;2.949
374;0.007480;0.086;0.103;0.450;0.536;4.741;3.569;2.949
375;0.007500;0.098;0.103;0.447;0.536;4.728;3.568;2.951
376;0.007520;0.104;0.103;0.428;0.536;4.865;3.567;2.950
377;0.007540;0.101;0.103;0.410;0.536;4.585;3.566;2.949
378;0.007560;0.090;0.103;0.410;0.536;4.239;3.566;2.950
379;0.007580;0.104;0.103;0.425;0.536;4.547;3.566;2.951
380;0.007600;0.125;0.103;0.443;0.535;3.836;3.566;2.952
381;0.007620;0.129;0.103;0.498;0.535;3.556;3.566;2.949
382;0.007640;0.177;0.103;0.617;0.535;3.920;3.566;2.950
383;0.007660;0.178;0.103;0.707;0.535;4.658;3.566;2.952
384;0.007680;0.146;0.103;0.679;0.535;3.803;3.566;2.951
385;0.007700;0.130;0.103;0.659;0.535;3.508;3.566;2.949
386;0.007720;0.134;0.103;0.639;0.535;3.261;3.566;2.950
387;0.007740;0.125;0.103;0.630;0.535;3.483;3.566;2.951
388;0.007760;0.095;0.103;0.601;0.535;3.466;3.566;2.950
389;0.007780;0.085;0.103;0.612;0.535;3.268;3.566;2.950
390;0.007800;0.112;0.103;0.635;0.535;3.618;3.567;2.951
391;0.007820;0.108;0.103;0.615;0.535;3.184;3.567;2.953
