Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 007_2
MeasurementID: 530
Result: NOK
Date: 10/22/2020 4:00:35 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
5830;0.116600;6.492;2.604;7.452;3.826;1.822;2.679;3.423
5831;0.116620;6.409;2.611;7.753;3.829;1.681;2.677;3.425
5832;0.116640;6.589;2.619;8.020;3.833;1.650;2.674;3.426
5833;0.116660;6.249;2.628;8.221;3.837;1.897;2.672;3.425
5834;0.116680;5.456;2.636;8.236;3.842;1.677;2.669;3.424
5835;0.116700;4.952;2.645;8.011;3.847;1.738;2.667;3.426
5836;0.116720;4.313;2.655;7.837;3.853;2.075;2.664;3.424
5837;0.116740;3.712;2.664;7.678;3.859;1.745;2.661;3.426
5838;0.116760;3.761;2.673;7.614;3.866;1.577;2.658;3.423
5839;0.116780;3.497;2.683;7.581;3.874;1.990;2.655;3.423
5840;0.116800;3.181;2.692;7.451;3.881;2.287;2.652;3.427
5841;0.116820;3.039;2.701;7.366;3.890;2.432;2.649;3.424
5842;0.116840;2.961;2.710;7.275;3.898;2.477;2.645;3.423
5843;0.116860;2.638;2.719;7.092;3.907;2.906;2.642;3.427
5844;0.116880;2.327;2.728;6.830;3.917;2.792;2.639;3.427
5845;0.116900;2.053;2.737;6.498;3.926;3.067;2.636;3.424
5846;0.116920;1.737;2.745;6.141;3.936;3.056;2.634;3.426
5847;0.116940;1.542;2.753;5.815;3.946;3.404;2.631;3.424
5848;0.116960;1.367;2.761;5.486;3.956;3.201;2.628;3.426
5849;0.116980;1.230;2.768;5.158;3.966;3.303;2.626;3.425
5850;0.117000;1.168;2.775;4.913;3.977;2.988;2.624;3.424
5851;0.117020;1.091;2.782;4.719;3.987;3.105;2.622;3.425
5852;0.117040;1.004;2.788;4.525;3.997;3.208;2.620;3.426
5853;0.117060;0.903;2.794;4.349;4.007;2.770;2.618;3.423
5854;0.117080;0.858;2.800;4.202;4.017;3.206;2.616;3.424
5855;0.117100;0.811;2.805;4.063;4.027;3.096;2.614;3.425
5856;0.117120;0.768;2.809;3.918;4.036;2.886;2.613;3.425
5857;0.117140;0.746;2.814;3.783;4.046;2.650;2.611;3.424
5858;0.117160;0.779;2.817;3.666;4.055;2.886;2.610;3.423
5859;0.117180;0.795;2.821;3.560;4.064;3.781;2.608;3.426
5860;0.117200;0.770;2.824;3.455;4.072;3.688;2.607;3.427
5861;0.117220;0.767;2.827;3.358;4.081;4.008;2.606;3.424
5862;0.117240;0.786;2.829;3.285;4.089;3.972;2.605;3.425
5863;0.117260;0.753;2.831;3.217;4.097;4.257;2.605;3.425
5864;0.117280;0.617;2.833;3.107;4.105;3.787;2.604;3.423
5865;0.117300;0.509;2.834;3.007;4.112;3.071;2.604;3.423
5866;0.117320;0.515;2.835;2.975;4.119;3.766;2.604;3.425
5867;0.117340;0.553;2.835;2.919;4.126;3.743;2.604;3.425
5868;0.117360;0.846;2.835;2.878;4.132;5.204;2.605;3.424
5869;0.117380;1.157;2.835;2.946;4.139;4.111;2.605;3.423
5870;0.117400;1.206;2.835;2.999;4.144;3.530;2.606;3.423
5871;0.117420;1.186;2.834;2.999;4.150;3.327;2.607;3.425
5872;0.117440;0.972;2.833;2.968;4.155;3.635;2.608;3.423
5873;0.117460;0.831;2.832;2.939;4.160;4.587;2.610;3.423
5874;0.117480;0.804;2.830;2.895;4.165;4.587;2.611;3.427
5875;0.117500;0.732;2.829;2.798;4.170;3.896;2.613;3.424
5876;0.117520;0.767;2.826;2.715;4.174;3.772;2.615;3.423
5877;0.117540;0.929;2.824;2.706;4.178;3.990;2.617;3.425
5878;0.117560;1.010;2.821;2.699;4.181;3.512;2.620;3.426
5879;0.117580;0.993;2.819;2.664;4.184;3.624;2.622;3.424
5880;0.117600;1.132;2.815;2.642;4.187;2.726;2.625;3.424
5881;0.117620;1.104;2.812;2.650;4.190;2.681;2.627;3.423
5882;0.117640;1.050;2.809;2.662;4.192;3.743;2.630;3.426
5883;0.117660;1.186;2.805;2.650;4.195;3.994;2.633;3.425
5884;0.117680;1.148;2.801;2.615;4.196;2.759;2.635;3.423
5885;0.117700;1.090;2.797;2.604;4.198;3.235;2.638;3.425
5886;0.117720;1.154;2.792;2.582;4.199;2.994;2.641;3.427
5887;0.117740;1.187;2.788;2.552;4.200;2.494;2.644;3.424
5888;0.117760;1.272;2.783;2.558;4.201;3.281;2.647;3.425
5889;0.117780;1.383;2.778;2.582;4.201;3.604;2.649;3.425
5890;0.117800;1.501;2.774;2.600;4.202;2.913;2.652;3.426
5891;0.117820;1.534;2.768;2.629;4.202;2.948;2.655;3.424
5892;0.117840;1.488;2.763;2.670;4.201;3.490;2.658;3.423
5893;0.117860;1.479;2.758;2.684;4.201;3.525;2.661;3.425
5894;0.117880;1.359;2.753;2.644;4.200;3.102;2.664;3.427
5895;0.117900;1.373;2.747;2.609;4.199;3.212;2.667;3.424
5896;0.117920;1.215;2.742;2.613;4.198;3.353;2.670;3.424
5897;0.117940;1.439;2.736;2.628;4.196;3.398;2.673;3.426
5898;0.117960;1.539;2.730;2.606;4.195;2.615;2.676;3.425
5899;0.117980;1.328;2.724;2.571;4.193;2.955;2.680;3.424
5900;0.118000;1.330;2.718;2.589;4.191;3.279;2.683;3.426
5901;0.118020;1.430;2.712;2.604;4.188;3.056;2.686;3.426
5902;0.118040;1.712;2.705;2.618;4.186;2.780;2.689;3.426
5903;0.118060;1.565;2.699;2.606;4.183;2.607;2.692;3.425
5904;0.118080;1.606;2.693;2.631;4.180;2.906;2.695;3.424
5905;0.118100;2.648;2.686;2.734;4.177;2.604;2.698;3.427
5906;0.118120;4.339;2.680;2.853;4.173;1.805;2.701;3.426
5907;0.118140;5.423;2.674;3.005;4.170;1.520;2.704;3.423
5908;0.118160;7.143;2.669;3.210;4.166;1.719;2.707;3.426
5909;0.118180;8.058;2.664;3.419;4.163;1.727;2.709;3.426
5910;0.118200;8.027;2.660;3.651;4.159;1.712;2.711;3.424
5911;0.118220;8.012;2.658;3.917;4.155;1.637;2.713;3.426
5912;0.118240;5.716;2.656;4.032;4.152;1.210;2.715;3.426
5913;0.118260;3.887;2.654;4.032;4.148;1.099;2.716;3.425
5914;0.118280;3.218;2.653;4.058;4.144;0.987;2.717;3.424
5915;0.118300;3.572;2.652;4.140;4.141;1.057;2.718;3.423
5916;0.118320;4.928;2.651;4.387;4.137;1.254;2.719;3.425
5917;0.118340;4.919;2.650;4.623;4.134;1.368;2.719;3.425
5918;0.118360;5.659;2.650;4.918;4.131;1.487;2.720;3.423
5919;0.118380;6.485;2.651;5.273;4.128;1.494;2.719;3.425
5920;0.118400;5.934;2.652;5.579;4.125;1.412;2.719;3.427
5921;0.118420;6.837;2.653;6.024;4.122;1.425;2.719;3.424
5922;0.118440;8.375;2.655;6.595;4.120;1.509;2.718;3.424
5923;0.118460;9.586;2.658;7.277;4.118;1.458;2.717;3.424
5924;0.118480;9.434;2.662;7.835;4.117;1.494;2.716;3.425
5925;0.118500;8.603;2.667;8.263;4.116;1.551;2.715;3.425
5926;0.118520;8.892;2.672;8.864;4.116;1.505;2.714;3.424
5927;0.118540;8.468;2.679;9.303;4.117;2.838;2.713;3.424
5928;0.118560;5.795;2.686;8.983;4.119;2.692;2.711;3.426
5929;0.118580;4.889;2.694;8.750;4.121;1.745;2.710;3.423
5930;0.118600;4.786;2.702;8.760;4.124;1.913;2.708;3.424
5931;0.118620;4.460;2.710;8.600;4.128;2.164;2.707;3.427
5932;0.118640;4.081;2.718;8.401;4.132;2.523;2.705;3.424
5933;0.118660;3.764;2.727;8.340;4.137;2.551;2.703;3.423
5934;0.118680;3.914;2.735;8.384;4.142;1.835;2.702;3.426
5935;0.118700;4.026;2.744;8.432;4.148;1.877;2.700;3.426
5936;0.118720;3.532;2.752;8.176;4.155;2.214;2.698;3.427
5937;0.118740;2.846;2.760;7.725;4.162;2.404;2.696;3.422
5938;0.118760;2.401;2.769;7.317;4.169;2.179;2.694;3.434
5939;0.118780;2.117;2.777;6.927;4.177;2.001;2.692;3.419
5940;0.118800;1.936;2.785;6.489;4.185;2.025;2.690;3.423
5941;0.118820;1.847;2.792;6.108;4.193;2.285;2.688;3.424
5942;0.118840;1.683;2.800;5.854;4.202;2.265;2.686;3.423
5943;0.118860;1.523;2.806;5.629;4.211;2.510;2.683;3.427
5944;0.118880;1.425;2.813;5.413;4.219;2.503;2.681;3.426
5945;0.118900;1.447;2.819;5.268;4.228;2.490;2.679;3.423
5946;0.118920;1.537;2.825;5.138;4.237;2.309;2.677;3.424
5947;0.118940;1.609;2.831;5.008;4.245;2.459;2.675;3.426
5948;0.118960;1.803;2.837;4.916;4.254;2.552;2.673;3.423
5949;0.118980;2.173;2.842;4.924;4.263;2.611;2.671;3.429
5950;0.119000;2.116;2.847;4.937;4.271;3.365;2.668;3.423
5951;0.119020;1.729;2.851;4.865;4.280;3.201;2.666;3.424
5952;0.119040;1.413;2.856;4.744;4.288;2.805;2.665;3.425
5953;0.119060;1.305;2.860;4.618;4.297;2.752;2.663;3.423
5954;0.119080;1.257;2.864;4.462;4.305;2.767;2.661;3.429
5955;0.119100;1.194;2.868;4.263;4.313;2.847;2.659;3.427
5956;0.119120;1.189;2.871;4.111;4.321;3.091;2.658;3.424
5957;0.119140;1.309;2.874;4.036;4.329;2.979;2.656;3.424
5958;0.119160;1.122;2.876;3.950;4.337;4.473;2.655;3.422
5959;0.119180;1.079;2.879;3.842;4.344;3.344;2.653;3.427
5960;0.119200;1.295;2.881;3.757;4.352;2.833;2.652;3.426
5961;0.119220;1.329;2.882;3.695;4.359;2.961;2.651;3.423
5962;0.119240;1.333;2.884;3.616;4.366;2.529;2.650;3.427
5963;0.119260;1.474;2.885;3.554;4.372;2.488;2.650;3.424
5964;0.119280;1.530;2.886;3.510;4.379;3.869;2.649;3.424
5965;0.119300;1.326;2.886;3.446;4.385;4.340;2.648;3.423
5966;0.119320;1.100;2.887;3.322;4.390;3.268;2.647;3.426
5967;0.119340;1.030;2.887;3.166;4.396;3.931;2.647;3.423
5968;0.119360;0.938;2.887;3.060;4.401;4.836;2.647;3.426
5969;0.119380;0.813;2.886;2.981;4.406;3.889;2.647;3.426
5970;0.119400;0.812;2.885;2.867;4.411;3.188;2.648;3.424
5971;0.119420;0.848;2.884;2.780;4.415;3.748;2.648;3.424
5972;0.119440;0.826;2.883;2.730;4.419;4.149;2.649;3.424
5973;0.119460;0.655;2.881;2.640;4.423;3.472;2.650;3.427
5974;0.119480;0.489;2.879;2.529;4.426;3.723;2.651;3.422
5975;0.119500;0.449;2.877;2.481;4.429;5.711;2.652;3.423
5976;0.119520;0.508;2.874;2.448;4.432;4.224;2.653;3.426
5977;0.119540;0.574;2.871;2.399;4.434;3.950;2.655;3.425
5978;0.119560;0.779;2.868;2.393;4.436;4.554;2.657;3.422
5979;0.119580;0.882;2.864;2.411;4.437;4.528;2.659;3.428
5980;0.119600;0.940;2.861;2.439;4.439;4.962;2.662;3.435
5981;0.119620;0.948;2.856;2.465;4.440;4.376;2.665;3.423
5982;0.119640;0.970;2.852;2.461;4.440;3.750;2.668;3.422
5983;0.119660;0.905;2.848;2.487;4.440;4.783;2.671;3.423
5984;0.119680;0.925;2.843;2.516;4.440;4.166;2.674;3.427
5985;0.119700;1.046;2.838;2.512;4.440;3.853;2.678;3.429
5986;0.119720;1.270;2.833;2.547;4.439;3.563;2.681;3.417
5987;0.119740;1.151;2.827;2.598;4.438;3.318;2.685;3.428
5988;0.119760;1.167;2.822;2.618;4.437;3.937;2.689;3.432
5989;0.119780;1.165;2.816;2.624;4.436;4.869;2.693;3.419
5990;0.119800;1.262;2.811;2.666;4.434;3.580;2.697;3.425
5991;0.119820;1.331;2.805;2.710;4.432;3.071;2.701;3.425
5992;0.119840;1.469;2.799;2.772;4.430;3.475;2.706;3.425
5993;0.119860;1.554;2.792;2.814;4.427;3.170;2.710;3.425
5994;0.119880;1.284;2.786;2.842;4.424;3.245;2.714;3.425
5995;0.119900;1.527;2.780;2.889;4.421;3.080;2.718;3.426
5996;0.119920;1.502;2.773;2.930;4.418;3.089;2.723;3.437
5997;0.119940;1.727;2.767;2.964;4.415;3.162;2.727;3.420
5998;0.119960;1.856;2.760;3.034;4.412;2.726;2.731;3.423
5999;0.119980;1.671;2.754;3.137;4.408;2.443;2.735;3.426
6000;0.120000;1.794;2.747;3.228;4.405;2.527;2.740;3.424
6001;0.120020;1.934;2.740;3.279;4.401;2.437;2.744;3.425
6002;0.120040;1.725;2.734;3.303;4.397;2.745;2.747;3.426
6003;0.120060;1.541;2.727;3.294;4.393;2.924;2.751;3.426
6004;0.120080;1.753;2.720;3.272;4.389;2.785;2.755;3.425
6005;0.120100;2.028;2.713;3.294;4.384;2.648;2.759;3.426
6006;0.120120;2.270;2.706;3.386;4.380;1.749;2.762;3.423
6007;0.120140;2.181;2.700;3.519;4.376;1.428;2.765;3.426
6008;0.120160;2.049;2.693;3.664;4.371;1.382;2.769;3.425
6009;0.120180;1.884;2.686;3.763;4.367;1.342;2.771;3.423
6010;0.120200;1.825;2.679;3.825;4.362;1.924;2.774;3.426
6011;0.120220;2.377;2.673;3.821;4.358;2.095;2.776;3.427
6012;0.120240;3.510;2.666;3.827;4.353;2.075;2.779;3.423
6013;0.120260;3.313;2.660;3.842;4.349;2.342;2.781;3.425
6014;0.120280;4.630;2.653;3.909;4.344;1.968;2.783;3.425
6015;0.120300;5.645;2.648;3.944;4.340;1.578;2.784;3.425
6016;0.120320;6.970;2.642;4.034;4.335;1.522;2.786;3.424
6017;0.120340;7.229;2.638;4.221;4.331;1.604;2.787;3.424
6018;0.120360;6.536;2.634;4.539;4.326;1.536;2.788;3.426
6019;0.120380;4.237;2.631;4.691;4.322;1.210;2.789;3.427
6020;0.120400;3.181;2.629;4.752;4.318;1.247;2.790;3.424
6021;0.120420;3.237;2.626;4.924;4.314;1.641;2.791;3.425
6022;0.120440;4.119;2.624;5.319;4.310;1.485;2.791;3.429
6023;0.120460;5.977;2.622;5.905;4.306;1.520;2.791;3.424
6024;0.120480;5.559;2.620;6.178;4.303;1.553;2.791;3.424
6025;0.120500;5.651;2.619;6.453;4.300;1.639;2.790;3.427
6026;0.120520;5.817;2.618;6.795;4.297;1.805;2.790;3.426
6027;0.120540;5.739;2.618;7.115;4.295;1.752;2.789;3.425
6028;0.120560;5.673;2.619;7.258;4.294;2.119;2.788;3.425
6029;0.120580;5.203;2.620;7.321;4.293;2.661;2.787;3.425
6030;0.120600;4.503;2.621;7.328;4.292;2.353;2.786;3.426
6031;0.120620;4.308;2.622;7.343;4.292;2.444;2.785;3.425
6032;0.120640;3.736;2.624;7.271;4.292;2.726;2.784;3.423
6033;0.120660;3.362;2.626;7.070;4.293;2.629;2.783;3.426
6034;0.120680;2.924;2.628;6.790;4.294;2.252;2.782;3.426
6035;0.120700;2.669;2.630;6.581;4.295;2.867;2.781;3.423
6036;0.120720;2.137;2.632;6.368;4.297;2.490;2.780;3.426
6037;0.120740;1.978;2.634;6.211;4.299;1.910;2.779;3.426
6038;0.120760;2.178;2.636;6.167;4.302;2.206;2.778;3.424
6039;0.120780;2.184;2.637;6.123;4.305;2.443;2.777;3.424
6040;0.120800;2.163;2.639;6.099;4.307;1.831;2.775;3.424
6041;0.120820;2.107;2.640;6.035;4.311;2.710;2.774;3.425
6042;0.120840;1.672;2.642;5.777;4.314;3.470;2.773;3.425
6043;0.120860;1.481;2.643;5.641;4.317;2.820;2.771;3.423
6044;0.120880;1.299;2.644;5.453;4.321;2.510;2.770;3.425
6045;0.120900;1.201;2.644;5.215;4.325;2.761;2.769;3.426
6046;0.120920;1.273;2.645;5.019;4.329;2.772;2.768;3.425
6047;0.120940;1.263;2.645;4.838;4.333;2.748;2.766;3.424
6048;0.120960;1.331;2.645;4.678;4.337;2.642;2.765;3.426
6049;0.120980;1.414;2.645;4.497;4.340;2.913;2.764;3.424
6050;0.121000;1.413;2.645;4.303;4.344;3.021;2.763;3.423
6051;0.121020;1.150;2.644;4.122;4.348;3.325;2.762;3.422
6052;0.121040;1.166;2.643;3.983;4.352;3.371;2.761;3.424
6053;0.121060;1.314;2.642;3.851;4.355;3.243;2.760;3.427
6054;0.121080;1.232;2.641;3.719;4.359;3.935;2.759;3.422
6055;0.121100;1.106;2.640;3.605;4.362;4.107;2.759;3.424
6056;0.121120;0.957;2.638;3.477;4.365;3.953;2.758;3.426
6057;0.121140;0.874;2.636;3.333;4.368;4.230;2.758;3.425
6058;0.121160;0.803;2.634;3.182;4.371;4.457;2.758;3.423
6059;0.121180;0.732;2.632;3.078;4.373;4.058;2.758;3.425
6060;0.121200;0.717;2.629;2.977;4.375;4.180;2.759;3.424
6061;0.121220;0.638;2.626;2.847;4.377;4.393;2.760;3.425
6062;0.121240;0.514;2.623;2.723;4.379;2.635;2.761;3.425
6063;0.121260;0.476;2.620;2.598;4.380;2.139;2.762;3.423
6064;0.121280;0.441;2.616;2.474;4.381;2.600;2.762;3.426
6065;0.121300;0.373;2.612;2.344;4.382;4.221;2.763;3.424
6066;0.121320;0.375;2.608;2.269;4.382;4.755;2.764;3.423
6067;0.121340;0.491;2.604;2.212;4.382;3.387;2.765;3.426
6068;0.121360;0.810;2.599;2.184;4.382;4.107;2.767;3.426
6069;0.121380;0.976;2.594;2.197;4.381;3.305;2.768;3.423
6070;0.121400;0.969;2.589;2.199;4.381;3.457;2.770;3.424
6071;0.121420;1.038;2.584;2.194;4.379;3.030;2.772;3.424
6072;0.121440;0.932;2.578;2.161;4.378;3.761;2.773;3.426
6073;0.121460;1.078;2.573;2.124;4.376;4.468;2.775;3.424
6074;0.121480;1.131;2.567;2.122;4.374;3.972;2.777;3.425
6075;0.121500;1.252;2.561;2.126;4.371;3.829;2.780;3.424
6076;0.121520;1.381;2.555;2.098;4.368;3.464;2.782;3.426
6077;0.121540;1.443;2.549;2.082;4.365;2.836;2.784;3.424
6078;0.121560;1.396;2.543;2.093;4.362;3.168;2.787;3.426
6079;0.121580;1.689;2.537;2.100;4.358;3.373;2.789;3.426
6080;0.121600;1.588;2.531;2.076;4.354;2.465;2.791;3.423
6081;0.121620;1.216;2.525;2.064;4.350;3.124;2.794;3.424
6082;0.121640;1.051;2.518;2.062;4.345;3.510;2.796;3.425
6083;0.121660;1.219;2.512;2.051;4.340;3.829;2.799;3.424
6084;0.121680;1.484;2.505;2.060;4.335;3.728;2.801;3.424
6085;0.121700;1.631;2.499;2.080;4.329;3.375;2.804;3.425
6086;0.121720;1.631;2.492;2.117;4.324;3.052;2.806;3.425
6087;0.121740;1.532;2.486;2.119;4.318;3.203;2.809;3.426
6088;0.121760;1.637;2.479;2.119;4.312;3.651;2.812;3.423
6089;0.121780;1.867;2.472;2.168;4.305;3.177;2.815;3.423
6090;0.121800;1.762;2.466;2.201;4.299;2.719;2.817;3.428
6091;0.121820;1.690;2.459;2.197;4.292;3.400;2.820;3.423
6092;0.121840;1.764;2.452;2.203;4.285;2.941;2.823;3.421
6093;0.121860;1.563;2.446;2.238;4.278;3.076;2.826;3.427
6094;0.121880;1.567;2.439;2.243;4.270;3.525;2.828;3.424
6095;0.121900;1.750;2.433;2.252;4.263;3.528;2.831;3.423
6096;0.121920;1.746;2.426;2.272;4.255;3.179;2.834;3.424
6097;0.121940;1.559;2.419;2.300;4.247;3.589;2.837;3.423
6098;0.121960;1.718;2.413;2.322;4.239;3.409;2.840;3.426
6099;0.121980;1.797;2.406;2.338;4.230;2.856;2.843;3.424
6100;0.122000;1.834;2.399;2.369;4.222;2.952;2.846;3.422
6101;0.122020;1.825;2.393;2.415;4.213;2.974;2.848;3.425
6102;0.122040;1.783;2.386;2.448;4.205;3.038;2.851;3.426
6103;0.122060;2.242;2.380;2.488;4.196;2.488;2.854;3.422
6104;0.122080;2.510;2.373;2.531;4.187;1.540;2.857;3.424
6105;0.122100;2.670;2.367;2.567;4.178;1.620;2.859;3.426
6106;0.122120;2.630;2.361;2.516;4.169;1.577;2.861;3.424
6107;0.122140;2.573;2.355;2.465;4.160;1.298;2.863;3.425
6108;0.122160;2.411;2.349;2.479;4.150;1.313;2.865;3.423
6109;0.122180;2.672;2.343;2.547;4.141;1.628;2.866;3.425
6110;0.122200;3.928;2.338;2.686;4.131;1.359;2.868;3.426
6111;0.122220;3.593;2.332;2.765;4.122;1.102;2.869;3.423
6112;0.122240;2.805;2.327;2.823;4.112;1.099;2.869;3.425
6113;0.122260;2.802;2.322;2.935;4.102;1.219;2.870;3.427
6114;0.122280;2.898;2.318;3.056;4.093;1.328;2.870;3.423
6115;0.122300;3.394;2.313;3.254;4.083;1.395;2.870;3.424
6116;0.122320;3.952;2.309;3.552;4.073;1.522;2.869;3.426
6117;0.122340;4.928;2.305;3.951;4.064;1.566;2.869;3.424
6118;0.122360;5.066;2.302;4.248;4.054;1.685;2.868;3.425
6119;0.122380;5.050;2.299;4.448;4.045;1.888;2.867;3.424
6120;0.122400;4.964;2.297;4.627;4.036;1.992;2.866;3.425
6121;0.122420;4.133;2.294;4.576;4.028;1.771;2.865;3.427
6122;0.122440;4.076;2.293;4.358;4.019;1.476;2.863;3.425
6123;0.122460;4.351;2.291;4.312;4.011;1.586;2.862;3.425
6124;0.122480;4.497;2.290;4.614;4.003;1.659;2.860;3.427
6125;0.122500;4.568;2.290;4.971;3.995;1.470;2.858;3.425
6126;0.122520;4.504;2.290;5.189;3.987;1.511;2.856;3.423
6127;0.122540;4.465;2.290;5.319;3.980;1.705;2.854;3.426
6128;0.122560;4.307;2.290;5.350;3.973;1.668;2.852;3.426
6129;0.122580;3.561;2.291;5.202;3.967;1.458;2.849;3.425
6130;0.122600;2.984;2.292;5.054;3.960;1.445;2.846;3.426
6131;0.122620;2.793;2.293;4.969;3.954;1.769;2.843;3.426
6132;0.122640;2.539;2.294;4.909;3.949;1.586;2.841;3.426
6133;0.122660;2.486;2.295;4.841;3.943;1.840;2.837;3.425
6134;0.122680;2.476;2.296;4.768;3.938;1.979;2.834;3.422
6135;0.122700;2.477;2.297;4.715;3.933;2.325;2.831;3.426
6136;0.122720;2.450;2.298;4.642;3.928;2.602;2.828;3.426
6137;0.122740;2.357;2.299;4.559;3.924;2.613;2.824;3.424
6138;0.122760;2.270;2.300;4.557;3.919;2.408;2.821;3.425
6139;0.122780;2.161;2.301;4.565;3.915;2.531;2.818;3.427
6140;0.122800;2.027;2.302;4.530;3.911;2.554;2.814;3.424
6141;0.122820;1.957;2.303;4.453;3.907;2.791;2.811;3.425
6142;0.122840;1.843;2.304;4.374;3.903;2.979;2.808;3.424
6143;0.122860;1.909;2.305;4.296;3.900;2.609;2.805;3.425
6144;0.122880;1.968;2.306;4.193;3.896;2.650;2.802;3.427
6145;0.122900;1.934;2.306;4.107;3.893;2.754;2.799;3.423
6146;0.122920;1.902;2.307;4.019;3.890;3.069;2.796;3.425
6147;0.122940;1.924;2.308;3.907;3.886;3.109;2.793;3.427
6148;0.122960;1.882;2.308;3.803;3.883;3.118;2.790;3.425
6149;0.122980;1.845;2.308;3.702;3.880;3.397;2.787;3.424
6150;0.123000;1.889;2.309;3.631;3.877;3.466;2.785;3.426
6151;0.123020;1.880;2.309;3.550;3.874;3.375;2.782;3.424
6152;0.123040;1.789;2.309;3.420;3.871;3.671;2.780;3.424
6153;0.123060;1.705;2.309;3.289;3.868;3.387;2.778;3.425
6154;0.123080;1.654;2.309;3.170;3.865;3.375;2.776;3.424
6155;0.123100;1.605;2.309;3.036;3.862;3.538;2.774;3.428
6156;0.123120;1.475;2.309;2.893;3.858;3.946;2.772;3.424
6157;0.123140;1.410;2.309;2.794;3.855;4.261;2.771;3.424
6158;0.123160;1.347;2.308;2.708;3.852;4.199;2.770;3.426
6159;0.123180;1.304;2.307;2.591;3.848;4.217;2.769;3.426
6160;0.123200;1.197;2.307;2.483;3.844;4.221;2.768;3.423
6161;0.123220;1.237;2.306;2.413;3.841;3.602;2.767;3.425
6162;0.123240;1.414;2.305;2.369;3.837;3.918;2.767;3.425
6163;0.123260;1.301;2.303;2.298;3.832;4.111;2.767;3.425
6164;0.123280;1.093;2.302;2.205;3.828;4.636;2.767;3.423
6165;0.123300;1.158;2.301;2.151;3.824;4.406;2.767;3.425
6166;0.123320;1.226;2.299;2.102;3.819;4.054;2.768;3.426
6167;0.123340;1.140;2.297;2.005;3.814;4.100;2.769;3.424
6168;0.123360;1.122;2.295;1.937;3.809;3.787;2.770;3.423
6169;0.123380;1.254;2.293;1.934;3.804;4.248;2.771;3.425
6170;0.123400;1.096;2.291;1.902;3.798;3.356;2.772;3.425
6171;0.123420;1.019;2.288;1.860;3.793;3.944;2.774;3.423
6172;0.123440;0.996;2.286;1.849;3.787;4.391;2.775;3.425
6173;0.123460;0.955;2.283;1.835;3.781;5.442;2.777;3.425
6174;0.123480;0.764;2.280;1.789;3.774;5.678;2.779;3.426
6175;0.123500;0.696;2.277;1.730;3.768;4.570;2.782;3.425
6176;0.123520;0.733;2.274;1.679;3.761;4.286;2.784;3.423
6177;0.123540;0.705;2.271;1.641;3.754;4.667;2.787;3.426
6178;0.123560;0.732;2.267;1.599;3.747;4.415;2.791;3.426
6179;0.123580;0.940;2.263;1.580;3.740;4.894;2.794;3.423
6180;0.123600;1.197;2.259;1.613;3.733;4.547;2.798;3.425
6181;0.123620;1.198;2.255;1.659;3.725;4.054;2.802;3.427
6182;0.123640;1.178;2.251;1.659;3.717;4.753;2.806;3.423
6183;0.123660;1.339;2.247;1.683;3.709;4.828;2.810;3.424
6184;0.123680;1.266;2.243;1.727;3.701;4.581;2.815;3.427
6185;0.123700;1.215;2.238;1.723;3.692;3.787;2.819;3.423
6186;0.123720;1.330;2.234;1.710;3.684;3.563;2.824;3.426
6187;0.123740;1.240;2.229;1.732;3.675;3.677;2.829;3.424
6188;0.123760;1.312;2.225;1.747;3.666;3.787;2.834;3.424
6189;0.123780;1.479;2.220;1.763;3.657;3.488;2.839;3.426
6190;0.123800;1.514;2.216;1.776;3.648;3.283;2.844;3.426
6191;0.123820;1.602;2.211;1.796;3.638;3.267;2.848;3.423
6192;0.123840;1.602;2.206;1.820;3.629;3.034;2.853;3.427
6193;0.123860;1.653;2.201;1.802;3.619;2.867;2.858;3.426
6194;0.123880;1.557;2.197;1.763;3.610;3.067;2.863;3.421
6195;0.123900;1.661;2.192;1.785;3.600;3.732;2.868;3.425
6196;0.123920;1.638;2.187;1.816;3.590;3.638;2.872;3.426
6197;0.123940;1.615;2.182;1.805;3.580;3.646;2.877;3.424
6198;0.123960;1.681;2.178;1.794;3.570;3.550;2.882;3.425
6199;0.123980;1.630;2.173;1.831;3.560;3.168;2.887;3.425
6200;0.124000;1.667;2.168;1.866;3.550;3.036;2.892;3.425
6201;0.124020;1.611;2.163;1.851;3.539;2.919;2.896;3.425
6202;0.124040;1.556;2.159;1.868;3.529;2.622;2.901;3.422
6203;0.124060;1.774;2.154;1.913;3.518;1.870;2.906;3.425
6204;0.124080;1.679;2.149;1.935;3.508;1.655;2.910;3.426
6205;0.124100;1.738;2.145;1.987;3.497;1.615;2.914;3.423
6206;0.124120;2.190;2.140;2.089;3.486;1.804;2.918;3.424
6207;0.124140;2.864;2.135;2.184;3.476;1.981;2.921;3.427
6208;0.124160;3.986;2.131;2.291;3.465;1.588;2.924;3.424
6209;0.124180;5.486;2.127;2.395;3.454;1.544;2.927;3.424
6210;0.124200;5.868;2.123;2.490;3.443;1.659;2.930;3.422
6211;0.124220;6.932;2.121;2.684;3.433;1.593;2.933;3.424
6212;0.124240;7.797;2.119;2.939;3.422;1.577;2.935;3.427
6213;0.124260;6.767;2.118;3.007;3.412;1.410;2.937;3.423
