Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 355
Result: NOK
Date: 8/28/2020 2:54:46 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
2597;0.051940;0.360;0.465;0.729;2.003;2.642;2.897;3.423
2598;0.051960;0.439;0.464;0.784;2.000;2.686;2.899;3.424
2599;0.051980;0.622;0.463;0.853;1.997;2.759;2.902;3.424
2600;0.052000;0.955;0.462;0.978;1.994;3.347;2.904;3.422
2601;0.052020;0.942;0.461;1.108;1.991;2.719;2.907;3.422
2602;0.052040;0.768;0.461;1.161;1.988;1.763;2.909;3.425
2603;0.052060;0.648;0.460;1.143;1.985;1.818;2.911;3.423
2604;0.052080;0.689;0.459;1.106;1.982;1.857;2.913;3.423
2605;0.052100;0.744;0.459;1.124;1.978;1.566;2.915;3.423
2606;0.052120;0.547;0.459;1.080;1.975;1.547;2.916;3.424
2607;0.052140;0.514;0.458;1.068;1.971;1.575;2.918;3.423
2608;0.052160;0.647;0.458;1.122;1.968;1.542;2.919;3.422
2609;0.052180;0.910;0.457;1.252;1.964;1.593;2.920;3.424
2610;0.052200;0.904;0.457;1.326;1.960;1.476;2.920;3.424
2611;0.052220;0.811;0.457;1.348;1.957;1.256;2.920;3.423
2612;0.052240;0.690;0.457;1.346;1.953;1.133;2.921;3.423
2613;0.052260;0.844;0.456;1.478;1.949;1.287;2.920;3.424
2614;0.052280;0.957;0.456;1.674;1.945;1.208;2.920;3.425
2615;0.052300;1.052;0.456;1.840;1.941;1.207;2.919;3.423
2616;0.052320;1.168;0.456;2.042;1.938;1.262;2.918;3.423
2617;0.052340;1.423;0.457;2.320;1.934;1.243;2.917;3.423
2618;0.052360;1.579;0.457;2.571;1.931;1.262;2.916;3.424
2619;0.052380;1.354;0.458;2.622;1.927;1.194;2.914;3.423
2620;0.052400;1.282;0.458;2.666;1.924;1.333;2.912;3.424
2621;0.052420;1.299;0.459;2.754;1.921;1.500;2.910;3.426
2622;0.052440;1.454;0.460;2.889;1.918;1.474;2.908;3.423
2623;0.052460;1.247;0.461;2.902;1.915;1.456;2.905;3.422
2624;0.052480;1.104;0.462;2.928;1.913;1.641;2.902;3.423
2625;0.052500;1.057;0.463;3.049;1.911;1.622;2.900;3.425
2626;0.052520;1.009;0.465;3.168;1.909;1.448;2.897;3.424
2627;0.052540;0.964;0.466;3.230;1.907;1.848;2.893;3.423
2628;0.052560;0.786;0.467;3.120;1.905;1.853;2.890;3.423
2629;0.052580;0.624;0.469;2.983;1.904;1.659;2.887;3.424
2630;0.052600;0.590;0.470;2.952;1.903;1.584;2.883;3.423
2631;0.052620;0.551;0.472;2.996;1.902;1.906;2.880;3.423
2632;0.052640;0.597;0.473;3.159;1.901;1.452;2.876;3.423
2633;0.052660;0.618;0.474;3.325;1.901;1.313;2.872;3.424
2634;0.052680;0.683;0.476;3.538;1.900;1.588;2.868;3.423
2635;0.052700;0.815;0.477;3.887;1.900;1.679;2.864;3.423
2636;0.052720;0.832;0.479;4.226;1.900;1.880;2.859;3.424
2637;0.052740;0.776;0.480;4.438;1.901;2.058;2.855;3.425
2638;0.052760;0.732;0.482;4.497;1.902;1.978;2.851;3.424
2639;0.052780;0.646;0.483;4.481;1.903;2.368;2.846;3.422
2640;0.052800;0.550;0.485;4.418;1.905;2.494;2.842;3.423
2641;0.052820;0.528;0.486;4.448;1.907;2.433;2.837;3.424
2642;0.052840;0.526;0.488;4.512;1.910;3.259;2.833;3.423
2643;0.052860;0.497;0.489;4.457;1.913;3.111;2.828;3.423
2644;0.052880;0.473;0.490;4.451;1.916;3.107;2.824;3.424
2645;0.052900;0.449;0.492;4.442;1.919;3.354;2.820;3.424
2646;0.052920;0.363;0.493;4.303;1.923;3.285;2.816;3.423
2647;0.052940;0.320;0.494;4.120;1.927;2.860;2.813;3.423
2648;0.052960;0.307;0.496;3.906;1.932;3.010;2.809;3.425
2649;0.052980;0.282;0.497;3.679;1.936;3.354;2.805;3.424
2650;0.053000;0.255;0.498;3.442;1.941;3.774;2.802;3.422
2651;0.053020;0.241;0.499;3.223;1.946;3.651;2.799;3.423
2652;0.053040;0.252;0.500;2.999;1.951;3.803;2.796;3.425
2653;0.053060;0.244;0.501;2.741;1.957;3.961;2.793;3.422
2654;0.053080;0.229;0.502;2.521;1.962;4.091;2.790;3.425
2655;0.053100;0.219;0.503;2.335;1.967;4.438;2.788;3.425
2656;0.053120;0.201;0.504;2.133;1.972;4.640;2.786;3.424
2657;0.053140;0.193;0.505;1.937;1.977;4.623;2.784;3.423
2658;0.053160;0.176;0.505;1.798;1.982;4.627;2.783;3.422
2659;0.053180;0.173;0.506;1.675;1.987;3.858;2.781;3.423
2660;0.053200;0.227;0.506;1.589;1.992;3.538;2.781;3.425
2661;0.053220;0.224;0.507;1.487;1.997;3.928;2.780;3.423
2662;0.053240;0.202;0.507;1.408;2.001;4.252;2.779;3.423
2663;0.053260;0.245;0.508;1.386;2.005;3.322;2.779;3.426
2664;0.053280;0.233;0.508;1.329;2.010;3.188;2.779;3.423
2665;0.053300;0.210;0.508;1.256;2.013;3.763;2.778;3.423
2666;0.053320;0.222;0.509;1.232;2.017;4.003;2.778;3.423
2667;0.053340;0.211;0.509;1.194;2.021;4.017;2.779;3.424
2668;0.053360;0.210;0.509;1.128;2.024;4.094;2.779;3.424
2669;0.053380;0.232;0.509;1.091;2.027;3.607;2.780;3.424
2670;0.053400;0.219;0.509;1.088;2.030;3.567;2.780;3.422
2671;0.053420;0.179;0.509;1.027;2.033;3.433;2.781;3.426
2672;0.053440;0.179;0.509;0.963;2.036;3.113;2.782;3.423
2673;0.053460;0.186;0.509;0.917;2.038;2.900;2.783;3.423
2674;0.053480;0.253;0.509;0.905;2.040;3.168;2.784;3.425
2675;0.053500;0.263;0.509;0.905;2.042;3.893;2.785;3.424
2676;0.053520;0.238;0.509;0.872;2.044;4.085;2.786;3.423
2677;0.053540;0.235;0.508;0.833;2.045;3.398;2.787;3.424
2678;0.053560;0.246;0.508;0.835;2.046;3.398;2.788;3.423
2679;0.053580;0.255;0.508;0.826;2.048;2.889;2.790;3.425
2680;0.053600;0.213;0.507;0.764;2.048;2.897;2.791;3.424
2681;0.053620;0.193;0.507;0.745;2.049;3.679;2.793;3.422
2682;0.053640;0.220;0.506;0.765;2.049;3.380;2.794;3.424
2683;0.053660;0.211;0.506;0.727;2.050;2.704;2.796;3.424
2684;0.053680;0.222;0.505;0.701;2.050;2.580;2.797;3.422
2685;0.053700;0.298;0.505;0.714;2.049;3.063;2.799;3.423
2686;0.053720;0.299;0.504;0.732;2.049;3.323;2.800;3.426
2687;0.053740;0.265;0.504;0.703;2.048;2.913;2.802;3.423
2688;0.053760;0.298;0.503;0.699;2.048;2.521;2.804;3.423
2689;0.053780;0.278;0.502;0.712;2.047;2.234;2.805;3.424
2690;0.053800;0.232;0.502;0.714;2.045;2.377;2.806;3.423
2691;0.053820;0.273;0.501;0.709;2.044;2.626;2.808;3.423
2692;0.053840;0.288;0.500;0.699;2.042;2.719;2.809;3.423
2693;0.053860;0.305;0.500;0.720;2.041;3.263;2.810;3.423
2694;0.053880;0.317;0.499;0.740;2.039;3.327;2.811;3.425
2695;0.053900;0.336;0.498;0.732;2.037;2.829;2.813;3.423
2696;0.053920;0.324;0.497;0.731;2.034;2.340;2.814;3.422
2697;0.053940;0.265;0.496;0.740;2.032;2.574;2.815;3.423
2698;0.053960;0.233;0.496;0.709;2.029;2.463;2.816;3.424
2699;0.053980;0.255;0.495;0.688;2.027;1.708;2.817;3.423
2700;0.054000;0.265;0.494;0.690;2.024;1.685;2.818;3.423
2701;0.054020;0.385;0.493;0.738;2.021;1.743;2.819;3.423
2702;0.054040;0.526;0.492;0.842;2.017;1.655;2.819;3.423
2703;0.054060;0.682;0.491;0.917;2.014;1.573;2.820;3.422
2704;0.054080;0.916;0.490;1.038;2.011;1.527;2.820;3.422
2705;0.054100;1.163;0.490;1.194;2.007;1.606;2.820;3.425
2706;0.054120;1.065;0.489;1.265;2.003;1.349;2.819;3.424
2707;0.054140;0.635;0.488;1.174;2.000;1.143;2.819;3.421
2708;0.054160;0.602;0.488;1.159;1.996;1.221;2.818;3.421
2709;0.054180;0.905;0.487;1.265;1.992;1.392;2.817;3.424
2710;0.054200;1.043;0.487;1.368;1.988;1.295;2.816;3.422
2711;0.054220;1.109;0.487;1.479;1.985;1.397;2.814;3.423
2712;0.054240;1.668;0.487;1.738;1.981;1.505;2.813;3.424
2713;0.054260;1.422;0.487;1.835;1.977;1.448;2.811;3.424
2714;0.054280;1.161;0.487;1.807;1.973;1.555;2.809;3.423
2715;0.054300;1.384;0.487;1.919;1.969;1.577;2.807;3.423
2716;0.054320;1.352;0.487;2.009;1.966;1.317;2.804;3.423
2717;0.054340;1.226;0.488;2.038;1.962;1.344;2.802;3.423
2718;0.054360;1.190;0.488;2.093;1.958;1.309;2.799;3.423
2719;0.054380;1.106;0.489;2.157;1.955;1.254;2.796;3.423
2720;0.054400;1.010;0.490;2.197;1.951;1.353;2.793;3.425
2721;0.054420;0.949;0.491;2.201;1.948;1.300;2.790;3.424
2722;0.054440;0.809;0.492;2.186;1.945;1.373;2.787;3.423
2723;0.054460;0.821;0.493;2.260;1.942;1.251;2.783;3.423
2724;0.054480;0.691;0.494;2.283;1.939;1.170;2.779;3.424
2725;0.054500;0.667;0.495;2.269;1.936;1.408;2.775;3.425
2726;0.054520;0.634;0.496;2.327;1.933;1.582;2.771;3.423
2727;0.054540;0.500;0.497;2.401;1.931;1.263;2.767;3.423
2728;0.054560;0.442;0.498;2.477;1.928;1.441;2.763;3.425
2729;0.054580;0.476;0.499;2.620;1.926;2.007;2.758;3.424
2730;0.054600;0.572;0.500;2.847;1.923;1.729;2.754;3.422
2731;0.054620;0.626;0.500;3.063;1.921;1.765;2.749;3.425
2732;0.054640;0.638;0.501;3.263;1.919;2.375;2.745;3.424
2733;0.054660;0.608;0.502;3.430;1.918;1.760;2.740;3.423
2734;0.054680;0.586;0.503;3.587;1.916;1.679;2.735;3.422
2735;0.054700;0.602;0.504;3.845;1.915;1.987;2.730;3.423
2736;0.054720;0.667;0.505;4.158;1.915;2.135;2.726;3.424
2737;0.054740;0.737;0.506;4.503;1.914;2.144;2.721;3.423
2738;0.054760;0.822;0.507;4.772;1.914;2.433;2.716;3.422
2739;0.054780;0.872;0.508;5.037;1.915;2.093;2.711;3.424
2740;0.054800;0.933;0.509;5.153;1.916;2.468;2.706;3.426
2741;0.054820;0.884;0.510;5.250;1.917;3.063;2.701;3.421
2742;0.054840;0.779;0.511;5.429;1.919;3.102;2.697;3.423
2743;0.054860;0.608;0.513;5.477;1.922;3.047;2.692;3.424
2744;0.054880;0.495;0.514;5.255;1.924;2.714;2.688;3.422
2745;0.054900;0.472;0.515;5.021;1.928;2.906;2.684;3.423
2746;0.054920;0.450;0.516;4.807;1.932;3.444;2.680;3.423
2747;0.054940;0.417;0.517;4.528;1.936;3.369;2.676;3.424
2748;0.054960;0.354;0.518;4.239;1.941;3.492;2.672;3.425
2749;0.054980;0.285;0.519;3.907;1.945;3.347;2.668;3.422
2750;0.055000;0.292;0.520;3.642;1.950;3.131;2.665;3.422
2751;0.055020;0.275;0.521;3.398;1.956;3.402;2.661;3.424
2752;0.055040;0.247;0.522;3.159;1.961;3.538;2.658;3.423
2753;0.055060;0.233;0.522;2.946;1.966;3.825;2.655;3.422
2754;0.055080;0.235;0.523;2.761;1.972;3.973;2.653;3.425
2755;0.055100;0.237;0.524;2.569;1.978;3.885;2.650;3.423
2756;0.055120;0.190;0.524;2.377;1.983;3.649;2.648;3.423
2757;0.055140;0.180;0.525;2.219;1.989;3.948;2.646;3.422
2758;0.055160;0.194;0.525;2.093;1.994;4.528;2.644;3.422
2759;0.055180;0.190;0.526;1.956;1.999;4.457;2.643;3.424
2760;0.055200;0.172;0.526;1.785;2.005;4.243;2.642;3.423
2761;0.055220;0.182;0.526;1.653;2.010;4.319;2.641;3.421
2762;0.055240;0.190;0.527;1.538;2.015;4.226;2.640;3.425
2763;0.055260;0.193;0.527;1.426;2.020;3.951;2.640;3.425
2764;0.055280;0.185;0.527;1.331;2.024;3.986;2.640;3.420
2765;0.055300;0.162;0.527;1.263;2.029;4.554;2.640;3.423
2766;0.055320;0.135;0.527;1.187;2.033;4.329;2.640;3.425
2767;0.055340;0.130;0.527;1.100;2.037;4.316;2.641;3.421
2768;0.055360;0.117;0.527;1.031;2.041;3.902;2.642;3.423
2769;0.055380;0.158;0.527;0.991;2.045;3.962;2.643;3.424
2770;0.055400;0.178;0.526;0.952;2.048;3.658;2.644;3.424
2771;0.055420;0.185;0.526;0.894;2.051;3.658;2.646;3.423
2772;0.055440;0.194;0.526;0.879;2.054;3.094;2.647;3.423
2773;0.055460;0.207;0.525;0.892;2.057;3.120;2.649;3.423
2774;0.055480;0.230;0.525;0.884;2.059;4.045;2.650;3.425
2775;0.055500;0.208;0.525;0.862;2.061;3.697;2.652;3.423
2776;0.055520;0.224;0.524;0.850;2.063;3.058;2.654;3.422
2777;0.055540;0.241;0.524;0.848;2.065;3.452;2.656;3.424
2778;0.055560;0.194;0.523;0.818;2.067;3.730;2.658;3.422
2779;0.055580;0.255;0.522;0.782;2.068;3.539;2.660;3.423
2780;0.055600;0.267;0.522;0.769;2.069;2.582;2.663;3.423
2781;0.055620;0.206;0.521;0.773;2.070;3.320;2.665;3.423
2782;0.055640;0.180;0.520;0.742;2.071;3.517;2.667;3.425
2783;0.055660;0.209;0.520;0.721;2.071;4.265;2.670;3.425
2784;0.055680;0.237;0.519;0.738;2.071;3.726;2.672;3.421
2785;0.055700;0.239;0.518;0.758;2.071;3.267;2.675;3.425
2786;0.055720;0.222;0.517;0.729;2.071;3.184;2.678;3.424
2787;0.055740;0.240;0.516;0.710;2.071;3.142;2.680;3.422
2788;0.055760;0.268;0.515;0.738;2.070;3.224;2.683;3.425
2789;0.055780;0.294;0.514;0.773;2.069;3.642;2.686;3.425
2790;0.055800;0.374;0.513;0.782;2.068;2.741;2.689;3.423
2791;0.055820;0.382;0.512;0.828;2.067;2.580;2.692;3.424
2792;0.055840;0.374;0.512;0.868;2.066;3.138;2.695;3.423
2793;0.055860;0.410;0.511;0.894;2.064;2.990;2.698;3.424
2794;0.055880;0.436;0.510;0.925;2.063;3.052;2.701;3.424
2795;0.055900;0.432;0.509;0.932;2.061;2.761;2.703;3.423
2796;0.055920;0.474;0.508;0.963;2.059;2.448;2.706;3.424
2797;0.055940;0.439;0.507;0.958;2.057;2.153;2.709;3.425
2798;0.055960;0.427;0.506;0.917;2.054;1.890;2.712;3.422
2799;0.055980;0.435;0.505;0.895;2.052;1.655;2.714;3.423
2800;0.056000;0.423;0.504;0.923;2.050;1.675;2.716;3.426
2801;0.056020;0.418;0.503;0.919;2.047;1.575;2.718;3.424
2802;0.056040;0.361;0.502;0.906;2.044;1.522;2.720;3.423
2803;0.056060;0.427;0.501;0.950;2.041;1.747;2.722;3.425
2804;0.056080;0.631;0.500;1.057;2.038;1.935;2.723;3.424
2805;0.056100;0.880;0.499;1.174;2.035;1.860;2.724;3.426
2806;0.056120;0.769;0.499;1.203;2.032;1.608;2.725;3.424
2807;0.056140;0.667;0.498;1.232;2.029;1.514;2.726;3.423
2808;0.056160;0.836;0.497;1.388;2.025;1.701;2.727;3.424
2809;0.056180;0.912;0.497;1.490;2.022;1.631;2.727;3.422
2810;0.056200;0.870;0.496;1.509;2.018;1.452;2.728;3.423
2811;0.056220;0.688;0.495;1.489;2.015;1.274;2.728;3.425
2812;0.056240;0.689;0.495;1.514;2.012;1.240;2.728;3.426
2813;0.056260;0.864;0.495;1.566;2.008;1.278;2.727;3.423
2814;0.056280;0.943;0.494;1.659;2.005;1.315;2.727;3.424
2815;0.056300;1.082;0.494;1.888;2.001;1.355;2.726;3.425
2816;0.056320;1.261;0.494;2.117;1.998;1.232;2.725;3.426
2817;0.056340;1.535;0.494;2.329;1.994;1.238;2.724;3.422
2818;0.056360;1.900;0.494;2.596;1.991;1.252;2.723;3.420
2819;0.056380;1.767;0.494;2.759;1.988;1.450;2.721;3.425
2820;0.056400;1.902;0.495;3.005;1.985;1.584;2.719;3.425
2821;0.056420;1.827;0.495;3.157;1.982;1.355;2.717;3.422
2822;0.056440;1.707;0.496;3.246;1.980;1.207;2.715;3.424
2823;0.056460;1.642;0.497;3.290;1.978;1.254;2.713;3.425
2824;0.056480;1.448;0.499;3.239;1.976;1.388;2.710;3.425
2825;0.056500;1.265;0.500;3.186;1.974;1.450;2.708;3.425
2826;0.056520;1.278;0.501;3.206;1.973;1.580;2.705;3.421
2827;0.056540;1.189;0.503;3.190;1.971;1.518;2.702;3.424
2828;0.056560;0.868;0.505;3.058;1.970;1.447;2.699;3.425
2829;0.056580;0.730;0.506;2.985;1.969;1.425;2.696;3.421
2830;0.056600;0.720;0.508;3.129;1.968;1.489;2.692;3.423
2831;0.056620;0.767;0.510;3.300;1.968;1.930;2.689;3.426
2832;0.056640;0.773;0.511;3.453;1.968;2.292;2.685;3.424
2833;0.056660;0.718;0.513;3.545;1.968;1.637;2.682;3.424
2834;0.056680;0.710;0.515;3.620;1.968;1.906;2.678;3.424
2835;0.056700;0.655;0.517;3.697;1.968;2.216;2.675;3.423
2836;0.056720;0.569;0.518;3.715;1.969;1.919;2.671;3.426
2837;0.056740;0.494;0.520;3.779;1.970;1.765;2.667;3.423
2838;0.056760;0.443;0.522;3.785;1.971;2.417;2.663;3.422
2839;0.056780;0.404;0.523;3.702;1.972;2.913;2.660;3.427
2840;0.056800;0.374;0.525;3.636;1.974;2.576;2.656;3.424
2841;0.056820;0.416;0.526;3.706;1.976;2.388;2.652;3.422
2842;0.056840;0.431;0.528;3.842;1.978;2.250;2.649;3.426
2843;0.056860;0.438;0.529;3.966;1.981;2.613;2.645;3.424
2844;0.056880;0.389;0.531;3.950;1.983;2.770;2.641;3.422
2845;0.056900;0.368;0.532;3.913;1.986;2.745;2.638;3.425
2846;0.056920;0.370;0.533;3.865;1.990;2.968;2.635;3.424
2847;0.056940;0.328;0.534;3.662;1.993;3.190;2.631;3.424
2848;0.056960;0.278;0.536;3.411;1.997;3.497;2.628;3.425
2849;0.056980;0.252;0.537;3.197;2.001;3.527;2.625;3.424
2850;0.057000;0.259;0.538;2.986;2.004;3.701;2.623;3.426
2851;0.057020;0.235;0.539;2.761;2.008;4.010;2.620;3.425
2852;0.057040;0.221;0.540;2.571;2.013;4.277;2.618;3.423
2853;0.057060;0.219;0.541;2.424;2.017;4.063;2.616;3.424
2854;0.057080;0.215;0.541;2.250;2.021;4.297;2.614;3.424
2855;0.057100;0.206;0.542;2.069;2.025;4.085;2.613;3.425
2856;0.057120;0.154;0.543;1.890;2.029;4.039;2.611;3.425
2857;0.057140;0.184;0.543;1.752;2.032;4.376;2.611;3.426
2858;0.057160;0.179;0.544;1.637;2.036;3.768;2.610;3.425
2859;0.057180;0.154;0.544;1.507;2.040;3.853;2.609;3.425
2860;0.057200;0.193;0.545;1.421;2.043;3.809;2.609;3.421
2861;0.057220;0.198;0.545;1.371;2.047;3.893;2.609;3.424
2862;0.057240;0.207;0.545;1.295;2.050;3.265;2.609;3.425
2863;0.057260;0.206;0.546;1.221;2.053;3.582;2.610;3.422
2864;0.057280;0.202;0.546;1.190;2.056;2.952;2.610;3.422
2865;0.057300;0.220;0.546;1.159;2.058;2.877;2.610;3.427
2866;0.057320;0.208;0.546;1.095;2.061;3.926;2.611;3.425
2867;0.057340;0.211;0.546;1.057;2.063;3.124;2.612;3.423
2868;0.057360;0.207;0.546;1.047;2.065;2.450;2.612;3.424
2869;0.057380;0.225;0.546;1.014;2.067;2.944;2.613;3.423
2870;0.057400;0.244;0.546;0.970;2.068;2.970;2.614;3.423
2871;0.057420;0.234;0.545;0.925;2.070;2.732;2.615;3.420
2872;0.057440;0.303;0.545;0.936;2.071;3.040;2.615;3.423
2873;0.057460;0.266;0.545;0.921;2.072;2.721;2.616;3.425
2874;0.057480;0.211;0.544;0.859;2.073;2.734;2.617;3.424
2875;0.057500;0.243;0.544;0.818;2.074;3.329;2.618;3.423
2876;0.057520;0.280;0.544;0.833;2.074;3.523;2.619;3.426
2877;0.057540;0.298;0.543;0.820;2.074;3.045;2.620;3.426
2878;0.057560;0.253;0.543;0.769;2.074;3.289;2.621;3.423
2879;0.057580;0.273;0.542;0.754;2.074;3.627;2.622;3.424
2880;0.057600;0.323;0.542;0.786;2.074;3.624;2.624;3.426
2881;0.057620;0.276;0.541;0.780;2.073;3.203;2.625;3.423
2882;0.057640;0.244;0.541;0.736;2.072;3.532;2.627;3.424
2883;0.057660;0.266;0.540;0.725;2.072;3.453;2.628;3.423
2884;0.057680;0.266;0.539;0.721;2.070;2.862;2.630;3.424
2885;0.057700;0.252;0.539;0.703;2.069;3.316;2.632;3.426
2886;0.057720;0.250;0.538;0.690;2.067;3.439;2.634;3.424
2887;0.057740;0.287;0.537;0.694;2.066;2.970;2.636;3.424
2888;0.057760;0.355;0.536;0.723;2.064;2.834;2.638;3.425
2889;0.057780;0.374;0.535;0.732;2.062;2.673;2.639;3.423
2890;0.057800;0.395;0.535;0.734;2.060;2.714;2.641;3.424
2891;0.057820;0.379;0.534;0.762;2.057;2.369;2.643;3.425
2892;0.057840;0.339;0.533;0.776;2.055;1.998;2.645;3.425
2893;0.057860;0.332;0.532;0.749;2.052;2.452;2.647;3.425
2894;0.057880;0.388;0.531;0.756;2.049;2.325;2.648;3.424
2895;0.057900;0.385;0.530;0.797;2.046;2.408;2.650;3.423
2896;0.057920;0.368;0.530;0.822;2.043;2.549;2.651;3.427
2897;0.057940;0.382;0.529;0.828;2.039;2.562;2.653;3.424
2898;0.057960;0.374;0.528;0.829;2.036;1.932;2.654;3.423
2899;0.057980;0.347;0.527;0.811;2.032;1.639;2.655;3.426
2900;0.058000;0.437;0.526;0.846;2.029;1.655;2.657;3.427
2901;0.058020;0.576;0.525;0.923;2.025;1.769;2.657;3.423
2902;0.058040;0.818;0.524;1.024;2.021;1.855;2.658;3.424
2903;0.058060;0.929;0.523;1.126;2.017;1.752;2.659;3.425
2904;0.058080;1.282;0.523;1.252;2.013;1.708;2.659;3.425
2905;0.058100;1.352;0.522;1.333;2.009;1.727;2.660;3.426
2906;0.058120;1.015;0.522;1.340;2.004;1.802;2.660;3.424
2907;0.058140;0.976;0.521;1.371;2.000;1.956;2.660;3.425
2908;0.058160;1.136;0.521;1.436;1.996;1.967;2.660;3.426
2909;0.058180;1.378;0.521;1.555;1.992;1.597;2.659;3.422
2910;0.058200;2.330;0.521;1.877;1.987;1.408;2.659;3.424
2911;0.058220;2.544;0.521;2.091;1.983;1.648;2.658;3.428
2912;0.058240;2.060;0.521;2.115;1.979;1.335;2.658;3.423
2913;0.058260;1.777;0.522;2.100;1.975;1.075;2.657;3.424
2914;0.058280;1.550;0.523;2.084;1.971;1.154;2.656;3.424
2915;0.058300;1.696;0.524;2.168;1.968;1.254;2.654;3.425
2916;0.058320;1.749;0.525;2.274;1.964;1.317;2.653;3.427
2917;0.058340;1.974;0.527;2.490;1.960;1.359;2.651;3.424
2918;0.058360;2.395;0.528;2.789;1.957;1.214;2.649;3.425
2919;0.058380;2.370;0.530;2.997;1.953;1.311;2.647;3.426
2920;0.058400;2.226;0.532;3.105;1.950;1.379;2.645;3.424
2921;0.058420;2.284;0.535;3.250;1.948;1.377;2.642;3.424
2922;0.058440;2.058;0.537;3.353;1.945;1.348;2.640;3.426
2923;0.058460;2.022;0.540;3.430;1.943;1.359;2.637;3.424
2924;0.058480;2.282;0.543;3.633;1.941;1.415;2.634;3.423
2925;0.058500;2.411;0.546;3.915;1.939;1.516;2.631;3.422
2926;0.058520;2.404;0.550;4.129;1.938;1.597;2.628;3.425
2927;0.058540;2.173;0.553;4.243;1.937;1.553;2.625;3.426
2928;0.058560;1.904;0.557;4.199;1.936;1.421;2.621;3.423
2929;0.058580;1.711;0.561;4.113;1.936;1.337;2.618;3.424
2930;0.058600;1.664;0.565;4.098;1.936;1.333;2.614;3.426
2931;0.058620;1.587;0.569;4.124;1.936;1.375;2.610;3.425
2932;0.058640;1.492;0.574;4.265;1.937;1.492;2.607;3.424
2933;0.058660;1.464;0.578;4.508;1.938;1.716;2.603;3.424
2934;0.058680;1.419;0.583;4.744;1.940;2.164;2.599;3.422
2935;0.058700;1.294;0.587;5.085;1.941;2.285;2.594;3.425
2936;0.058720;1.231;0.591;5.506;1.944;1.849;2.590;3.423
2937;0.058740;1.143;0.596;5.821;1.947;1.577;2.586;3.423
2938;0.058760;0.957;0.600;5.808;1.950;1.873;2.582;3.427
2939;0.058780;0.837;0.605;5.676;1.954;1.957;2.578;3.423
2940;0.058800;0.770;0.609;5.603;1.959;1.740;2.574;3.423
2941;0.058820;0.722;0.614;5.532;1.964;1.981;2.569;3.427
2942;0.058840;0.688;0.618;5.420;1.969;2.448;2.565;3.423
2943;0.058860;0.634;0.622;5.182;1.975;2.294;2.561;3.423
2944;0.058880;0.564;0.627;4.904;1.981;2.219;2.557;3.424
2945;0.058900;0.511;0.631;4.638;1.988;2.300;2.552;3.423
2946;0.058920;0.464;0.635;4.352;1.995;2.787;2.548;3.425
2947;0.058940;0.409;0.639;4.043;2.002;2.752;2.544;3.425
2948;0.058960;0.368;0.643;3.761;2.009;2.719;2.540;3.423
2949;0.058980;0.363;0.646;3.517;2.017;3.122;2.536;3.425
2950;0.059000;0.329;0.650;3.263;2.024;3.594;2.533;3.426
2951;0.059020;0.293;0.653;2.997;2.032;3.408;2.529;3.423
2952;0.059040;0.303;0.657;2.813;2.040;3.215;2.526;3.424
2953;0.059060;0.277;0.660;2.659;2.047;3.712;2.523;3.426
2954;0.059080;0.250;0.663;2.503;2.055;3.962;2.520;3.424
2955;0.059100;0.205;0.666;2.360;2.062;3.889;2.517;3.423
2956;0.059120;0.190;0.669;2.263;2.070;3.942;2.515;3.424
2957;0.059140;0.211;0.672;2.159;2.077;3.893;2.513;3.424
2958;0.059160;0.200;0.675;2.020;2.085;4.142;2.511;3.423
2959;0.059180;0.200;0.677;1.904;2.092;4.649;2.510;3.423
2960;0.059200;0.256;0.679;1.851;2.099;3.794;2.509;3.424
2961;0.059220;0.270;0.682;1.804;2.106;3.869;2.508;3.424
2962;0.059240;0.244;0.684;1.729;2.112;3.391;2.507;3.423
2963;0.059260;0.252;0.686;1.685;2.119;4.290;2.506;3.423
2964;0.059280;0.255;0.688;1.626;2.125;4.559;2.506;3.426
2965;0.059300;0.274;0.690;1.545;2.131;3.624;2.506;3.424
2966;0.059320;0.274;0.692;1.481;2.137;3.605;2.506;3.422
2967;0.059340;0.280;0.693;1.425;2.143;3.959;2.507;3.423
2968;0.059360;0.283;0.695;1.384;2.148;4.437;2.507;3.424
2969;0.059380;0.233;0.696;1.284;2.153;4.600;2.508;3.424
2970;0.059400;0.214;0.698;1.166;2.158;4.938;2.510;3.422
2971;0.059420;0.218;0.699;1.111;2.163;4.413;2.511;3.423
2972;0.059440;0.167;0.700;1.035;2.168;3.624;2.513;3.425
2973;0.059460;0.178;0.701;0.980;2.172;4.204;2.515;3.424
2974;0.059480;0.158;0.702;0.925;2.176;5.319;2.517;3.423
2975;0.059500;0.157;0.703;0.892;2.180;5.825;2.520;3.423
2976;0.059520;0.204;0.704;0.870;2.183;4.971;2.523;3.423
2977;0.059540;0.180;0.705;0.835;2.186;4.297;2.526;3.423
2978;0.059560;0.180;0.705;0.789;2.189;3.955;2.530;3.421
2979;0.059580;0.227;0.706;0.784;2.192;3.477;2.534;3.423
2980;0.059600;0.272;0.706;0.807;2.194;4.142;2.538;3.425
2981;0.059620;0.277;0.707;0.802;2.197;3.387;2.542;3.424
